,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,36,13,-102.0486108221439,672438.3125151491,693397.4164643957,0
1,1,1,CSS,33,17,-108.47245089620182,652887.6553551144,688965.6882271735,0
2,2,1,CSS,32,12,-82.69125897188317,688319.1378923854,690938.1697078646,0
3,3,1,CSS,30,18,-105.45922271623135,666189.5836760573,678124.1623740811,0
4,4,1,CSS,42,19,-99.35705253396809,679211.0418644777,697125.7001772037,0
5,5,1,CSS,33,22,-92.02349662630478,688373.8042316447,684012.3593316311,0
6,6,1,CSS,36,18,-96.77067329673814,697473.3778150216,694427.0707237661,0
7,7,1,CSS,28,14,-83.46207366813834,688290.0868275497,691129.2685947736,0
8,8,1,CSS,33,7,-90.55605604072372,690669.5974535986,684942.0144184055,0
9,9,1,CSS,43,18,-107.06644737062857,715639.7739295581,706061.0657688143,0
10,10,2,CSS,62,39,-106.69468649372308,672211.8115252312,713704.5935752295,0
11,11,2,CSS,74,41,-86.52816282908667,689927.1687748575,692285.0543322283,0
12,12,2,CSS,72,38,-86.86468817402405,687701.2062021781,686902.9718005169,0
13,13,2,CSS,45,25,-83.44282684301014,687696.2913716515,688292.940899605,0
14,14,2,CSS,62,37,-97.92725718761274,680202.6399880156,695145.2536087263,0
15,15,2,CSS,55,27,-89.67676928889284,688349.283739838,693470.2877856106,0
16,16,2,CSS,68,38,-87.68598010005459,687894.3101087343,692382.7463843796,0
17,17,2,CSS,66,45,-107.45511694908609,701445.639173236,719588.8313107082,0
18,18,2,CSS,66,36,-105.70677200853706,712594.7898297852,702381.7571978177,0
19,19,2,CSS,54,30,-96.43028668286186,696457.3405488131,695217.4734227143,0
20,20,2,CSS,58,27,-85.03893051905416,689190.473607469,686960.9517089417,0
21,21,2,CSS,57,30,-95.17262659323487,688641.1912917654,697273.1208124362,0
22,22,2,CSS,59,32,-88.30498611532491,687571.2704227053,686336.5462896507,0
23,23,2,CSS,77,44,-92.17400944777161,694168.882510866,692351.9826785533,0
24,24,2,CSS,70,40,-90.17079427897995,690026.7496896001,685012.4894096843,0
25,25,2,CSS,63,44,-88.76591006137203,692142.3291426975,692021.3704387114,0
26,26,2,CSS,65,35,-92.98140222468201,684123.0464648023,686293.8427661759,0
27,27,2,CSS,61,36,-91.21209335544418,694339.459431983,690294.8469046607,0
28,28,2,CSS,83,54,-101.12916996470177,674579.6234969067,684312.2091067409,0
29,29,2,CSS,60,34,-110.91081542245422,716685.6461768068,729350.4242079622,0
30,30,2,CSS,69,40,-108.61343496888858,663377.9713772216,662944.8820009042,0
31,31,2,CSS,60,31,-91.18292588134244,688923.9484930221,684444.5258909813,0
32,32,2,CSS,66,38,-109.94970650185768,705454.0379511517,729626.8977465744,0
33,33,2,CSS,60,34,-94.02725592448661,687975.9611570116,696184.4298042486,0
34,34,2,CSS,57,37,-96.78393162193555,681175.2009579609,694166.0172836137,0
35,35,2,CSS,61,39,-91.44371647610119,693292.8610073664,692783.7529613879,0
36,36,2,CSS,58,33,-99.18568087323752,695936.0305114596,700118.5451512445,0
37,37,2,CSS,69,49,-110.12008366717873,702879.753518062,731462.132300454,0
38,38,2,CSS,60,42,-110.51791917038997,654203.7219409976,659457.845882712,0
39,39,2,CSS,67,33,-84.19705064461434,687248.6373643227,688854.9487308974,0
40,40,2,CSS,59,32,-97.03236663603374,683678.9965276857,681479.605456545,0
41,41,2,CSS,54,33,-99.74625393202798,676096.7433885803,688138.0031596946,0
42,42,2,CSS,55,33,-103.58869122213757,678917.3061887204,671432.5884710266,0
43,43,2,CSS,66,38,-109.55685058050273,726652.0187667557,671364.7876976709,0
44,44,2,CSS,71,51,-109.57180268740291,730724.1356386029,692830.1119683537,0
45,45,2,CSS,55,31,-87.67518540297701,688191.7352262858,692512.1907594,0
46,46,2,CSS,69,40,-104.00394295909639,697170.933686469,709821.8757469666,0
47,47,2,CSS,75,44,-100.82940818833713,703419.8758052189,683639.1612846375,0
48,48,2,CSS,61,40,-106.7443377774683,691692.4618517163,659561.8286039272,0
49,49,2,CSS,61,36,-99.69829886945621,702455.1711066939,692013.9026425562,0
50,50,2,CSS,78,34,-85.22303277799459,687025.1729759873,690199.1858872796,0
51,51,2,CSS,53,35,-106.1022178307235,716197.0840330755,681960.4459959936,0
52,52,2,CSS,59,41,-93.16824104166842,683333.5355789759,690960.1689058149,0
53,53,2,CSS,56,31,-98.81065814430414,683651.8203744141,678872.8720876825,0
54,54,2,CSS,67,43,-105.86489638708034,670155.0601803855,670408.2066612204,0
55,55,2,CSS,64,40,-97.72166748835566,699948.2200203277,688314.7643484093,0
56,56,2,CSS,71,46,-103.24037902625017,703781.2073236413,675502.712329479,0
57,57,2,CSS,61,37,-94.03014214829236,688827.853676375,696312.4851825958,0
58,58,2,CSS,62,32,-96.9037212938934,689078.1717238098,679774.7635910935,0
59,59,2,CSS,75,33,-89.26967690494794,692976.7953772354,687590.3110204936,0
