,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,60,35,-117.10039440548884,694097.8922212967,590894.4782410582,0
1,1,1,1,CSS,70,44,-89.34804469502907,692194.5519862615,692339.0581213894,0
2,2,2,1,CSS,45,30,-110.4539811284864,699546.4270102555,734163.5382973399,0
3,3,3,1,CSS,55,37,-98.6095037547829,690252.9766361569,677706.9930697837,0
4,4,4,1,CSS,59,37,-116.17125019852176,737984.4495332013,615285.9458211545,0
5,5,5,1,CSS,63,56,-117.2753375902288,789855.9291720542,683235.9716804597,0
6,6,6,1,CSS,67,53,-114.5979446673253,692594.5372512466,615539.8967423434,0
7,7,7,1,CSS,58,36,-111.86763696373409,643784.2362925702,718286.1385107761,0
8,8,8,1,CSS,66,50,-107.5775455056584,699937.4597655376,720634.4975684661,0
9,9,9,1,CSS,59,42,-100.94348435630916,703553.1148261703,683438.3013017148,0
10,10,10,1,CSS,68,43,-105.57418873457262,665966.1408774173,677798.5932201799,0
11,11,11,1,CSS,61,41,-108.7490529071851,726860.952694567,693814.4669201487,0
12,12,12,1,CSS,67,45,-110.99722485336298,716766.27859993,729880.2220559849,0
13,13,13,1,CSS,60,44,-114.50234460278722,762091.6499004688,697508.3823567957,0
14,14,14,1,CSS,64,44,-102.1785407405325,671755.9865629161,690633.8486683501,0
15,15,15,1,CSS,53,43,-113.65306040875991,653560.7097311578,745204.1159277175,0
16,16,16,1,CSS,74,55,-113.32936853608678,740732.7128763259,651354.3164840916,0
17,17,17,1,CSS,73,53,-114.83092825305806,628466.7051527548,734733.9130923509,0
18,18,18,1,CSS,55,40,-96.56349444089338,684508.9084300691,681541.2993993757,0
19,19,19,1,CSS,58,45,-110.0871464843614,701903.6607639653,731588.0993940255,0
20,20,20,1,CSS,56,42,-110.93969564923312,723970.3970570358,723474.447001503,0
21,21,21,1,CSS,58,37,-80.8239352678384,687918.6298387619,689154.9386006735,0
22,22,22,1,CSS,49,30,-110.0255111264571,711883.0834783111,726863.8025106895,0
23,23,23,1,CSS,58,51,-110.65227107132476,719721.8467758648,725259.7253821181,0
24,24,24,1,CSS,67,45,-101.06268861551344,704582.7683109875,685939.9377815719,0
25,25,25,1,CSS,72,45,-98.75880090599829,690461.9651141934,677519.6615502317,0
26,26,26,1,CSS,66,49,-109.1998722187724,728951.4689067337,685672.969046768,0
27,27,27,1,CSS,71,43,-106.4702811961904,680379.3538723376,661846.4837123051,0
28,28,28,1,CSS,60,43,-117.70954251553384,760218.2945999532,768014.498627021,0
29,29,29,1,CSS,60,49,-114.0233590561686,701586.124561121,621283.6517908956,0
30,30,30,1,CSS,57,43,-117.27967202306488,781209.7268656184,730768.2367084466,0
31,31,31,1,CSS,64,51,-113.66428249364876,623353.8829787453,696189.7703606614,0
32,32,32,1,CSS,46,33,-95.0120558068809,681691.9390395107,690156.9709702533,0
33,33,33,1,CSS,61,45,-114.95804896736745,678050.1623695762,765638.5814256052,0
34,34,34,1,CSS,57,42,-115.11354914241076,765301.924879521,709331.0002051152,0
35,35,35,1,CSS,64,50,-110.9487061890716,732105.042114418,712579.5033276526,0
36,36,36,1,CSS,66,47,-115.12851532529302,732944.2793338705,754850.6212796567,0
37,37,37,1,CSS,71,45,-113.54050115374191,753351.2934846568,703454.8354281167,0
38,38,38,1,CSS,57,41,-103.96125251098545,707856.2834815269,700896.9840761661,0
39,39,39,1,CSS,61,34,-101.4507671096839,690472.3412018957,673170.7323700958,0
40,40,40,1,CSS,72,59,-116.74383799307172,594749.7777091768,689463.4176657296,0
41,41,41,1,CSS,65,43,-106.83779432237438,714247.6249269242,672124.7579949558,0
42,42,42,1,CSS,69,53,-107.99670051228271,669923.3826376131,717975.9403734984,0
43,43,43,1,CSS,65,53,-115.5414374018109,608077.7067142305,702773.7444459945,0
44,44,44,1,CSS,65,47,-112.94770344333084,735350.3838121707,729763.9612137628,0
45,45,45,1,CSS,65,48,-116.94986257354113,639793.9651519918,772683.0363789463,0
46,46,46,1,CSS,55,47,-112.05580214265224,634918.87117646,680734.4999449879,0
47,47,47,1,CSS,64,49,-111.45253943532988,739042.2582388571,675752.7888484941,0
48,48,48,1,CSS,48,38,-116.30325490400855,779363.9106357137,687228.4381779747,0
49,49,49,1,CSS,52,32,-94.80577663662372,685673.567863315,695997.5190885498,0
50,50,50,2,FHSS,13,3,-115.35377095316554,610146.8268787273,704362.3946550811,0
51,51,51,2,FHSS,15,1,-96.68794602903871,688197.3637525165,698737.7765532056,0
52,52,52,2,FHSS,12,0,-112.55231563972046,685591.5939662665,747710.6645070104,0
53,53,53,2,FHSS,13,0,-110.23664451254992,733577.2045319433,696628.2263037991,0
54,54,54,2,FHSS,19,5,-106.14719063835663,677503.6717680261,664127.2714119671,0
55,55,55,2,FHSS,9,0,-97.0739940824546,690616.3081502473,679652.2898955077,0
56,56,56,2,FHSS,19,1,-96.12769067965556,697773.5279285347,686613.973374373,0
57,57,57,2,FHSS,18,3,-112.50604364549883,707490.0923165221,634180.4860534049,0
58,58,58,2,FHSS,13,5,-115.2667750986208,654653.1043399643,617513.8061255756,0
59,59,59,2,FHSS,8,2,-117.57006144695303,586203.9709936992,675745.4564006821,0
60,60,60,2,FHSS,13,4,-103.20685069935377,704677.2267587305,702209.8240655775,0
61,61,61,2,FHSS,12,4,-116.44725932490874,780890.0136382482,690326.9311971128,0
62,62,62,2,FHSS,13,2,-105.6635829749642,673133.512211687,668583.4075621672,0
63,63,63,2,FHSS,14,3,-103.178887526147,684791.4464421058,708723.6946924627,0
64,64,64,2,FHSS,16,3,-107.22354466568034,677217.8983405569,660221.0379120762,0
65,65,65,2,FHSS,12,0,-115.44101509139767,632541.0364497555,631065.5933472712,0
66,66,66,2,FHSS,13,2,-103.93590299748644,692463.3915311355,667961.2611262897,0
67,67,67,2,FHSS,17,1,-102.56985064401522,677053.6241464377,703195.7788167627,0
68,68,68,2,FHSS,12,3,-109.82061215496938,648660.0762662677,702026.6360143159,0
69,69,69,2,FHSS,13,3,-112.33375597277607,641385.83658884,720062.121278406,0
70,70,70,2,FHSS,22,2,-117.95673559339843,785518.0925157553,740510.2016791131,0
71,71,71,2,FHSS,17,3,-116.72905968715564,749239.628678634,762560.4692392657,0
72,72,72,2,FHSS,19,3,-112.92737987466116,640251.6341210157,725531.4896336636,0
73,73,73,2,FHSS,17,4,-103.87527505573834,692493.7496819493,710704.1347253924,0
