,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,516,226,-99.8361479518596,696469.4254463492,677886.6784708987,0
1,1,1,CSS,503,267,-92.6430222976753,684746.1197595478,693029.5227839464,0
2,2,1,CSS,533,346,-99.75921989718276,684317.54332013,677022.23382358,0
3,3,1,CSS,490,328,-101.7121926414907,680170.3463705829,703408.0300643576,0
4,4,1,CSS,518,300,-97.3853535667439,681263.9503740363,683287.5235745048,0
5,5,1,CSS,508,243,-88.11922706678716,686240.6809211691,687911.514095468,0
6,6,1,CSS,490,304,-103.4916599628353,708084.4374083766,698075.2461676432,0
7,7,1,CSS,498,284,-95.15353528095419,688505.7409589603,681580.7812032943,0
8,8,1,CSS,523,244,-88.57650928326443,693107.2711729868,689462.3553535683,0
9,9,1,CSS,487,295,-94.23625845793552,688393.3979261259,682391.981667231,0
10,10,1,CSS,503,315,-99.18479116172014,686110.7798150927,677315.3856640925,0
11,11,1,CSS,513,298,-93.91530531857643,684947.9260506844,694587.8433077764,0
12,12,1,CSS,482,271,-92.09787395802928,686640.5910657848,684608.0889343634,0
13,13,1,CSS,482,317,-104.18273303781584,711683.7056757218,690297.7773813907,0
14,14,1,CSS,504,259,-91.31816216477715,688348.7109691834,684454.964183136,0
15,15,1,CSS,477,297,-98.8838101381528,689101.4061372306,701517.7850118859,0
16,16,1,CSS,526,310,-98.49111001258507,680804.9983026145,697152.2193350467,0
17,17,1,CSS,524,288,-89.6353240721774,692581.7420610761,686693.603165239,0
18,18,1,CSS,522,319,-96.08923349505409,694765.6585719481,682454.1779873357,0
19,19,1,CSS,475,296,-101.33255939024536,677069.0497806341,699679.2441477908,0
20,20,1,CSS,521,287,-95.03106765875435,683173.3252773766,694047.3389548939,0
21,21,1,CSS,538,335,-102.16573984271564,702801.1497882117,700942.5636143357,0
22,22,1,CSS,514,335,-105.46299129889714,695700.3380829354,664358.0596235024,0
23,23,1,CSS,494,284,-95.83128499946423,680890.5958176574,689243.076726258,0
24,24,1,CSS,485,255,-89.7903769526184,686762.3612750754,692736.1137022246,0
25,25,1,CSS,517,316,-96.95658161216247,683106.9303895488,696784.263119349,0
26,26,1,CSS,496,254,-90.15805000882713,687562.9889534141,685379.4869464149,0
27,27,1,CSS,505,271,-89.62918873936853,690943.3346748843,685529.610565663,0
28,28,1,CSS,489,307,-97.622646134117,685025.1599255104,698922.5240043467,0
29,29,1,CSS,499,319,-96.69156679953585,692072.6357460063,698436.029162795,0
30,30,1,CSS,472,258,-92.45926156653759,687743.9596577527,683876.4030368056,0
31,31,1,CSS,511,323,-97.22292899583255,697199.4801830003,683134.2211833583,0
32,32,1,CSS,524,338,-104.82129939520036,665986.4403457796,684229.3156282125,0
33,33,1,CSS,504,335,-101.17753123147206,696732.9557215915,675442.7981916567,0
34,34,1,CSS,486,252,-90.79129152236602,689972.0207529779,694148.1858350207,0
35,35,1,CSS,500,275,-94.24700735661234,696181.9390154621,691551.3668929044,0
36,36,1,CSS,532,271,-92.47002910024497,695057.9477268078,690678.1649849575,0
37,37,1,CSS,488,310,-104.00238076362446,693601.8824593253,710837.2791480857,0
38,38,1,CSS,494,284,-92.83366193513154,689273.1673054504,683377.7674208736,0
39,39,1,CSS,464,267,-92.24415669430319,693280.3489986787,693512.7571195923,0
40,40,1,CSS,507,314,-100.90989669889711,701210.0893059857,679682.7726012603,0
41,41,1,CSS,529,274,-90.64370698183596,686367.6429110924,685842.618517091,0
42,42,1,CSS,533,270,-88.86389951726262,693218.6472135918,689729.9726431108,0
43,43,1,CSS,484,243,-91.96495542263341,684594.2320114764,686838.9955356925,0
44,44,1,CSS,514,277,-91.2090443940251,686364.9440262676,685439.2439779197,0
45,45,1,CSS,508,269,-91.01023122110045,694231.223208813,690246.2879618581,0
46,46,1,CSS,477,288,-94.97916454056019,695063.3419557766,694677.6548078029,0
47,47,1,CSS,500,271,-91.3556542111375,685525.7300373124,686121.9011708006,0
48,48,1,CSS,503,248,-88.6869205192098,693113.9377265092,689963.4241273882,0
49,49,1,CSS,504,262,-90.38316677387255,686814.84488695,685672.7369204855,0
50,50,2,CSS,49,22,-93.84748501660822,694953.7665379453,693319.0138986149,0
51,51,2,CSS,74,30,-98.98409983643812,701602.4731702921,688200.8467609184,0
52,52,2,CSS,64,27,-96.1665118055619,688670.3786394473,698237.3737097096,0
53,53,2,CSS,59,30,-97.01296012920243,696263.1967229565,696366.8119738463,0
54,54,2,CSS,61,25,-92.44787141429794,694382.3239028471,692345.1463361599,0
55,55,2,CSS,73,31,-92.15829015794334,694627.2598174167,691402.0852926971,0
56,56,2,CSS,59,26,-102.96467010123833,696647.3890844254,671439.4387087639,0
57,57,2,CSS,60,31,-89.6184484612322,693156.358107759,691239.2548280127,0
58,58,2,CSS,69,31,-103.49254955844646,669314.2968277702,693880.4249990829,0
59,59,2,CSS,70,37,-102.79881310629983,672289.491107562,697665.2243492889,0
