,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,54,11,-83.76980057610714,688930.8454509005,687340.3978771729,0
1,1,1,CSS,69,22,-105.73321937863889,710449.5328439198,705763.9691439756,0
2,2,1,CSS,66,19,-111.18761256052235,679999.525856432,640376.0997718407,0
3,3,1,CSS,73,23,-82.22139780083187,688765.4732926699,691068.1975008805,0
4,4,1,CSS,66,14,-97.1433892559864,688115.2067306316,699237.669607411,0
5,5,1,CSS,56,17,-85.01157934275082,687001.9705196901,689869.2081182585,0
6,6,1,CSS,59,13,-105.5287497830287,712988.6800497976,700432.7026565432,0
7,7,1,CSS,48,14,-105.32256407534527,667705.58442088,702634.1535085056,0
8,8,1,CSS,50,12,-84.81819288027441,691612.3939036784,688459.5023153115,0
9,9,1,CSS,73,19,-85.67130479157457,687033.2145630154,690571.1824896223,0
10,10,2,CSS,69,26,-103.43518622886397,699684.6710130031,707095.5500951976,0
11,11,2,CSS,59,21,-87.45981737412676,688765.2000261586,692596.8614510801,0
12,12,2,CSS,71,24,-110.72304543642215,682082.0829332139,642652.3104824101,0
13,13,2,CSS,53,10,-87.27942673836478,687282.6617016841,687043.0830175526,0
14,14,2,CSS,57,15,-98.53817088439715,686601.2311235165,700705.0148387889,0
15,15,2,CSS,75,17,-90.35026270946159,693858.1049204464,690295.0474539191,0
16,16,2,CSS,62,18,-111.513450892789,718849.1691695731,732079.8310571034,0
17,17,2,CSS,62,9,-82.15468542638264,688777.6648598177,691058.3247704281,0
18,18,2,CSS,57,17,-99.88246620370447,678560.8552000126,681233.9630748802,0
19,19,2,CSS,52,14,-89.08159607312405,685902.1082177105,687667.9868832096,0
