,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,38,5,-111.16527889875613,738683.0198402626,682166.8315170225,0
1,1,1,CSS,41,8,-87.02591499678809,691886.592085763,691263.9750947497,0
2,2,1,CSS,38,11,-98.78512211345293,682235.4075519777,679825.2996156645,0
3,3,1,CSS,42,11,-90.99656299253914,684635.8880697339,690438.3081299193,0
4,4,1,CSS,31,5,-86.15825589192949,690538.2350783705,686849.7931389069,0
5,5,1,CSS,39,9,-104.37514869251551,666981.2733154123,685376.6924702052,0
6,6,1,CSS,35,7,-111.54924839430952,711756.891975438,736423.1007264232,0
7,7,1,CSS,33,4,-95.81883272393866,691715.825111251,697602.7843133176,0
8,8,1,CSS,42,12,-107.18156612457574,719683.4570710096,698052.6217362602,0
9,9,1,CSS,32,7,-82.58594220893701,687610.086290045,688967.5129949404,0
10,10,1,CSS,45,6,-85.37969261852805,691169.9146601124,687553.1724906793,0
11,11,1,CSS,34,9,-88.1049262704397,692271.126453654,691430.5603309846,0
12,12,1,CSS,32,9,-105.96495571216968,714378.2725015478,678204.2615159021,0
13,13,1,CSS,28,6,-110.48192052942676,711141.0560073169,729993.1424107074,0
14,14,1,CSS,29,7,-107.27150411952653,657798.8139071203,685874.3865395935,0
15,15,2,CSS,62,21,-107.36344737693817,684911.3757303343,721242.44706308,0
16,16,2,CSS,66,20,-96.70382036309748,680009.8002156107,688776.1352513907,0
17,17,2,CSS,61,20,-107.27880712510608,686089.8452200103,721073.4508255287,0
18,18,2,CSS,50,13,-110.35952023425689,678221.3037589052,733399.7011844028,0
19,19,2,CSS,65,19,-106.71447603150548,717905.2078612127,698249.3995193042,0
20,20,2,CSS,51,12,-85.68394227679063,690499.0315531511,691826.8793198317,0
21,21,2,CSS,66,15,-98.25086032461459,681035.8983940621,681885.28029047,0
22,22,2,CSS,49,8,-101.48199372568999,701885.2327541684,699955.0791285717,0
23,23,2,CSS,68,10,-97.5519930943343,681972.0655437649,682158.6453102694,0
24,24,2,CSS,62,14,-95.72652907534314,682173.5097407224,693713.7181911432,0
