,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,31,14,-110.72885712507887,733489.2411018725,672084.8231588443,0
1,1,1,CSS,28,19,-99.89461428889801,691259.3953538008,702890.2457669938,0
2,2,1,CSS,27,14,-84.34665620626814,691520.5209362255,688568.5975764447,0
3,3,1,CSS,27,20,-100.12591080401747,677364.2278644808,682332.3304317037,0
4,4,1,CSS,38,27,-111.0413923942084,640774.1245395133,682709.2413863819,0
5,5,1,CSS,39,19,-84.17522670903116,691264.2289393302,690646.1356738813,0
6,6,1,CSS,32,18,-96.46021423487468,680383.5283748588,687846.6246236522,0
7,7,1,CSS,32,17,-94.3330517215743,683379.6315543407,693291.5181438423,0
8,8,1,CSS,38,20,-90.59976896737348,685078.8170415245,691144.8258560019,0
9,9,1,CSS,40,18,-84.73372038016295,691249.8738688406,690914.0760151602,0
10,10,1,CSS,33,23,-103.021565633721,706141.7033954081,699429.7572550726,0
11,11,1,CSS,43,31,-104.46258192104389,702569.8014593304,670522.4788397859,0
12,12,1,CSS,26,19,-109.2543702706067,652527.2748293082,704803.5822382342,0
13,13,1,CSS,42,23,-99.18790584393429,695081.3810966037,700598.2648922161,0
14,14,1,CSS,38,16,-87.86896052528807,691448.7328670644,692141.9882088345,0
15,15,2,CSS,36,19,-83.53769133203319,689614.9795996977,687351.5799481809,0
16,16,2,CSS,31,22,-88.91901903046652,691844.4601610873,686433.6401428585,0
17,17,2,CSS,40,22,-87.04292697832551,687249.9435345023,687190.766365075,0
18,18,2,CSS,24,15,-104.29532763679569,709398.7068164562,678903.7966213739,0
19,19,2,CSS,42,31,-99.8365255872584,685665.7193269012,676425.6193609192,0
20,20,2,CSS,36,25,-98.79715775451788,701376.3047692964,690188.2692437245,0
21,21,2,CSS,40,24,-98.91697576709669,693730.8004825147,700774.7042386895,0
22,22,2,CSS,37,22,-107.61082996629436,705767.4187791296,660661.5021537449,0
23,23,2,CSS,39,23,-100.47151627476212,701740.550430038,697117.2110076337,0
24,24,2,CSS,40,21,-83.3650644018218,690478.5776189755,687685.8337347626,0
25,25,2,CSS,31,17,-98.7220972696295,684555.7779760414,678560.3794334127,0
26,26,2,CSS,40,27,-100.02470370049875,675948.0650336626,692490.7099063736,0
27,27,2,CSS,36,25,-95.08914075653219,681785.2359651269,691161.7389625589,0
28,28,2,CSS,35,23,-99.01598634988545,687036.3841726545,677346.0187013181,0
29,29,2,CSS,31,20,-89.80752390109349,686807.0307641237,686040.1685588845,0
30,30,2,CSS,35,23,-108.6730894982031,693969.8262438015,652310.4306878422,0
31,31,2,CSS,36,21,-84.82088044282926,687896.596714503,687550.4554647735,0
32,32,2,CSS,32,16,-94.32413186957241,689322.2162826728,696574.9660567895,0
33,33,2,CSS,38,17,-87.69770980167888,690341.176024374,686202.1835514201,0
34,34,2,CSS,47,30,-102.6166278616741,673640.0184147222,679526.0419663606,0
35,35,2,CSS,44,29,-101.35982076905609,673978.8666431614,694018.920088661,0
36,36,2,CSS,33,26,-98.88105360057656,678911.2786330704,683383.3239511005,0
37,37,2,CSS,40,19,-84.76647863648523,688660.7791436648,687148.1320944919,0
38,38,2,CSS,34,16,-95.6786101310026,681040.733418835,689175.7285787959,0
39,39,2,CSS,42,29,-101.37227288891859,688307.4976725532,705501.7030254169,0
40,40,2,CSS,30,24,-104.14034619802946,671753.9654528875,675984.7870611262,0
41,41,2,CSS,40,28,-100.9940870642042,683600.2804913612,675104.7032383957,0
42,42,2,CSS,27,12,-93.11663419250098,695358.4300692198,691281.5398751888,0
43,43,2,CSS,34,17,-93.63961870272796,684650.0756537964,684808.9530461633,0
44,44,2,CSS,45,32,-101.93839954856082,676703.4909781647,701024.1904991461,0
45,45,2,CSS,40,29,-102.48528837053735,673406.2470315876,698353.2613108713,0
46,46,2,CSS,28,15,-93.05096759010145,688397.3729583578,683306.8959243402,0
47,47,2,CSS,38,20,-86.57134687030522,691079.0643391787,686996.5876145096,0
48,48,2,CSS,36,25,-104.79079784428853,687032.6582370896,665622.8684145628,0
49,49,2,CSS,39,26,-102.1782671733506,674133.8619683968,698343.1992814176,0
50,50,2,CSS,33,19,-87.9076871734167,692765.3527150877,690091.4164136869,0
51,51,2,CSS,35,14,-84.69205842857332,691281.6906161489,687966.2305862118,0
52,52,2,CSS,57,38,-111.23755968150675,690766.0879018056,639211.4196718993,0
53,53,2,CSS,28,15,-86.98392031827697,688277.1502459007,692271.8462879785,0
54,54,2,CSS,35,23,-109.15849758124827,652081.4555151848,702409.8516705532,0
55,55,2,CSS,38,27,-106.73098050587953,659536.3814838991,688444.9793463727,0
56,56,2,CSS,36,19,-86.9434683762727,686434.7589746654,688686.9504824127,0
57,57,2,CSS,37,15,-87.02788838346139,689140.9242496068,686329.8512118645,0
58,58,2,CSS,37,22,-95.97893850079399,697054.4111440793,685322.5576287775,0
59,59,2,CSS,28,16,-88.06929836592903,692897.2249782453,689340.1042872448,0
60,60,2,CSS,41,23,-91.02535135749794,694053.1394066485,687840.565086699,0
61,61,2,CSS,43,25,-94.50934393649058,691935.6086664224,682541.2796729447,0
62,62,2,CSS,39,24,-98.04521817839802,681467.2854085583,697014.4865336161,0
63,63,2,CSS,29,20,-94.46925383079866,693159.9161396051,683164.3904897568,0
64,64,2,CSS,35,22,-98.23720841798323,678580.1949461945,686398.6011795988,0
