,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,76,45,-103.2839512793011,683868.7098665807,708730.9152456755,0
1,1,1,1,CSS,63,44,-97.5621975960908,680131.8955507006,694110.6301731858,0
2,2,2,1,CSS,68,48,-100.92793410815118,701964.4860940849,680622.3599668312,0
3,3,3,1,CSS,59,36,-93.69262683394444,689260.2029474946,696071.4003308836,0
4,4,4,1,CSS,60,38,-97.76740286728928,700042.2875513636,690042.386018279,0
5,5,5,1,CSS,59,40,-98.98530329319244,694981.7332297664,700324.5245741935,0
6,6,6,1,CSS,57,43,-101.65284675497982,703276.4387716907,698643.4567890587,0
7,7,7,1,CSS,47,31,-105.40526185385312,693754.8014077956,664122.1346809373,0
8,8,8,1,CSS,68,44,-89.62950538511308,687113.8038866392,685927.123830372,0
9,9,9,1,CSS,70,45,-104.270168239179,711730.9766043966,692374.6024505547,0
10,10,10,1,CSS,61,40,-90.74748646941003,688920.0442200253,684690.1668935112,0
11,11,11,1,CSS,57,37,-89.4987943061461,689600.9332553679,685304.6503754004,0
12,12,12,1,CSS,74,44,-88.56640177884178,685721.4985798,689555.4679400792,0
13,13,13,1,CSS,66,54,-105.90621871081257,685932.5198415413,716370.1293148787,0
14,14,14,1,CSS,69,46,-92.59370625651871,686014.176112227,694198.7812492518,0
15,15,15,1,CSS,53,38,-90.00279571352344,685106.5162919055,688740.948518997,0
16,16,16,1,CSS,64,52,-101.8214963821901,700733.5838590176,676751.0068279767,0
17,17,17,1,CSS,69,44,-102.50822907417286,706359.2872699151,682293.9869449538,0
18,18,18,1,CSS,64,45,-95.97833033275396,683393.7565236227,695649.5378683425,0
19,19,19,1,CSS,60,39,-90.03004236944129,686922.2364961538,693003.0802226037,0
20,20,20,1,CSS,75,53,-101.99637342544123,685597.5283633599,706316.2318623266,0
21,21,21,1,CSS,67,38,-93.35316254528186,692659.9096318706,694932.8791925395,0
22,22,22,1,CSS,73,51,-103.93965627825024,668432.5170805285,694862.3756010686,0
23,23,23,1,CSS,73,53,-98.77417328085816,677699.7951182588,686989.9552642253,0
24,24,24,1,CSS,61,47,-92.93830452125135,693671.751434935,693787.4203593453,0
25,25,25,1,CSS,77,45,-98.7684921169518,699108.4595967566,696395.7044000825,0
26,26,26,1,CSS,39,30,-101.2579019316173,673987.9772138647,693347.7210724931,0
27,27,27,1,CSS,57,41,-101.38992300026592,705534.6503371084,688308.422489352,0
28,28,28,1,CSS,70,53,-101.76481950355112,703072.5618324213,699315.4337118056,0
29,29,29,1,CSS,60,37,-89.83435067737724,685140.1190152221,689287.8949575642,0
30,30,30,1,CSS,58,33,-88.42543119848219,692461.7201944513,687438.4455838139,0
31,31,31,1,CSS,60,41,-104.49514709504524,681531.1427196276,711132.5723580959,0
32,32,32,1,CSS,57,43,-104.9766736455466,699696.3858683552,711563.5354689057,0
33,33,33,1,CSS,61,30,-89.80445217534928,685931.3183464606,691865.0065238344,0
34,34,34,1,CSS,63,41,-105.34206301879595,682131.6463924543,665000.0456712896,0
35,35,35,1,CSS,68,47,-91.97282071795928,687382.785512522,694486.1211686085,0
36,36,36,1,CSS,60,41,-96.00913622234722,683666.1194593611,695942.2872036452,0
37,37,37,1,CSS,61,50,-104.7332485081781,667765.4922900844,699182.3956533988,0
38,38,38,1,CSS,67,51,-101.15226582941574,705049.5837962587,691058.3123870438,0
39,39,39,1,CSS,83,56,-100.84140701936607,678550.2552829417,678816.5642863564,0
40,40,40,1,CSS,75,56,-96.401036261822,686963.3320822757,698175.4380063184,0
41,41,41,1,CSS,66,46,-96.99117421549003,690609.738801332,679745.4994643058,0
42,42,42,1,CSS,66,43,-89.00670221342747,692972.186068448,687859.8964039505,0
43,43,43,1,CSS,45,32,-90.88050683588648,685949.2951077861,686057.7078866273,0
44,44,44,1,CSS,65,42,-89.17024905275541,688602.2391287005,693285.6473178805,0
