,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,39,16,-102.42743778521205,672305.1906890575,683161.2107753465,0
1,1,CSS,37,15,-100.65591861050817,700324.8854846625,699483.7421506948,0
2,2,CSS,26,16,-93.81718998021218,690410.1959128161,682726.9359802839,0
3,3,CSS,31,17,-90.57054759333728,686708.971588477,693196.1010656655,0
4,4,CSS,27,17,-104.58035317954699,712391.4468247883,685361.7364189008,0
5,5,CSS,37,21,-104.89688052358775,667742.5071616197,678634.1490632436,0
6,6,CSS,36,17,-100.62669819677731,683596.6664686813,675798.9660756154,0
7,7,CSS,39,23,-105.23666722105648,681716.6142096593,713371.850580714,0
8,8,CSS,25,15,-98.05438335259026,690803.4869785906,678491.6578118181,0
9,9,CSS,28,19,-101.66365300048453,691225.5010662472,672831.2668334792,0
10,10,CSS,39,25,-104.24099528718601,676412.7414564962,671118.5004311819,0
11,11,CSS,33,14,-96.00968313670823,691025.5652553578,680863.2475022909,0
12,12,CSS,40,20,-105.75715684023521,670380.4326151008,670654.6311373505,0
13,13,CSS,43,20,-96.76001553605445,692981.7743829052,680625.13181625,0
14,14,CSS,46,30,-102.16298704660741,706925.7960564257,691714.7180382231,0
15,15,CSS,45,31,-102.31190781439179,705437.6235800305,681280.2395098605,0
16,16,CSS,44,28,-105.66498397020568,705475.6083681645,710408.5955472242,0
17,17,CSS,42,21,-97.81382951102323,690883.0461703372,700016.4237644707,0
18,18,CSS,31,20,-100.57431217150591,682200.5403778645,702235.8316231786,0
19,19,CSS,30,16,-96.70453469914636,680196.3643684335,691383.4871721456,0
20,20,CSS,38,18,-99.78738558439468,688138.779189093,702789.1053914971,0
21,21,CSS,30,15,-96.71804501342787,680068.7916440908,688069.3465069003,0
22,22,CSS,45,31,-103.6626146901075,710053.3570522893,685580.434052206,0
23,23,CSS,37,17,-95.1338560372865,693226.5171925557,696287.9722300014,0
24,24,CSS,49,37,-103.29477457859113,708267.0738140828,696441.8330005339,0
25,25,CSS,27,15,-98.66621622265983,700233.0131534184,694142.4468769634,0
26,26,CSS,45,27,-105.08622216097532,664820.2648957531,692067.7133074374,0
27,27,CSS,27,16,-102.72464152452086,680469.7640257939,706000.600197902,0
28,28,CSS,40,21,-92.07050586358548,684355.0383193223,691644.2142656676,0
29,29,CSS,47,34,-105.92956753747394,669362.4886065793,670946.5785478344,0
30,30,CSS,43,22,-104.43331239451393,678029.9859170736,669490.0733548703,0
31,31,CSS,37,27,-95.91095267387576,688707.1541157684,680839.2653592332,0
32,32,CSS,36,16,-89.23924822280279,687022.416789632,686215.2910673361,0
33,33,CSS,41,29,-103.47265618287037,676148.3685725052,705095.9856714238,0
34,34,CSS,38,25,-101.88305845742485,673244.6443144411,695000.5978024082,0
35,35,CSS,37,18,-97.95131795288796,688151.2636520913,678606.2613248321,0
36,36,CSS,28,18,-103.98362336365781,705969.7907875378,703567.3113098018,0
37,37,CSS,37,26,-104.45446618529003,709454.8055081905,700688.7117835912,0
38,38,CSS,34,27,-102.46552966729871,675782.7268828797,701611.8443504225,0
39,39,CSS,49,34,-105.02419873700924,712754.762444968,681784.9663918458,0
40,40,CSS,32,18,-103.70473161813578,710407.0179332708,691470.7947900993,0
41,41,CSS,43,31,-101.62969575728238,683751.1313500414,673791.1645176229,0
42,42,CSS,28,14,-97.2129018360128,680115.9476998859,693075.6454714932,0
43,43,CSS,37,17,-93.4510583734663,691913.1332468002,683434.2412954787,0
44,44,CSS,44,28,-104.71620759824553,711344.2891989365,680425.9972381924,0
45,45,CSS,33,17,-100.56739054477593,698571.1643199372,677912.5783132917,0
46,46,CSS,40,19,-93.84498423407096,695412.5970399777,686256.7664833643,0
47,47,CSS,31,13,-89.8459257692943,690265.3059098393,685218.8094657486,0
48,48,CSS,35,25,-103.09451719518334,684178.3565181226,708367.6179920965,0
49,49,CSS,43,19,-93.19083949046441,684996.9280825387,684932.5312518212,0
50,50,FHSS,20,6,-99.1993792028306,677973.574885401,684223.5578195067,0
51,51,FHSS,13,8,-99.04284002989569,679451.6455046954,696687.7889654846,0
52,52,FHSS,10,5,-98.80629499245809,687168.0019488335,677619.2897324779,0
53,53,FHSS,15,6,-104.62170009675823,708819.9690423235,676258.1286573986,0
54,54,FHSS,18,6,-97.13495395702411,697822.4757908919,684186.1593703935,0
55,55,FHSS,16,6,-98.31312585946644,680278.2850065992,696134.3207756759,0
56,56,FHSS,13,3,-90.5183601139515,690334.9140359239,684881.5418512905,0
57,57,FHSS,9,3,-92.21407839805654,685108.5322387859,693025.6356686072,0
58,58,FHSS,16,7,-98.31407021228722,686062.5378750782,678574.7047209239,0
59,59,FHSS,17,7,-105.88635472085463,711964.0633304896,674348.3994728653,0
