,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,42,4,-104.73324540370879,665899.9041381424,686058.9640157464,0
1,1,1,CSS,40,8,-93.13510433373185,683521.8383055787,691497.692241964,0
2,2,1,CSS,31,6,-102.45636436700269,686120.9148607536,707384.8810389164,0
3,3,1,CSS,43,13,-103.26746159184323,709169.1938402879,685938.4020864249,0
4,4,1,CSS,29,12,-101.41188256035514,675086.8183101281,681839.368452391,0
5,5,1,CSS,31,7,-99.05971219254025,691294.3958901357,701625.1486956186,0
6,6,1,CSS,39,11,-94.12614450519354,689124.0017491264,696408.1710681678,0
7,7,1,CSS,46,14,-96.55009888889803,686495.651640662,698197.2787913057,0
8,8,1,CSS,27,10,-103.06840704356784,680537.2268414617,671927.5228953043,0
9,9,1,CSS,40,8,-84.66062383031202,689605.6814386778,691758.0511587446,0
10,10,2,CSS,41,16,-110.01406707843597,645899.9028808117,686333.4980484579,0
11,11,2,CSS,32,6,-96.19213209427959,697013.865745903,684816.0013678314,0
12,12,2,CSS,39,12,-111.4824018931398,741019.6369978506,691565.1142465916,0
13,13,2,CSS,37,12,-86.6424742300353,686564.5628910168,690218.3565609106,0
14,14,2,CSS,37,15,-86.1694176156618,691899.4812914479,688123.346660246,0
15,15,2,CSS,37,11,-86.60276342304715,686609.2034173857,690318.9013828958,0
16,16,2,CSS,54,19,-100.74134099039291,675987.549898965,696101.7001467464,0
17,17,2,CSS,35,7,-87.67622724594469,690175.2373852512,692654.8551177712,0
18,18,2,CSS,36,13,-105.58813518460853,664049.506059244,682815.1129306855,0
19,19,2,CSS,49,21,-98.74511014980513,677494.8857796876,689668.1799291366,0
