,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,49,34,-84.0836440493078,690719.7325959756,687637.9414973527,0
1,1,1,CSS,71,44,-83.26290443570261,688455.7217179098,687648.1403158382,0
2,2,1,CSS,57,39,-83.9071086066587,690977.8334070562,687925.0331627195,0
3,3,1,CSS,59,54,-119.42566005911047,656282.8118161646,813984.3755806021,0
4,4,1,CSS,64,42,-107.9525047109169,718149.3688635794,670497.4418387783,0
5,5,1,CSS,67,42,-93.25447441447768,695690.6528689833,688580.1521840586,0
6,6,1,CSS,77,73,-123.9356746762117,839853.7370292852,533509.2543261148,0
7,7,1,CSS,65,49,-108.34139092281968,653959.6259503246,695550.4532379347,0
8,8,1,CSS,51,35,-98.01323965614488,690381.2634977328,678498.2951805675,0
9,9,1,CSS,70,56,-110.45446723323684,709281.4943498533,730774.2167773608,0
10,10,1,CSS,61,36,-83.61703508321413,687573.5583131545,688418.2306047085,0
11,11,1,CSS,71,55,-108.82755977150606,708220.4459567319,656334.8566208218,0
12,12,1,CSS,62,45,-96.70491185208215,696077.7125841044,682750.4541687132,0
13,13,1,CSS,52,34,-77.97514647496958,690468.8172012884,689144.868180425,0
14,14,1,CSS,76,54,-86.05063030383894,687197.8147299541,687755.5292112702,0
15,15,1,CSS,59,37,-103.64342531784433,676594.5392612652,672840.6899098883,0
16,16,1,CSS,63,48,-104.23151392121429,708665.7683194064,677933.805886631,0
17,17,1,CSS,64,54,-121.20211309438844,810421.419251621,791243.3542807803,0
18,18,1,CSS,64,59,-118.88794176972849,592305.4285788084,761878.0764415457,0
19,19,1,CSS,59,40,-95.86358999286414,683981.9557052568,682800.9165987611,0
20,20,1,CSS,77,53,-92.88676040785728,695294.701565448,687911.3489409046,0
21,21,1,CSS,62,55,-123.78309743080786,834119.6260122582,845543.5315197704,0
22,22,1,CSS,59,38,-87.81617737789873,691525.0975265286,692056.9373328113,0
23,23,1,CSS,68,45,-86.17347610685701,688767.0022849144,692139.2223198591,0
24,24,1,CSS,68,45,-74.81518188417135,689499.9195203956,688658.110234636,0
25,25,1,CSS,79,49,-79.93942887086268,690754.001030828,689669.0978123088,0
26,26,1,CSS,65,53,-114.94241111833077,715757.6038212521,617132.2318861554,0
27,27,1,CSS,59,45,-105.4873999476125,714166.1487068607,697036.5268702961,0
