,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,279,165,-110.80113805379668,705812.3631568119,644558.711244609,0
1,1,1,1,CSS,268,186,-109.39900332525836,654227.6748556488,669074.66943644,0
2,2,2,1,CSS,268,190,-106.49153885673974,686616.8168298017,660468.0536501111,0
3,3,3,1,CSS,259,173,-87.08229149536861,692310.1525995221,688278.7795645674,0
4,4,4,1,CSS,242,159,-94.26045714667596,695007.1993903917,685021.7234997114,0
5,5,5,1,CSS,247,165,-104.49497594379672,694210.497313512,666808.7292911912,0
6,6,6,1,CSS,242,172,-108.02121302285616,723539.4505245343,683267.7180762704,0
7,7,7,1,CSS,253,173,-102.59764179012171,703319.8726502478,701718.2460701815,0
8,8,8,1,CSS,227,176,-111.75926295278322,687965.985283798,742717.9602812494,0
9,9,9,1,CSS,253,190,-108.2784155924032,683123.9815872408,654249.5051905425,0
10,10,10,1,CSS,236,164,-100.28913250870694,699560.0145155941,699396.3324154299,0
11,11,11,1,CSS,245,198,-110.6359646458123,721189.7580219947,723845.4262320552,0
12,12,12,1,CSS,234,169,-110.18526600125809,653630.2553990232,715848.2232746765,0
13,13,13,1,CSS,262,163,-82.69698856905245,689234.4880186188,691281.26909332,0
14,14,14,1,CSS,228,166,-111.75974600047668,705242.8779140826,740336.3182260167,0
15,15,15,1,CSS,247,171,-93.89462199741604,692588.39098072,683377.6797886277,0
16,16,16,1,CSS,252,199,-106.6981536668036,718894.376528584,685236.2076498808,0
17,17,17,1,CSS,244,180,-106.44693048057394,666590.0379869842,671632.7770705299,0
18,18,18,1,CSS,262,202,-111.82134252871352,660034.677428003,734374.2383367134,0
19,19,19,1,CSS,236,178,-108.34943545890488,683540.3003713409,653880.3409189291,0
20,20,20,1,CSS,243,191,-105.85798083140288,676724.4464601177,713281.1531531233,0
21,21,21,1,CSS,270,190,-107.97547852370704,719528.2139072405,672592.9211701155,0
22,22,22,1,CSS,248,188,-108.89625035828148,714024.9023698939,718822.9714688014,0
23,23,23,1,CSS,257,198,-108.56142351995038,716642.6944509775,664507.1424990672,0
24,24,24,1,CSS,243,186,-110.79498819215328,688229.2653771128,737119.5805638117,0
25,25,25,1,CSS,268,182,-96.73983807319463,680184.6286169474,691508.3976079853,0
26,26,26,1,CSS,241,190,-109.97673900303928,693157.6291123012,646140.159395427,0
27,27,27,1,CSS,255,200,-111.88690541776816,680553.4019230985,742797.1638619382,0
28,28,28,1,CSS,288,197,-105.84307498184296,685950.9476558851,662648.0186863119,0
29,29,29,1,CSS,252,172,-103.21620717655594,695129.5340300387,708516.54584469,0
30,30,30,1,CSS,263,180,-99.33340815238527,687498.0769446106,676801.1451274424,0
31,31,31,1,CSS,240,160,-94.77727659621536,682303.4619327581,686869.6595977736,0
32,32,32,1,CSS,248,183,-104.00013835567756,675399.2028016126,672675.6354416863,0
33,33,33,1,CSS,230,156,-100.52633493984538,674826.9846448883,688229.7534886554,0
34,34,34,1,CSS,226,143,-90.9020452176292,693473.7325016741,692025.8912389926,0
35,35,35,1,CSS,248,170,-101.13328872070778,682946.55453382,675113.7372118197,0
36,36,36,1,CSS,239,163,-103.9009012863901,698886.5284607728,708797.9746690814,0
37,37,37,1,CSS,250,182,-108.69795904832785,652970.8289458691,680614.796877856,0
38,38,38,1,CSS,237,159,-99.55818445487064,684227.02876668,677392.8897116891,0
39,39,39,1,CSS,239,167,-82.68301482293738,690361.132229461,691028.0884127719,0
40,40,40,1,CSS,227,175,-110.41378915184256,722167.7737951825,721240.461602633,0
41,41,41,1,CSS,254,186,-109.0793086555035,695689.6108477372,650748.1963920642,0
42,42,42,1,CSS,235,169,-105.69530201508108,672612.75978287,668875.9966240538,0
43,43,43,1,CSS,264,201,-111.42752829484904,726622.3302927001,654056.9484519778,0
44,44,44,1,CSS,248,182,-110.7945799162353,726869.3580591666,659844.7612856212,0
45,45,45,1,CSS,253,189,-106.38417327211567,665433.3001515776,705220.0295199238,0
46,46,46,1,CSS,243,166,-101.94919036670888,706453.0846225987,691990.064381088,0
47,47,47,1,CSS,227,153,-95.00528893538844,682063.949296977,686947.7527070416,0
48,48,48,1,CSS,266,169,-86.59278956705555,689972.611397777,692298.7401716211,0
49,49,49,1,CSS,245,190,-107.8498209890578,655415.9556847074,688866.4432662396,0
50,50,50,2,FHSS,15,1,-99.78084756625152,688964.521789742,675990.0744866515,0
