,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,544,301,-87.03673014060439,687230.2855634963,691608.8169454506,0
1,1,CSS,496,358,-106.83323893803528,659945.6114637188,696230.3122268067,0
2,2,CSS,529,383,-109.86114243144763,663176.1443045712,723301.8099626027,0
3,3,CSS,502,343,-103.70229861005672,693455.0976364973,668711.4462078044,0
4,4,CSS,508,324,-99.25697955376171,677255.4764771597,685936.3311612636,0
5,5,CSS,521,376,-107.4357264463996,716802.1917696533,672074.4956489924,0
6,6,CSS,499,309,-98.3744400389147,691568.1262718023,700626.3882279885,0
7,7,CSS,528,403,-109.92435339866992,731166.3383477366,700378.0894716029,0
8,8,CSS,536,323,-102.3502901607499,671718.735243765,685831.5251223535,0
9,9,CSS,536,367,-104.54761063278245,711791.0813288037,683122.9347296295,0
10,10,CSS,456,340,-111.37657006347493,651088.5785971088,655717.5054721971,0
11,11,CSS,495,357,-108.1701195891812,664799.8472064515,664137.9512531667,0
12,12,CSS,522,387,-111.23753423123527,683964.6674019905,639489.4934992022,0
13,13,CSS,502,297,-96.98530738949405,689386.5537587663,699143.9451159987,0
14,14,CSS,485,322,-102.86324901868173,674606.709562783,677265.5692032068,0
15,15,CSS,533,372,-106.83399592548669,687980.1641779117,659198.0176831854,0
16,16,CSS,518,330,-100.37941596839421,702395.5077465678,695605.3567145729,0
17,17,CSS,512,359,-105.82543066822632,687864.4885854134,716297.5174400549,0
18,18,CSS,492,321,-99.7072929701955,695783.7021883798,677719.9369341417,0
19,19,CSS,488,338,-106.72014486471386,712112.898186494,670024.8315304553,0
20,20,CSS,540,392,-110.68281380843705,663430.3063612046,650111.6869922834,0
21,21,CSS,522,334,-98.72746265313982,697557.324145586,698078.2507326694,0
22,22,CSS,479,325,-107.463724026804,698954.4877017558,720500.3852081951,0
23,23,CSS,493,344,-108.77574785990444,654474.2089219859,674916.9664621145,0
