,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,57,36,-109.05098301528504,727577.0016003178,681188.1286171143,0
1,1,1,CSS,72,49,-106.59670205177613,714133.7333431074,705380.0806903691,0
2,2,1,CSS,66,47,-89.7878699389433,685200.3344277502,689986.7904163323,0
3,3,1,CSS,65,44,-80.65302370017031,688639.1468596584,688142.7321903426,0
4,4,1,CSS,63,44,-94.81009047833535,696659.4487225717,687204.7320175255,0
5,5,1,CSS,65,47,-109.6356504578934,689493.8490276461,731171.1397188987,0
6,6,1,CSS,65,50,-101.20321413014742,700751.0944993711,700438.2017665873,0
7,7,1,CSS,55,39,-105.49857142010194,669999.4596397195,706612.3462831551,0
8,8,1,CSS,61,41,-93.0337201521967,695437.787487049,690757.7021034815,0
9,9,1,CSS,77,51,-82.9684696238013,688478.3305962426,691110.0692772731,0
10,10,1,CSS,75,52,-82.88117959138303,687643.5595370642,688663.9327440382,0
11,11,1,CSS,54,37,-82.80574060782243,691197.9659528658,688758.8474458242,0
12,12,1,CSS,70,56,-114.308536228814,755705.8872194686,662585.3154828303,0
13,13,1,CSS,54,42,-108.76244077167719,709487.9433358744,721398.4319478758,0
14,14,1,CSS,60,41,-84.75392739404373,687087.1163398632,688894.6999600981,0
15,15,1,CSS,53,36,-79.74867872659506,689779.2088339517,690697.204038904,0
16,16,1,CSS,69,57,-113.92479412085044,706811.7033912704,623234.6619101893,0
17,17,1,CSS,51,43,-113.75920884499057,718970.5875038601,629135.2400754514,0
18,18,1,CSS,60,46,-113.60695254355375,755200.7879365245,694245.490586552,0
19,19,1,CSS,64,52,-96.13271770371458,682119.5923528988,684443.0365555483,0
20,20,1,CSS,72,57,-105.95091038992327,716672.6081970939,687582.8449829014,0
21,21,1,CSS,59,51,-114.04144053935318,742309.8161991191,644563.848341562,0
22,22,1,CSS,79,67,-117.09913211219805,730456.0635808005,779076.7563300523,0
23,23,1,CSS,57,40,-112.30444180742029,737976.4945604806,659992.218128337,0
24,24,1,CSS,73,44,-77.31604030936917,690098.6816725439,690152.1892336461,0
25,25,1,CSS,62,44,-110.24581030648824,708073.6906496843,648684.1389559015,0
26,26,1,CSS,55,38,-105.33776961244492,708100.9088245132,672121.4128677759,0
27,27,1,CSS,65,49,-98.76406715135423,695274.2896073844,679004.1175160187,0
28,28,1,CSS,57,39,-97.75820868130218,699975.7575263117,690663.5792956373,0
29,29,1,CSS,74,56,-87.30930602336832,692564.7469991605,688900.3962164344,0
30,30,1,CSS,47,33,-106.74223178944861,660599.1003690421,681310.5018643944,0
31,31,1,CSS,65,38,-87.48292901575512,689826.6552628349,686178.294621558,0
32,32,1,CSS,58,43,-113.11079524982816,689891.229288715,751713.7384868787,0
33,33,1,CSS,61,43,-106.92819804770198,706095.7116852988,715034.2922522462,0
34,34,1,CSS,62,37,-79.71888061106506,690335.0718047493,688449.8803751236,0
35,35,1,CSS,78,54,-103.25769909057404,703320.259942595,703835.7706361914,0
36,36,1,CSS,74,49,-90.24416922889274,688918.7752093057,684959.049334899,0
37,37,1,CSS,49,36,-113.60298751736391,656399.3533351285,746489.2664661207,0
38,38,1,CSS,60,45,-107.30507244560806,658260.1488105579,682388.6349597945,0
39,39,1,CSS,58,47,-109.98261184169895,725846.3189954746,713105.3676772781,0
40,40,1,CSS,74,46,-76.79847532964169,690258.5081702934,688976.0869642742,0
41,41,1,CSS,59,38,-85.2393629972547,691001.5597049919,687459.7666483431,0
42,42,1,CSS,69,52,-112.96975640221316,639551.9103083737,653747.3904347629,0
43,43,1,CSS,68,49,-105.50070413578811,707528.3323512139,670842.5615451332,0
44,44,1,CSS,80,49,-78.90280839394545,688679.4949984553,690379.5202639053,0
45,45,1,CSS,68,45,-95.73025217681653,684095.4960650878,682876.4097811265,0
46,46,1,CSS,57,39,-88.20160562405943,691746.6361968743,686750.2274735514,0
47,47,1,CSS,67,45,-110.30924648263019,673312.7852256421,731569.6427085286,0
48,48,1,CSS,60,46,-102.47262069554078,677736.2529389941,675310.0260122735,0
49,49,1,CSS,60,38,-81.79870956406798,691085.7656186202,689156.388257799,0
50,50,2,CSS,860,682,-117.39385895279824,601365.128252998,740941.816762727,0
51,51,2,CSS,799,605,-106.67264961928339,677385.4278788974,716556.7565753037,0
52,52,2,CSS,887,625,-95.23574664020492,695367.2667042767,694687.5573042387,0
53,53,2,CSS,850,621,-102.28969874681117,701118.0252414464,675836.7547581017,0
54,54,2,CSS,929,679,-96.69923998107407,687799.2474100394,698689.7000109975,0
55,55,2,CSS,896,621,-87.99471324317062,688955.2102425114,685984.0456697114,0
56,56,2,CSS,917,689,-103.90566373526025,709077.4265600707,698320.7133250489,0
57,57,2,CSS,881,553,-76.97999627436414,689044.6528477038,688509.9227760548,0
58,58,2,CSS,922,642,-85.9282300775965,686742.2929652927,689962.807959667,0
59,59,2,CSS,880,645,-94.36085685488146,684320.6906821287,694495.7758059084,0
60,60,2,CSS,894,697,-107.28006529052033,696312.6171412076,658327.2066206672,0
61,61,2,CSS,887,668,-110.06061374921858,724661.913808526,663323.4188392059,0
62,62,2,CSS,872,643,-96.26607783517238,680503.4045961173,688447.9166343018,0
63,63,2,CSS,903,604,-86.5681805649154,691739.0654578762,691195.8419273854,0
64,64,2,CSS,892,633,-97.78219169134792,691110.1682015607,699942.9819021797,0
65,65,2,CSS,879,586,-82.26681949559094,688363.0544567358,690859.4726707417,0
66,66,2,CSS,914,697,-116.87577171483258,704928.2076285013,784260.1455902386,0
67,67,2,CSS,917,694,-111.59168662042738,735445.5656437654,714248.5001361279,0
68,68,2,CSS,898,620,-88.6910338224254,689938.0656627208,693119.423391071,0
69,69,2,CSS,891,716,-117.13303989620144,763406.2090285379,623641.8809344016,0
70,70,2,CSS,897,666,-102.8560806354818,700344.9631311309,705112.0261256185,0
71,71,2,CSS,839,555,-82.07567324922394,689661.6911352748,691141.8352056486,0
72,72,2,CSS,858,576,-82.93897223580719,687485.6831049409,689254.6853251827,0
73,73,2,CSS,871,612,-95.60565587931899,697216.6851967822,692242.9582288623,0
74,74,2,CSS,853,636,-113.90051934631637,718182.176643065,627538.4360508984,0
75,75,2,CSS,916,634,-87.89229412477388,690593.9338059211,692616.2875953941,0
76,76,2,CSS,919,586,-79.19560540029609,689007.335864477,690599.6664007073,0
77,77,2,CSS,909,594,-80.53241573433678,688162.1506677723,688646.6286950061,0
78,78,2,CSS,920,726,-105.72558956378202,676994.7743945401,665860.405901629,0
79,79,2,CSS,866,603,-94.00913059084333,684671.5621889328,694438.5999491131,0
80,80,2,CSS,921,587,-76.62216959996898,688483.6346944127,689304.6362722432,0
81,81,2,CSS,918,722,-114.65559619233048,751944.5686623764,649041.6364845827,0
82,82,2,CSS,917,680,-98.1327982869368,678952.4331658471,693152.2742889196,0
83,83,2,CSS,900,601,-82.43904796946269,687625.5289852468,689039.9777172914,0
84,84,2,CSS,874,638,-104.7760796596354,699614.0401375688,710986.3574826955,0
85,85,2,CSS,880,652,-104.22312819471574,667891.3230209965,695608.282533164,0
86,86,2,CSS,875,656,-111.5699274765579,733674.0241609369,661785.0479802644,0
87,87,2,CSS,895,691,-114.28193240034722,704797.6033220526,619793.1384606083,0
88,88,2,CSS,930,623,-86.0920550551826,690872.3607549495,691772.4418466132,0
89,89,2,CSS,859,532,-79.32876313406342,689638.5242955635,688156.7388830165,0
90,90,2,CSS,896,683,-112.9370017433742,643600.7709208772,649025.2382304979,0
91,91,2,CSS,905,631,-93.13496034739484,695617.6802580879,690126.776467537,0
92,92,2,CSS,889,637,-95.28107806012055,687141.0424841614,697081.1268767627,0
93,93,2,CSS,881,639,-102.04620467394973,672628.5151410399,694116.6857588674,0
94,94,2,CSS,814,533,-85.7890067411775,689797.5703409446,686757.181136152,0
95,95,2,CSS,899,631,-96.49242123355808,680824.2939550437,686119.2193568978,0
96,96,2,CSS,892,591,-87.94330927880284,688408.0106465816,686123.8822479732,0
97,97,2,CSS,912,575,-84.08628032579932,690171.3906992014,687341.8764248926,0
98,98,2,CSS,836,600,-99.41839136513718,676537.2235511373,689795.7617559148,0
99,99,2,CSS,878,605,-101.60328481448023,701097.4816999467,701148.3796173882,0
