,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,41,16,-110.3273843606842,680145.3737128327,645148.432469648,0
1,1,1,1,CSS,41,26,-106.38238960390588,718082.8960263463,687849.2125322587,0
2,2,2,1,CSS,40,23,-100.42752488756096,675665.9861246445,693921.8220584292,0
3,3,3,1,CSS,36,24,-111.34715163519132,690879.5316347458,740245.2840794183,0
4,4,4,1,CSS,34,19,-109.76232266643471,727722.2705728621,671306.3826513232,0
5,5,5,1,CSS,31,19,-98.2472209774128,697427.0194371687,697311.3810986184,0
6,6,6,1,CSS,40,32,-111.2819848502698,639726.58444028,680510.3314948007,0
7,7,7,1,CSS,37,22,-111.63252733354926,661112.6475853365,645126.2716411528,0
8,8,8,1,CSS,43,27,-111.63023674277022,708461.2958572095,640446.0757611821,0
9,9,9,1,CSS,48,28,-107.86082987568967,721972.1580457187,679477.9987425961,0
10,10,10,1,CSS,45,24,-110.6642484992669,644353.1290832778,676003.7896880675,0
11,11,11,1,CSS,43,30,-109.75959372828792,731743.7681416312,690940.5346624916,0
12,12,12,1,CSS,42,24,-108.39984183142724,697461.3568273201,724727.0682604653,0
13,13,13,1,CSS,32,17,-104.27767772223672,695979.6998062019,667854.2414407526,0
14,14,14,1,CSS,35,18,-99.6962156172941,676145.0533948775,690335.8320214443,0
15,15,15,1,CSS,33,19,-111.5276938244148,702785.5728197631,639239.4627020068,0
16,16,16,1,CSS,27,17,-111.23916053231086,639654.4625362173,696270.362314882,0
17,17,17,1,CSS,25,14,-110.98663301446848,648334.2131135934,663086.9695441475,0
18,18,18,1,CSS,46,23,-99.38769250557496,676647.8069316207,688063.9172265301,0
19,19,19,1,CSS,32,12,-96.49936023845942,697872.0198672742,693032.2856891311,0
20,20,20,1,CSS,37,17,-93.48474903567262,695905.122890218,689779.2800558696,0
21,21,21,1,CSS,30,15,-110.83087316456788,737289.923162232,691413.610968648,0
22,22,22,1,CSS,35,15,-103.83859878305591,670609.078141968,699682.1205509478,0
23,23,23,1,CSS,42,21,-103.66396073661654,668821.7138534553,685288.1281719245,0
24,24,24,1,CSS,33,20,-102.05467650746635,673179.1735670342,683014.4163369427,0
25,25,25,1,CSS,27,18,-110.77342150546912,725904.4225768265,658842.1693459278,0
26,26,26,1,CSS,37,18,-101.7091736363885,700909.3721269456,677208.6032757473,0
27,27,27,1,CSS,35,17,-100.64137983149465,702928.4327922176,683318.8026360855,0
28,28,28,1,CSS,37,24,-110.51638423195234,681516.2455034741,643873.5246664073,0
29,29,29,1,CSS,41,30,-110.69942960806728,646044.7173524919,708047.1377477287,0
30,30,30,1,CSS,31,19,-111.47370638165796,643736.6242975374,713423.6274107791,0
31,31,31,1,CSS,34,18,-104.04439853604704,709111.0281181599,699064.5879802563,0
32,32,32,1,CSS,49,26,-100.15113286842347,684108.3815918454,676439.8146814086,0
33,33,33,1,CSS,31,20,-111.34174059068069,716092.3887371928,732667.9552346595,0
34,34,34,1,CSS,32,23,-108.1922554555557,668368.5987560322,717836.5559478981,0
35,35,35,1,CSS,39,20,-98.20611664261877,698573.3156203018,695855.4789597315,0
36,36,36,1,CSS,44,17,-95.36271746511942,694988.3211455116,683572.2336938689,0
37,37,37,1,CSS,41,25,-108.1327837422403,724456.9568813357,687052.1211204793,0
38,38,38,1,CSS,37,22,-111.597461425781,732989.1755917106,660416.7619026869,0
39,39,39,1,CSS,36,23,-103.9301250737812,683394.8261772778,710209.7968668101,0
40,40,40,1,CSS,41,18,-95.10540828629128,694078.277356324,695708.9060216715,0
41,41,41,1,CSS,18,10,-108.59936453199175,683073.2175825058,652893.2144663507,0
42,42,42,1,CSS,25,17,-103.34074264816036,699678.6132913943,671979.1445045692,0
43,43,43,1,CSS,33,22,-109.93443526604156,724309.1908790322,663911.3276647727,0
44,44,44,1,CSS,41,25,-108.68979125810876,653987.8419544705,701569.0729557512,0
45,45,45,1,CSS,38,23,-108.42423728234044,723553.8296039713,701808.2125022485,0
46,46,46,1,CSS,27,15,-109.55726874647463,648811.2852285133,681386.8289145782,0
47,47,47,1,CSS,34,11,-96.8224835605594,680396.1021977874,692569.5727690695,0
48,48,48,1,CSS,42,28,-110.8129762678306,694257.6894566308,641835.0865998057,0
49,49,49,1,CSS,40,26,-110.43297284019982,689025.222485704,735184.433797903,0
50,50,50,2,FHSS,26,8,-90.51392855855474,686868.7561285847,685552.9162960376,0
51,51,51,2,FHSS,33,17,-103.28312621250792,679037.5179085175,672197.9167556934,0
52,52,52,2,FHSS,25,8,-86.73943063500658,692197.7836413777,690499.8056066945,0
53,53,53,2,FHSS,31,17,-109.82234109532956,732078.4202782967,689499.9568117299,0
54,54,54,2,FHSS,30,17,-106.45578354415456,668686.489329394,709636.3269856836,0
55,55,55,2,FHSS,25,13,-106.91553104964407,659948.3683307976,697421.1881703627,0
56,56,56,2,FHSS,30,15,-108.22388461240696,691108.546586189,724865.983581957,0
57,57,57,2,FHSS,30,9,-84.08849027162958,690689.2615212426,691207.6600344679,0
58,58,58,2,FHSS,35,11,-101.19633587998187,674965.3317636568,695823.7723410361,0
59,59,59,2,FHSS,39,25,-111.53205416057926,703983.2797082723,639546.9925887231,0
