,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,27,0,-109.67950678697822,707919.4357597386,651740.6703826088,0
1,1,FHSS,30,0,-90.81606730115601,684690.4201803762,688635.1208692805,0
2,2,FHSS,40,0,-94.8067541268729,691127.8582228817,682034.283915266,0
3,3,FHSS,35,0,-87.14234508351481,688257.330113586,692324.9210032672,0
4,4,FHSS,38,0,-83.36584627750749,687847.4147869365,688117.9945989427,0
5,5,FHSS,33,0,-101.17034105911482,702262.063939831,680291.7670053148,0
6,6,FHSS,39,0,-96.15789419999311,689313.8197359003,698259.074928638,0
7,7,FHSS,36,0,-99.20768147549038,687487.0055002394,676988.2668175029,0
8,8,FHSS,36,0,-89.84591947777352,688077.7674953999,693476.3123661961,0
9,9,FHSS,41,0,-85.23862502419371,688126.9329974119,687245.9856934693,0
10,10,FHSS,32,0,-108.76049364099772,671794.9905470001,656014.6476899039,0
11,11,FHSS,49,0,-92.84657625895719,695284.0424631888,687984.5628199389,0
12,12,FHSS,37,0,-93.522012338086,686998.8748727291,683340.1270678438,0
13,13,FHSS,39,0,-87.1582560083162,688707.7639871335,692470.9671004026,0
14,14,FHSS,36,0,-97.98809638001615,682092.2876369504,697520.9997000407,0
