,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,25,0,-110.9746754890887,716845.9102140544,729673.1174534833,0
1,1,FHSS,17,0,-93.22337520163954,695717.2006693394,689146.6462875055,0
2,2,FHSS,35,0,-107.10527742760291,658227.9742162165,688202.5152515956,0
3,3,FHSS,33,0,-93.5911709241864,695993.4509430706,689237.2809419075,0
4,4,FHSS,41,0,-90.09119086933468,689017.7138396733,693794.274663782,0
5,5,FHSS,20,0,-101.77189419667548,702193.493432987,700447.6732272299,0
6,6,FHSS,44,0,-102.40765096933868,676299.1271156813,701990.3360186936,0
7,7,FHSS,30,0,-107.21628403677492,718382.429655784,702048.6517404877,0
8,8,FHSS,36,0,-101.09654368501816,704021.8604479686,683874.8232279331,0
9,9,FHSS,25,0,-91.39038059645732,693354.2295602035,692662.533566252,0
10,10,FHSS,44,0,-89.41146662073955,691938.1313983868,692600.889423843,0
11,11,FHSS,50,0,-92.02570750863904,684718.8785948076,692278.1382164402,0
12,12,FHSS,44,0,-95.45552824014752,690704.6013663587,697469.0766109596,0
13,13,FHSS,24,0,-107.79102383164935,668760.4231716263,662690.8071174356,0
14,14,FHSS,33,0,-93.49744417297998,692674.3945905298,695048.6746878626,0
