,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,37,2,-95.51059542674386,692830.9905266563,681943.7656863536,0
1,1,1,CSS,42,4,-100.80524478962624,680080.0230311644,701294.6817255691,0
2,2,1,CSS,33,5,-90.1343794320884,691705.8610161345,685630.1339598548,0
3,3,1,CSS,39,3,-88.11576494351047,691461.0494646877,692254.7435322487,0
4,4,1,CSS,30,4,-105.5145767604472,705322.5269326818,668868.3316754609,0
5,5,1,CSS,29,4,-83.33956578126651,691278.852121259,690187.5012377833,0
6,6,1,CSS,39,4,-84.30840627708376,690726.4283416767,687571.4009515648,0
7,7,1,CSS,23,3,-102.73929197718371,670624.6612877588,687557.8589230529,0
8,8,1,CSS,39,4,-107.3753671872283,718222.9419745328,703770.6687203792,0
9,9,1,CSS,30,3,-108.6078277530251,697659.4324311223,725582.2471277168,0
10,10,2,CSS,68,9,-106.01129365372162,716517.9229257894,694123.1474018788,0
