,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,901,484,-113.54183757626609,677571.9312616203,753806.2317493816,0
1,1,CSS,883,530,-100.75075879843084,701435.8599535474,698402.4166912368,0
2,2,CSS,891,614,-113.92944805600345,693297.5530049405,757763.0809103407,0
3,3,CSS,892,636,-115.50955050322074,766364.4217264527,660738.0088244665,0
4,4,CSS,884,604,-116.89788880972276,739139.1199146521,771942.3259547573,0
5,5,CSS,867,448,-90.04231067071495,688992.5890880042,693767.1381272575,0
6,6,CSS,833,548,-113.41422999019859,728172.9469849986,637832.9783028308,0
7,7,CSS,913,647,-117.21113488296055,761739.8127217358,620510.7496432825,0
8,8,CSS,880,509,-99.09938259283241,678165.4141401035,684150.6838151119,0
9,9,CSS,875,601,-114.54330625655251,646638.7044781743,749154.245263814,0
10,10,CSS,933,572,-106.58981942942481,701737.7937465477,662710.746312988,0
11,11,CSS,893,608,-117.92981874472366,772046.3801857035,759738.0402362786,0
12,12,CSS,866,579,-113.83311929472015,740742.3819457894,733562.822248981,0
13,13,CSS,877,592,-114.43403738852606,688771.0081126812,616856.35034977,0
14,14,CSS,922,595,-111.9433642417064,639707.8369433859,667129.7289654682,0
15,15,CSS,936,634,-115.2257328466444,610311.3403031433,697194.1722434666,0
16,16,CSS,892,611,-115.29062984562086,644036.7443127001,623429.0315201527,0
17,17,CSS,844,578,-113.9475146598453,677933.3974042393,621772.8757865137,0
18,18,CSS,875,545,-106.10040778601254,674403.7789811231,712808.9970416231,0
19,19,CSS,895,556,-110.91846498970074,653577.8677284576,656866.0438942601,0
20,20,CSS,883,600,-116.19119771864675,717285.4673797796,605071.9559371427,0
21,21,CSS,869,528,-107.74263513619208,656245.4009919432,684136.3248719333,0
22,22,CSS,864,611,-117.599236547629,690411.3415538375,584957.6947839629,0
23,23,CSS,928,528,-97.83197809234217,686077.8993224587,699609.6493520498,0
24,24,CSS,902,627,-116.81744408517457,738606.2321617684,607595.6970113361,0
25,25,CSS,930,646,-115.9536163076329,692355.1654352313,603031.8413894755,0
26,26,CSS,900,598,-114.0579371165523,745441.625215963,648320.556837965,0
27,27,CSS,866,611,-116.42328641783755,668898.0869950315,778306.4361576341,0
28,28,CSS,891,526,-101.51977620914693,686747.0411615551,705597.9851333605,0
29,29,CSS,955,518,-87.47007994344166,686292.0519632373,688481.5199278052,0
30,30,CSS,911,557,-105.38697504041298,684298.134761121,714500.5885942965,0
31,31,CSS,887,606,-117.14134222521642,785777.3245836985,666320.8824123408,0
32,32,CSS,863,596,-115.56249488403009,654568.8203221657,614492.9764492249,0
33,33,CSS,857,491,-103.55105580848627,679287.5832761017,707497.4112405016,0
34,34,CSS,887,593,-115.36905052298496,746456.8673352705,746639.0845567286,0
35,35,CSS,896,505,-101.76754106834399,703281.5582067609,699029.845226961,0
36,36,CSS,879,490,-97.47358586006013,682720.0530318895,697236.2455345775,0
37,37,CSS,909,514,-99.20881497395996,693705.5443292008,701227.26816629,0
38,38,CSS,920,640,-115.30515252756226,754076.2182343396,736869.7369367927,0
39,39,CSS,892,617,-114.778443922453,714628.5181591649,618255.1200468494,0
40,40,CSS,853,509,-109.86282879817034,686507.6025435007,732179.4267442339,0
41,41,CSS,869,605,-115.16026459879345,757025.9543405344,648778.0741443684,0
42,42,CSS,894,519,-106.15295231309182,716022.7419180905,698007.7131948516,0
43,43,CSS,871,472,-95.43958020584694,696001.8346323675,684623.2278728638,0
44,44,CSS,919,636,-117.58561644005644,791045.161923707,712816.6479031303,0
45,45,CSS,916,642,-116.24721001785952,761144.3090739265,636055.4731541188,0
46,46,CSS,911,621,-117.97245481925822,680715.688916161,798108.0721494645,0
47,47,CSS,904,578,-111.64504158412046,663325.3959614882,643700.5504058552,0
48,48,CSS,915,512,-96.48510302410423,685039.5376034569,697492.7865774309,0
49,49,CSS,883,631,-115.66075351317468,744502.8267183916,626579.5438060212,0
50,50,FHSS,15,1,-83.93331745304964,689143.9626986139,687261.5858387419,0
51,51,FHSS,9,0,-117.86990290607409,709051.1611259769,583451.4058716994,0
52,52,FHSS,14,0,-107.32232762625902,718686.3129013552,676499.5851169156,0
53,53,FHSS,23,2,-116.72910226834324,742879.9449359834,611491.3673888948,0
54,54,FHSS,14,0,-111.36251305821068,737501.428006916,706226.3467159023,0
55,55,FHSS,14,1,-107.59617438749208,690856.2981216412,722400.2617846305,0
56,56,FHSS,19,2,-113.34209582373683,752051.8339213737,702462.2868658557,0
57,57,FHSS,16,1,-103.2183255402526,706946.0884761609,679901.0982637792,0
58,58,FHSS,18,1,-98.05473138930472,696729.638834409,681187.9658723231,0
59,59,FHSS,19,2,-113.0951615927913,673173.4575809597,749446.4505439737,0
60,60,FHSS,18,1,-115.86840718692679,773445.4956562682,705631.2422445696,0
61,61,FHSS,15,3,-114.89697294085548,617073.8284947311,714392.9780733433,0
62,62,FHSS,15,0,-116.1341335513988,623711.1611497485,630499.218014359,0
63,63,FHSS,16,3,-105.67033440172726,672195.6196083319,709497.3881511844,0
64,64,FHSS,16,2,-111.41920385824017,735459.9734302439,666849.1066297173,0
