,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,38,23,-115.81154538883254,694772.6477091479,604553.081266102,0
1,1,CSS,29,23,-115.90166110886676,606915.3223706656,665418.128962167,0
2,2,CSS,26,19,-114.79191775478066,613801.6634327632,689550.12309677,0
3,3,CSS,40,35,-114.72823651187741,752293.7760228291,648431.3338105369,0
4,4,CSS,34,23,-104.65343946289306,679261.2652541194,668180.8069017117,0
5,5,CSS,30,28,-114.52068834854342,755639.7016000913,720786.7935001694,0
6,6,CSS,30,28,-116.02024671820357,736765.3654085445,616314.6136572227,0
7,7,CSS,31,23,-110.47118564932714,667589.8889223945,648942.3306812912,0
8,8,CSS,42,33,-102.96682428691692,672163.1086809227,680577.0421891065,0
9,9,CSS,31,24,-113.32171665989354,637767.2253367981,651888.1572938974,0
10,10,CSS,27,22,-117.09705353746179,594826.3560570236,661594.8708899684,0
11,11,CSS,40,33,-115.74004543771241,641712.8484240879,619866.411028464,0
12,12,CSS,39,35,-114.66685340004179,747491.0580670595,642707.4819004363,0
13,13,CSS,35,30,-106.71216764123656,702901.2333627648,662810.664685002,0
14,14,CSS,42,26,-108.04616501106588,677071.1334347406,721924.8036435696,0
15,15,CSS,37,27,-115.62297758937507,673708.0537556803,771116.8337410355,0
16,16,CSS,37,30,-114.23597204393599,645547.1616006917,633680.8897666181,0
17,17,CSS,38,19,-97.38892934810917,699456.1628928531,687664.1051144369,0
18,18,CSS,33,27,-116.84964721546277,784526.7388939441,701018.8484532682,0
19,19,CSS,31,27,-117.73051635010253,594323.2053907537,736364.983664654,0
20,20,CSS,32,27,-113.74741588107842,753023.3953278688,668240.7865424139,0
21,21,CSS,29,22,-116.34243910171185,623908.017234967,751692.8450600732,0
22,22,CSS,23,19,-115.30930429248974,644002.2410127657,623243.6333843032,0
23,23,CSS,26,23,-115.38050778301755,765540.4068393504,662009.4323505625,0
24,24,CSS,40,30,-110.98547804374822,731110.8917077665,714723.9039456024,0
25,25,CSS,39,29,-114.66942168258225,614875.2812105994,687919.655138487,0
26,26,CSS,30,24,-107.15986222056945,680975.5557522273,719659.9982036335,0
27,27,CSS,38,27,-108.28078369472748,671950.7860598454,658238.9912319554,0
28,28,CSS,29,21,-108.78734034875909,722652.1847081869,707563.2430152429,0
29,29,CSS,40,32,-112.33528389034896,681981.2343436051,632914.5549634008,0
30,30,CSS,41,31,-109.38712007656113,727705.4694882276,702844.3097285995,0
31,31,CSS,33,24,-100.9585001104706,683403.6980175644,703567.3100311959,0
32,32,CSS,38,32,-113.51729516057415,665128.8682279342,628804.6466571029,0
33,33,CSS,33,30,-114.29317953663832,635705.9542008492,736446.561423546,0
34,34,CSS,39,25,-105.00975737520234,689658.3859712301,713926.7979558054,0
35,35,CSS,39,30,-109.4789769859621,651695.4871914239,705525.1250791519,0
36,36,CSS,36,26,-117.55049481036778,649830.9393917966,785448.1554471959,0
37,37,CSS,36,27,-109.23445712773558,649688.5982265025,692898.7289586895,0
38,38,CSS,40,26,-90.2245088383728,690262.8773462417,693798.0080262441,0
39,39,CSS,38,33,-116.67894597756086,728833.3219317235,604124.8074217647,0
40,40,CSS,41,35,-113.68240581525981,624766.2764794013,705190.5323698728,0
41,41,CSS,28,21,-104.41391603893986,687954.2603948464,712256.1983350561,0
42,42,CSS,42,32,-113.50709891311232,748807.0290690539,662487.6368025603,0
43,43,CSS,36,26,-98.97923284472469,689334.501859991,701655.2853244097,0
44,44,CSS,46,41,-113.07319203802554,652529.0917839203,639529.9330869517,0
45,45,CSS,41,37,-117.9387797338374,700175.9063342421,797498.6281591933,0
46,46,CSS,38,32,-115.09382769259682,612852.2250583735,673067.7882908533,0
47,47,CSS,39,28,-109.30808248949512,680819.1501736376,728697.1168976873,0
48,48,CSS,33,25,-111.05886449242152,733865.1220171578,668339.5190656579,0
49,49,CSS,32,27,-114.90019523381855,639026.9802470686,747052.6799188583,0
50,50,FHSS,14,7,-116.75503490639443,594682.3333832143,686192.0331182911,0
51,51,FHSS,16,8,-114.1713109337511,729011.5036335336,747611.924466856,0
52,52,FHSS,10,7,-114.90453929644573,729021.3459349081,754970.1241518955,0
53,53,FHSS,13,4,-102.27932907236396,678706.5132286189,675059.6151404117,0
54,54,FHSS,20,8,-115.69861489085898,605920.0629854191,697972.9559734936,0
55,55,FHSS,15,6,-112.74854571182294,742493.7564821471,661962.3432222253,0
56,56,FHSS,18,4,-108.98854424272639,652789.4317646493,702113.8519014955,0
57,57,FHSS,23,9,-111.16873899220707,660625.1165786623,730074.9845809554,0
58,58,FHSS,22,5,-102.4112897986804,696424.281794785,706181.555506084,0
59,59,FHSS,12,10,-114.98822152718742,614400.6905045173,708241.1895552413,0
60,60,FHSS,12,6,-116.69868287796459,647116.0943166326,773549.0136182221,0
61,61,FHSS,11,3,-107.30620144657178,670353.3071845376,663783.6981501488,0
62,62,FHSS,20,7,-106.49728338050042,718193.2176436202,693677.6915754941,0
63,63,FHSS,15,8,-117.62909269196939,626496.0475533068,605575.0092705337,0
64,64,FHSS,13,3,-99.29100251895174,684035.7900646301,700908.5750661895,0
65,65,FHSS,11,7,-116.58635702603786,690352.0050293952,596455.3323807898,0
66,66,FHSS,16,8,-112.93496017838808,688673.9751291046,628359.4577147526,0
67,67,FHSS,18,10,-112.99721480123796,711713.4553124254,746719.4336517124,0
68,68,FHSS,12,4,-107.37855554453424,669438.7326296347,714673.5754440686,0
69,69,FHSS,20,9,-114.19169302422219,717079.6592079279,754320.9728941026,0
70,70,FHSS,14,6,-115.24427288136604,765731.9739575223,712202.8673777513,0
71,71,FHSS,17,11,-106.40458662204598,664328.683115118,703539.6629858256,0
72,72,FHSS,10,5,-117.10283118675986,750687.058571393,766729.6664346441,0
73,73,FHSS,14,10,-112.9414754963652,630553.7938438975,673001.8554202083,0
74,74,FHSS,11,8,-111.78178170323014,645805.4572164654,658474.6123040769,0
75,75,FHSS,11,6,-114.16989111231373,697059.9526667363,619443.713447178,0
76,76,FHSS,14,7,-116.49892515737324,737599.5938078964,611006.4871632538,0
77,77,FHSS,16,8,-115.1590014332964,626166.2719178774,736539.6686866427,0
78,78,FHSS,14,6,-115.81354675632585,771111.7097182437,665790.2448495335,0
79,79,FHSS,14,8,-113.4835755736438,738063.0597067585,732570.7066411803,0
80,80,FHSS,17,10,-113.61213947098122,645348.6591377476,640264.4938674557,0
81,81,FHSS,11,5,-114.06517713938388,658527.5534817886,751717.6876913253,0
82,82,FHSS,10,7,-110.97638886766555,732230.8122764991,712672.8300797552,0
83,83,FHSS,8,2,-106.9982677494353,680933.4021465612,719046.6158704264,0
84,84,FHSS,15,8,-115.47438902030143,750676.7353153896,743596.7814981716,0
85,85,FHSS,12,6,-117.39513351038832,663140.9630164811,590818.7052569159,0
86,86,FHSS,10,2,-100.07598477671871,680400.2277965217,699984.8709995035,0
87,87,FHSS,21,5,-116.46146794910601,729876.9008588057,607196.7318807035,0
88,88,FHSS,15,7,-103.51236899709735,671855.2370619747,678567.2395576149,0
89,89,FHSS,12,1,-98.85131071341776,696340.2651430364,679533.6571900549,0
90,90,FHSS,15,4,-104.80054074931653,698553.5101568354,711529.540364799,0
91,91,FHSS,7,5,-116.26459757499055,600061.1231477367,682996.759604071,0
92,92,FHSS,10,2,-104.0771598925281,694481.0820788236,667981.546876652,0
93,93,FHSS,17,7,-114.72363402437747,725350.9952963605,623563.2497576579,0
94,94,FHSS,19,7,-114.31744263728046,620643.5661302706,709314.9991918643,0
95,95,FHSS,12,9,-115.3876364073343,766525.3236039557,714122.6989644544,0
96,96,FHSS,12,3,-107.52164704601627,719261.6318503032,702856.005142795,0
97,97,FHSS,11,6,-116.12227767781175,727632.224206525,610007.1219145001,0
98,98,FHSS,12,4,-112.2221417122543,673588.8811162094,743385.1668304756,0
99,99,FHSS,14,8,-116.30941359846108,605393.0504329487,657026.38505441,0
100,100,FHSS,16,5,-104.67529803986773,671617.8399669643,673921.1411013788,0
101,101,FHSS,11,7,-114.8839451934395,613031.56904158,691736.001107045,0
102,102,FHSS,12,6,-106.5509425773631,712930.582586885,706845.885833435,0
103,103,FHSS,14,6,-113.20849838957795,682406.7398784418,752029.8636869914,0
104,104,FHSS,13,7,-112.82019139298424,677500.2847032363,630345.3957222537,0
105,105,FHSS,19,7,-101.05183131124981,702836.6382271415,681576.5729443886,0
106,106,FHSS,18,8,-117.2446713181834,705645.0730616682,788368.1161271584,0
107,107,FHSS,8,4,-116.82505952890938,770119.5020083808,638263.6849926682,0
108,108,FHSS,14,6,-116.79356651457644,718061.9846854855,780202.3256578413,0
109,109,FHSS,19,9,-108.28041995530954,713186.0138153766,662742.7603230486,0
110,110,FHSS,12,3,-111.60452499338783,650096.4329625751,724031.0474941093,0
111,111,FHSS,11,5,-115.27487289223416,769274.9698955672,686099.4656353042,0
112,112,FHSS,17,9,-110.75493865834034,646174.8551304406,669732.7149578604,0
113,113,FHSS,14,7,-103.0831295768308,673094.5348636851,678479.6613907709,0
114,114,FHSS,13,7,-117.14795161100659,716436.2694473303,784826.9965333192,0
115,115,FHSS,10,4,-114.53588683970042,727793.8638768637,626830.9300156153,0
116,116,FHSS,14,4,-96.14114728520019,698235.5967742725,689761.7436851395,0
117,117,FHSS,18,8,-114.53852958000792,753212.3970534869,725772.679274023,0
118,118,FHSS,19,5,-104.63028075395573,682265.8874887696,711765.8794930124,0
119,119,FHSS,14,3,-110.4972594599748,658994.1551340992,654749.5097257233,0
120,120,FHSS,16,5,-105.74252043426544,713613.9795200184,700626.058178624,0
121,121,FHSS,13,6,-113.76888969472137,718362.98247053,628758.0794801537,0
122,122,FHSS,13,8,-113.54224556660206,624358.9818033754,681958.0076948446,0
123,123,FHSS,15,8,-113.56208737000455,727191.5098030884,743072.6966791144,0
124,124,FHSS,12,7,-107.4542457224564,689760.4623935984,656927.1549068032,0
125,125,FHSS,13,10,-116.07072384497141,649508.7024027953,611423.7992519144,0
126,126,FHSS,13,6,-103.03751784709728,708041.0206807918,683527.6596350402,0
127,127,FHSS,14,6,-116.16121577368452,698070.6449463486,777506.3382274236,0
128,128,FHSS,19,9,-106.30015650612118,692522.8485253479,717684.0960445087,0
129,129,FHSS,19,10,-112.6032838537785,747946.0311246134,694644.0221871684,0
130,130,FHSS,16,6,-101.46786806663623,705669.5647145325,690666.7233377408,0
131,131,FHSS,10,4,-115.78225364597014,631011.8338144441,750815.8346411497,0
132,132,FHSS,20,12,-114.7593736791388,623387.8670995536,653147.2701946651,0
133,133,FHSS,14,6,-104.11187662394154,681466.2477991333,710043.5001652251,0
134,134,FHSS,9,3,-98.86020102089773,678442.6736250392,694467.7522717608,0
135,135,FHSS,6,2,-113.94815682950116,738157.6935902942,737692.5396714542,0
136,136,FHSS,12,4,-111.2950565865604,644296.4662775459,712217.1813059987,0
137,137,FHSS,15,7,-113.01378481261347,653933.5880981061,639037.7395974763,0
138,138,FHSS,17,4,-111.11726288723469,649289.3309710189,660373.2455527631,0
139,139,FHSS,17,12,-111.94100584077512,685319.3183277933,743711.1556744613,0
