,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,279,126,-110.27389238543199,671456.2237494324,730613.1680865342,0
1,1,1,CSS,241,155,-107.33205823448186,695531.1943828798,657969.1785292783,0
2,2,1,CSS,240,143,-102.53866800441055,703475.2204432971,701347.1046270495,0
3,3,1,CSS,253,148,-106.57364858041797,687926.8898364705,660094.851968541,0
4,4,1,CSS,266,175,-109.4734356138931,730225.5058608777,685648.5394419341,0
5,5,1,CSS,236,141,-103.85257657621464,708527.3410538419,699160.5327109618,0
6,6,1,CSS,251,139,-100.48211297942414,703327.4792441969,685138.8158078215,0
7,7,1,CSS,255,147,-103.13691982566631,695011.3044590235,670459.3533928588,0
8,8,1,CSS,262,113,-95.44696620485215,689574.4728126022,697562.5701957232,0
9,9,1,CSS,265,151,-105.06021636498454,712896.2116327474,696931.2986592972,0
10,10,1,CSS,233,164,-108.48152864042686,724105.0259494046,700955.22671056,0
11,11,1,CSS,239,134,-103.08796588752222,677174.6268450308,674034.9748510247,0
12,12,1,CSS,256,129,-95.15045869681838,681618.0933671916,688245.4840834201,0
13,13,1,CSS,244,152,-111.97707587321025,634730.8807774527,689158.9005777416,0
14,14,1,CSS,269,173,-107.76154913686393,672360.301332095,718427.807937072,0
15,15,1,CSS,249,117,-91.6954040655828,686607.1728713358,684920.9363760969,0
16,16,1,CSS,250,154,-110.66047010934307,716024.8037797804,728137.5880322338,0
17,17,1,CSS,259,170,-108.43147998579249,721189.8926733271,707066.8178107856,0
18,18,1,CSS,277,170,-108.55796411745726,688278.9739407155,652540.9372807663,0
19,19,1,CSS,246,150,-105.05068736476053,713956.6066406553,691482.3377659736,0
20,20,1,CSS,245,119,-97.75226020061412,699482.146417464,692816.8988434372,0
21,21,1,CSS,261,162,-110.56936154119607,687554.0641364641,735873.4146491111,0
22,22,1,CSS,235,127,-100.17164517597098,699253.971051203,699431.7287213138,0
23,23,1,CSS,250,142,-99.4668688173665,684960.120432336,677248.194416911,0
24,24,1,CSS,254,159,-108.19789208289906,694675.5664922289,724406.7662877514,0
25,25,1,CSS,281,162,-103.24794720978166,670034.5407961146,684391.6656324236,0
26,26,1,CSS,269,145,-103.39683778194377,675243.9290087846,704036.6093300129,0
27,27,1,CSS,273,186,-110.69742750341555,708447.7149279101,646230.9497655114,0
28,28,1,CSS,250,142,-102.09812238370884,676587.1619125712,677452.8242778854,0
29,29,1,CSS,266,166,-109.32041398096858,649825.5410180094,682007.7028879747,0
30,30,1,CSS,268,124,-90.88403123484487,687689.9881846518,693914.8810783495,0
31,31,1,CSS,261,162,-110.2427165840923,721662.6922281795,720481.442724099,0
32,32,1,CSS,223,102,-97.32588835927932,689369.577341316,679288.889914388,0
33,33,1,CSS,251,132,-100.60000839823539,676023.6038803633,695618.1928046789,0
34,34,1,CSS,242,147,-111.62975594442233,740165.4111252802,675840.3795463619,0
35,35,1,CSS,252,165,-108.88995205632956,687485.1479547456,727687.2031688364,0
36,36,1,CSS,285,180,-111.78602799326012,742217.7652347576,680881.9178032523,0
37,37,1,CSS,241,138,-102.63629751113587,695934.1210633081,671933.6503288685,0
38,38,1,CSS,222,131,-105.13732039960792,712074.7611642601,699675.3409830112,0
39,39,1,CSS,235,133,-106.28351453249817,701838.2460269158,714935.9054805097,0
40,40,1,CSS,270,125,-83.75782777427806,687331.6270678719,688984.7234884675,0
41,41,1,CSS,272,152,-103.34276224603101,674148.438173006,676124.2376768965,0
42,42,1,CSS,249,140,-98.21946256308392,685299.0317139894,699849.2587610398,0
43,43,1,CSS,247,178,-111.82394265614127,728898.1100017014,725841.1638925016,0
44,44,1,CSS,278,185,-111.59567918113763,678152.1054998023,638304.8708503675,0
45,45,1,CSS,245,123,-94.18367013458133,682960.3574820593,692254.5738875857,0
46,46,1,CSS,244,159,-107.8632607571335,699840.5838546917,656995.4765854067,0
47,47,1,CSS,270,146,-101.39372603338883,685300.3403201821,673773.8943971904,0
48,48,1,CSS,252,131,-103.55167401978674,685725.7226371882,669012.9185711567,0
49,49,1,CSS,227,148,-109.98705638047754,650992.8969582187,669040.9479198661,0
50,50,2,CSS,59,25,-84.9915194513252,687896.3940168555,687489.6372217651,0
51,51,2,CSS,49,26,-105.2603447108267,699117.4455776049,666117.800687436,0
52,52,2,CSS,60,30,-89.85290671231024,688533.9016857987,693601.9957046473,0
53,53,2,CSS,66,27,-92.40847696895135,684556.6551644807,692486.3384820939,0
54,54,2,CSS,61,32,-89.90091913405861,686991.5917862252,692972.4630901698,0
55,55,2,CSS,56,20,-91.67540065314726,688654.5972226331,694637.9686146743,0
56,56,2,CSS,69,39,-109.3407707216316,725222.5932347679,670783.9505704379,0
57,57,2,CSS,60,24,-101.7435174206597,678542.7581045518,702264.9562057585,0
58,58,2,CSS,55,24,-108.52189241209592,664931.7652259228,662021.3068040917,0
59,59,2,CSS,65,31,-105.97770374260388,697456.0955670862,663211.1184712686,0
