,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,34,7,-85.14388807205566,687649.0560800909,691170.2468020524,0
1,1,1,CSS,34,14,-106.71169934235965,718204.6729183568,697182.2752209385,0
2,2,1,CSS,43,9,-90.09937645639118,691235.4243320243,685401.5380089943,0
3,3,1,CSS,34,16,-94.36799359284348,683801.1717539332,693925.5495944036,0
4,4,1,CSS,26,11,-99.81338875056227,701932.8125401925,684422.9150941202,0
5,5,1,CSS,34,12,-105.11948943287157,714221.2345531364,688452.4708486063,0
6,6,1,CSS,43,16,-102.51307157870005,706245.4537901795,682003.2705411346,0
7,7,1,CSS,23,5,-111.58611366249409,647821.9777235725,721080.0247113969,0
8,8,1,CSS,41,13,-95.71610408494861,685751.1821477268,681839.3153845355,0
9,9,1,CSS,37,10,-91.4747213657707,694288.4884624544,687724.6196080892,0
10,10,1,CSS,22,13,-105.86193516466616,683593.5246236423,715822.2756521985,0
11,11,1,CSS,41,10,-89.60078650032774,691884.7957624363,686067.3403984609,0
12,12,1,CSS,35,9,-82.607542783844,689355.7037485724,691269.5115811595,0
13,13,1,CSS,38,11,-98.55856487336678,692623.0149655635,700625.7262190646,0
14,14,1,CSS,40,11,-89.24511248133688,692310.52076326,686666.5195310524,0
15,15,2,CSS,38,9,-101.72642135746172,705906.0393726833,692595.8637998989,0
16,16,2,CSS,42,6,-83.24218673346564,691289.0616414819,690099.4640773323,0
17,17,2,CSS,49,7,-86.1221631937843,686876.288353581,688253.0405912007,0
18,18,2,CSS,57,11,-83.05263973622446,691363.9931564752,689284.3318586807,0
19,19,2,CSS,37,11,-85.70168774167034,690460.1366478741,691849.9222465685,0
20,20,2,CSS,35,13,-86.91299350075428,690795.7893125114,686690.8876648835,0
21,21,2,CSS,32,8,-93.27776641157918,683446.3879571437,691593.5498036086,0
22,22,2,CSS,30,10,-109.5297935919516,703572.359157378,650663.3689455143,0
23,23,2,CSS,49,17,-105.19906153499278,706249.7100471929,707966.9549485643,0
24,24,2,CSS,30,10,-86.84011402520734,691473.3006635946,687195.4799312624,0
