,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,898,360,-104.95628337441647,710902.1380754578,700894.0674786041,0
1,1,CSS,888,412,-98.19132522342241,698000.3623691669,682250.3049354679,0
2,2,CSS,875,510,-108.01896348834771,670637.0155955858,718555.5682626006,0
3,3,CSS,921,559,-106.63419032736715,671075.097972441,712595.6801538806,0
4,4,CSS,901,434,-101.72644468165882,704843.8559524852,696048.6316729285,0
5,5,CSS,887,554,-109.00523576039824,725831.3158260242,702896.1056283116,0
6,6,CSS,826,350,-93.19203665859605,692099.1472870547,695096.549982746,0
7,7,CSS,909,581,-110.50194179688484,643338.6772791711,691908.692565049,0
8,8,CSS,857,417,-100.63656560776516,695847.1965392157,702758.9464929346,0
9,9,CSS,902,357,-87.48680611413651,691656.3529852531,687046.4638452566,0
10,10,CSS,918,538,-111.20454218497517,653269.8892578806,724002.2495274111,0
11,11,CSS,937,476,-103.17051139256874,708790.846029501,685170.4533663994,0
12,12,CSS,883,557,-109.92009109206295,647825.5702391438,677895.3983359918,0
13,13,CSS,862,379,-94.67272537276514,689765.4712064085,681961.5289169096,0
14,14,CSS,879,449,-102.41563979625296,672427.4866685069,695917.0793505638,0
15,15,CSS,912,561,-111.31770246992969,739711.0667225652,683189.5637277771,0
16,16,CSS,853,545,-111.32108865803019,738196.2684653365,703224.1906353541,0
17,17,CSS,967,569,-110.95383491779279,641921.155250409,679063.8480078689,0
18,18,CSS,869,557,-111.53335960955535,705266.9844906701,738889.9821460118,0
19,19,CSS,887,553,-110.55246306282503,653039.4223149571,718236.6082828338,0
20,20,CSS,891,532,-110.62968524449174,713326.9435573414,649155.8823755678,0
21,21,CSS,892,514,-106.66340471227356,703778.976052767,715356.968197313,0
22,22,CSS,893,384,-94.65239178029117,691339.9102983902,696597.0816758075,0
23,23,CSS,888,548,-110.85419283033264,642060.1042140459,681246.5518367626,0
24,24,CSS,892,520,-107.32535683469517,669024.3396700635,664736.1752769488,0
25,25,CSS,924,568,-110.22959306718985,734074.1064751182,691578.8962362176,0
26,26,CSS,864,430,-101.8731194021628,678675.3255746068,702702.7682011264,0
27,27,CSS,871,433,-102.60894379933441,699062.9800931582,673515.6195119964,0
28,28,CSS,902,456,-103.22352845671142,707840.2439650351,697076.3455866273,0
29,29,CSS,943,453,-101.51061608421836,687876.4561860743,673095.568009054,0
30,30,CSS,924,513,-105.07690846394077,685335.2450322743,665042.1665053492,0
31,31,CSS,917,553,-109.64834931026947,648482.8641822935,680813.8761905447,0
32,32,CSS,900,511,-107.44033675328424,664198.7946185796,709814.2493802722,0
33,33,CSS,872,537,-110.12760125651592,684008.8505765436,645548.7192661832,0
34,34,CSS,885,539,-110.83364220834423,656878.5946066083,654204.3390340053,0
35,35,CSS,904,534,-109.79734920303005,728756.2859225555,673224.0024304717,0
36,36,CSS,897,398,-96.50262683307054,682710.5038986314,695725.2420909759,0
37,37,CSS,875,534,-108.23558632785573,724943.1830461413,688516.0859762919,0
38,38,CSS,904,549,-108.78885603953289,683427.0224706245,652005.4787202616,0
39,39,CSS,869,427,-102.02031101391927,672943.788127943,683859.396660132,0
40,40,CSS,880,416,-98.77068098707826,686393.863620089,700978.0095515342,0
41,41,CSS,885,426,-102.3277900041111,675166.5148614448,700421.8950447479,0
42,42,CSS,858,385,-99.12618345710854,694881.8505096145,700598.4056269247,0
43,43,CSS,864,377,-96.15747856775836,692049.5239843964,697856.624438635,0
44,44,CSS,872,447,-102.0122678712346,672122.6027900521,687816.659682449,0
45,45,CSS,873,530,-110.07516342254631,673402.6000048622,648504.1082832367,0
46,46,CSS,878,471,-106.13601062089029,675022.3207615411,713327.7145832003,0
47,47,CSS,916,550,-109.22123676307055,727720.1710147527,700255.7226122866,0
48,48,CSS,916,555,-108.86887552206,704260.3833826899,724641.1244430512,0
49,49,CSS,906,364,-89.5677495881977,685542.9320383717,687925.5118667852,0
50,50,FHSS,18,1,-93.77844086006102,696116.5704291946,688858.9904809835,0
