,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,53,18,-107.49605099431358,707256.8122406686,662078.6582557072,0
1,1,1,CSS,75,44,-111.26272782450181,722384.5770151562,651342.1905064674,0
2,2,1,CSS,68,31,-111.98776596076988,681527.6980187384,635233.5010549142,0
3,3,1,CSS,62,35,-103.26134075695863,671373.4276621266,680663.1803921573,0
4,4,1,CSS,64,18,-82.00634864553967,691089.827366315,688973.1197545882,0
5,5,1,CSS,60,24,-90.81831969389847,694145.8430789873,690103.0951588318,0
6,6,1,CSS,61,32,-109.46214116194008,686039.2768082299,648615.802639142,0
7,7,1,CSS,50,34,-111.24675834698684,646359.7977602639,715368.1800961163,0
8,8,1,CSS,58,24,-99.75273718539908,692979.0940221017,676510.3835106279,0
9,9,1,CSS,67,38,-110.87541689602318,725195.4088522458,721653.087883555,0
10,10,1,CSS,62,37,-109.93662678311124,731257.8224284145,678552.6673895583,0
11,11,1,CSS,68,46,-106.58661348370406,676962.2951230194,662779.3469920794,0
12,12,1,CSS,62,34,-109.04072653927423,674388.5505547617,653425.0333064802,0
13,13,1,CSS,72,51,-111.11966678144287,660551.8069711329,729678.1653648997,0
14,14,1,CSS,70,29,-86.605600346433,688909.7491279788,692314.2334962832,0
15,15,1,CSS,64,34,-101.1109951056331,703151.6473881246,696903.3163904418,0
16,16,1,CSS,57,28,-97.82348587342042,678892.4763215515,687347.5615886182,0
17,17,1,CSS,65,40,-104.23165632394006,672837.7018142947,674317.4798325297,0
18,18,1,CSS,67,46,-110.479025196022,677254.4315491059,645027.3185846447,0
19,19,1,CSS,51,27,-100.50213520026455,693131.7251456911,675302.2997028038,0
20,20,1,CSS,62,21,-96.39083622768054,686158.1322068525,680923.8892902951,0
21,21,1,CSS,62,28,-99.0348394494839,699685.43995642,682606.8639130985,0
22,22,1,CSS,47,28,-96.92127388363484,682632.830179038,696295.8197396719,0
23,23,1,CSS,59,32,-104.71299578266323,712103.4925641116,696225.3163230937,0
24,24,1,CSS,84,35,-96.33096793425703,681396.2706839705,693563.746108158,0
25,25,1,CSS,58,25,-95.76771124598534,688118.964167293,697771.6669400996,0
26,26,1,CSS,62,27,-90.74990170844968,694067.0780699522,688483.2223423449,0
27,27,1,CSS,62,38,-109.77163076679265,650672.63642828,706694.5830383283,0
28,28,1,CSS,63,25,-103.9198056007737,710978.6114450957,687826.7470795757,0
29,29,1,CSS,72,43,-110.35649143883887,710824.0322294055,729414.2608580434,0
30,30,1,CSS,66,32,-100.20090035088681,702821.3683103868,685075.720535641,0
31,31,1,CSS,53,23,-98.77321724077972,701003.7182563103,686479.9282238974,0
32,32,1,CSS,62,31,-104.98417766180948,712759.213325261,696650.9259489602,0
33,33,1,CSS,65,34,-110.50414684684847,700641.0069898124,734175.5564571413,0
34,34,1,CSS,64,39,-106.36491661773853,679854.8819153717,662394.5829220684,0
35,35,1,CSS,62,29,-103.01987845600478,672746.0796769843,679290.4933980443,0
36,36,1,CSS,54,17,-92.54016096547892,695214.9382362685,690005.3815724725,0
37,37,1,CSS,67,38,-109.55144422328706,648905.608619622,697762.1649893894,0
38,38,1,CSS,65,31,-99.40672854097483,699329.057327254,697600.5926316791,0
39,39,1,CSS,66,26,-93.20055437801227,685783.9709601335,694556.2815854226,0
40,40,1,CSS,58,31,-105.67544521579585,711841.1289396349,703466.094453075,0
41,41,1,CSS,68,37,-106.3499825280974,660812.668012269,690133.882474591,0
42,42,1,CSS,61,34,-96.49201175011697,697956.9184635503,692806.09129336,0
43,43,1,CSS,62,40,-110.6910529746299,731806.9421274329,710056.3651556466,0
44,44,1,CSS,59,19,-86.57001593515255,689575.4803291231,692340.5278219829,0
45,45,1,CSS,52,27,-105.51112233677974,697434.482666749,664707.4616485003,0
46,46,1,CSS,54,31,-106.89419300395649,696937.6938099418,718923.5345909252,0
47,47,1,CSS,75,52,-111.51854913589312,660701.9374615452,646211.6815948369,0
48,48,1,CSS,55,23,-98.10909887502649,697638.207024169,696828.5720439496,0
49,49,1,CSS,59,31,-110.4425112379147,730001.0623195444,668141.0684301001,0
50,50,2,CSS,123,51,-100.23251213692834,681584.4430174999,677628.4395640213,0
