,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,30,2,-84.93617540533995,687150.4998900567,688516.5664009725,0
1,1,CSS,44,7,-111.6584224475101,674209.326761378,739882.3826379826,0
2,2,CSS,31,3,-100.25006549410665,703537.3799592212,690568.346428953,0
3,3,CSS,33,3,-110.78058342230432,689721.4419867804,737054.123525626,0
4,4,CSS,37,5,-106.69081446655355,718642.07536882,683866.1431502652,0
5,5,CSS,36,3,-102.49695406452244,704294.2698004473,678663.511979097,0
6,6,CSS,36,4,-95.86762004433677,694864.505783919,696006.068381681,0
7,7,CSS,28,6,-108.62602144795721,670070.0484596292,657660.3856018828,0
8,8,CSS,42,3,-110.03139489459394,723918.8483250821,662587.4721717903,0
9,9,CSS,36,4,-104.80032927151551,665495.8154137315,690333.6991541632,0
10,10,FHSS,15,0,-82.66721784259795,687669.8853319958,688722.9056717159,0
