,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,45,6,-97.75301867092813,683892.1506875951,698498.9139959643,0
1,1,CSS,25,3,-104.49982041073662,709723.6565363006,700451.3661432101,0
2,2,CSS,41,7,-103.0168507534137,706563.9599289594,680155.9871900616,0
3,3,CSS,50,5,-99.9770401843237,694640.7918411009,702111.4979235174,0
4,4,CSS,30,5,-98.42109641859905,682224.4146205147,680455.5562879868,0
5,5,CSS,32,1,-90.83097955353742,692795.1111294545,686018.0113826008,0
6,6,CSS,33,4,-89.3572344666833,693109.6882439955,687775.1623162437,0
7,7,CSS,47,5,-101.9769476046576,706113.2143948203,693885.9416521548,0
8,8,CSS,27,7,-103.05629646021637,672362.4548817377,679783.3078636171,0
9,9,CSS,31,4,-104.77199688007005,699904.0498784372,710834.322764415,0
10,10,FHSS,12,1,-84.39812220567333,691186.2476030102,687972.3460134888,0
