,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,829,337,-114.44841764439414,671774.0472376969,759916.2164002575,0
1,1,CSS,914,427,-99.73587424707397,696949.7104761609,678382.3665382635,0
2,2,CSS,886,443,-105.51399631717779,687812.313682297,663477.7803690017,0
3,3,CSS,836,459,-108.33891017643677,684305.6925761371,725015.6264444785,0
4,4,CSS,840,453,-107.86087429489285,668840.4994564923,662286.1057558826,0
5,5,CSS,855,475,-109.45822635770048,649451.4082971218,680616.8015043157,0
6,6,CSS,863,547,-116.09021280004023,774994.1345296595,709013.0214494448,0
7,7,CSS,868,374,-81.21844380311273,688265.8777862303,688315.8043334682,0
8,8,CSS,916,575,-117.70878611706067,586417.8859398873,665272.8086858841,0
9,9,CSS,896,480,-109.47834398333504,719691.5626577106,717069.0422234901,0
10,10,CSS,899,416,-100.47552748809807,703259.6841840927,684959.8435068883,0
11,11,CSS,823,384,-102.80518999822608,705623.3061762939,679462.6191510916,0
12,12,CSS,876,553,-116.44295140054811,598534.588046059,679290.2800974421,0
13,13,CSS,892,543,-116.05008980138567,699081.3492770576,776268.9661876374,0
14,14,CSS,862,534,-115.07266731749559,705280.2876216633,765874.8832133035,0
15,15,CSS,912,383,-96.47327214395233,680302.6923447268,688300.1376150227,0
16,16,CSS,805,504,-114.7567478494654,763988.8706033665,699842.8622971579,0
17,17,CSS,854,376,-102.83696591396362,705186.7402588701,678659.6223908443,0
18,18,CSS,892,526,-115.27444135974687,613929.6395239272,715700.7193009916,0
19,19,CSS,895,530,-112.11062042346666,715646.5707765397,640471.8217493382,0
20,20,CSS,861,380,-98.35099119975794,700326.4003963602,686156.8050112764,0
21,21,CSS,904,383,-95.23847287402647,687275.9802095381,681742.8437096614,0
22,22,CSS,898,506,-112.1546540958582,652582.5091064057,731344.662935073,0
23,23,CSS,931,538,-113.42644400431827,626283.900197942,703175.952941583,0
24,24,CSS,857,382,-96.27410474171732,696798.7173732969,694494.5932092005,0
25,25,CSS,872,555,-115.22616433548623,732065.6345311744,756482.1843549556,0
26,26,CSS,887,467,-108.98587323734165,701897.5348520237,652727.7018009624,0
27,27,CSS,930,513,-108.43081850555791,672946.9841843194,721820.2706165476,0
28,28,CSS,870,424,-105.59436629277921,664527.7593933921,681133.2337116534,0
29,29,CSS,882,510,-115.15254729717836,625780.1118053021,735917.7609570523,0
30,30,CSS,900,418,-102.27381233997285,693051.5467403025,706929.2127521782,0
31,31,CSS,865,428,-105.67333335466634,707764.749599901,670346.4881569478,0
32,32,CSS,938,580,-117.99422880853169,602395.4857882216,623239.0460900475,0
33,33,CSS,890,557,-116.66301661083136,629559.8634255234,617207.2921311721,0
34,34,CSS,902,544,-114.81948242071059,712022.8413308469,617010.0633853005,0
35,35,CSS,908,540,-116.04814147511513,775739.8711015504,675930.56015455,0
36,36,CSS,920,452,-107.5787764131052,702139.4531648498,719808.4900209688,0
37,37,CSS,899,449,-105.81994353951129,664079.8111952108,680317.5070783515,0
38,38,CSS,850,529,-116.45171756896033,670670.255912296,599819.5426535994,0
39,39,CSS,884,348,-83.34355771551816,687432.6154388536,688984.8743285428,0
40,40,CSS,853,505,-115.93478120898652,706906.8681489944,604962.2295636516,0
41,41,CSS,919,531,-112.21873618769064,730418.3903934893,727874.8055250926,0
42,42,CSS,936,595,-115.8729740182471,660400.4494448439,608844.3367310544,0
43,43,CSS,879,478,-109.48373633773635,650136.5734741499,677516.0946132462,0
44,44,CSS,910,472,-107.75509327772113,664697.5652968042,712220.3201242414,0
45,45,CSS,843,369,-98.51357046215126,693268.0856119564,678465.3440759694,0
46,46,CSS,897,461,-107.71999252516872,714059.6343640154,712090.4936067888,0
47,47,CSS,917,583,-112.94057125747497,749340.8781022567,677533.9969625392,0
48,48,CSS,893,497,-111.20188589394687,738782.7583893312,681433.9319532309,0
49,49,CSS,947,496,-109.70342862230136,725403.9184922373,711225.1207244644,0
50,50,FHSS,28,3,-117.55628663067858,723527.6386165066,787595.3690733784,0
