,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,245,112,-91.4367304643574,690119.2112539858,684321.7721193916,0
1,1,CSS,249,142,-94.48226634107687,696698.3552743088,689052.9243252169,0
2,2,CSS,243,121,-95.39441162000399,697503.346595023,689845.9403492671,0
3,3,CSS,284,175,-99.20224271368826,700490.3946852899,695333.4397384328,0
4,4,CSS,262,163,-103.73304901091723,675982.4739827595,705771.3707005517,0
5,5,CSS,246,125,-92.2015039191278,684020.142417447,690967.977742557,0
6,6,CSS,242,143,-100.3256900609659,703357.5531175038,692560.0571905788,0
7,7,CSS,250,146,-95.6368431677432,694677.8624055634,695869.0013545137,0
8,8,CSS,255,143,-93.21284347797406,695641.2205113376,688448.757222089,0
9,9,CSS,245,118,-89.48123612253112,691194.7246885893,685716.6356412775,0
10,10,CSS,257,125,-90.05436172700671,692649.5259894363,692363.3163141775,0
11,11,CSS,246,135,-95.54718955979065,693342.9728714542,682160.737569891,0
12,12,CSS,226,134,-104.6238876985251,675887.41526021,708570.7422736726,0
13,13,CSS,219,134,-103.86027719505437,694361.3860704032,710310.7318572967,0
14,14,CSS,239,148,-97.84615109886211,696100.7058116598,697822.0733038101,0
15,15,CSS,259,171,-101.25077858375835,692833.5248273901,704942.854138503,0
16,16,CSS,258,141,-95.0635132146672,686935.8324504734,682012.9778195358,0
17,17,CSS,233,144,-98.51003208985757,693407.7621084206,700301.3947346015,0
18,18,CSS,247,162,-105.88436246850826,707798.6050181657,669484.1023294218,0
19,19,CSS,241,119,-93.36283678151644,685760.1190661354,694684.4398869796,0
20,20,CSS,235,125,-95.13424599443707,696894.3226158114,686991.0092915901,0
21,21,CSS,249,108,-90.95466578406028,684585.4953150746,689996.246580387,0
22,22,CSS,236,141,-100.2806538512684,681073.3816636357,700934.8066442513,0
23,23,CSS,251,141,-100.4226013367118,683620.654808916,676163.0677625518,0
24,24,CSS,262,174,-103.18201864053029,707351.5587582337,697939.8449886227,0
25,25,CSS,272,172,-100.69370356767334,675925.0141816426,683036.9398309109,0
26,26,CSS,266,153,-98.88106882646322,682388.2559237139,679549.022163052,0
27,27,CSS,239,128,-99.13654200262094,678920.4817666134,682672.4818884638,0
28,28,CSS,274,144,-97.21011005449297,699204.467286419,687448.4836334904,0
29,29,CSS,249,162,-102.44555160233129,707543.8822889344,687348.6252304733,0
30,30,CSS,248,122,-93.45610993484655,687479.0295650421,683222.4083665247,0
31,31,CSS,244,148,-99.0042260521856,677251.4629702332,691125.4516325094,0
32,32,CSS,226,104,-89.09019054682709,690241.2686668198,685578.0536136127,0
33,33,CSS,226,104,-88.08430208341629,692359.1915331526,691284.2419786564,0
34,34,CSS,256,146,-102.58309348204241,675054.7228157759,701144.23604726,0
35,35,CSS,248,114,-88.26693967829897,688202.6252462976,686054.7022570699,0
36,36,CSS,248,152,-103.86313464153369,695314.7041917294,710069.049447397,0
37,37,CSS,243,155,-104.85426064330962,703327.9110967626,669757.3915336536,0
38,38,CSS,251,135,-99.62103441929447,680010.4926735656,698654.1678863866,0
39,39,CSS,270,159,-100.82116701714428,674766.6862082584,693241.3514104648,0
40,40,CSS,255,129,-92.87734934494246,683649.6619602621,691306.8054142856,0
41,41,CSS,251,111,-89.34350596749965,692300.1029872694,692231.9433499324,0
42,42,CSS,286,175,-96.93658107884453,693139.8775871345,698342.3707756466,0
43,43,CSS,230,138,-101.17272525573382,684917.5954105709,674302.8589770821,0
44,44,CSS,257,139,-95.88594204249908,697206.3825296777,692985.5324780176,0
45,45,CSS,244,144,-101.15738368196557,701931.0685431816,679881.1313024749,0
46,46,CSS,230,107,-89.7700019929465,686684.8652708988,692659.8879426297,0
47,47,CSS,263,140,-94.87272035789712,694462.431227593,695131.5373075064,0
48,48,CSS,220,139,-104.20558802989568,684050.5959671625,711107.716474057,0
49,49,CSS,291,186,-102.28806434653087,706649.5608784748,684509.3988638239,0
50,50,FHSS,16,3,-100.17709776298767,703460.9801803319,689791.7960308942,0
51,51,FHSS,16,0,-99.35929789107834,678268.4897378595,683127.3074478803,0
52,52,FHSS,12,1,-96.65370511810116,681114.6938548604,693762.8117460456,0
53,53,FHSS,14,0,-93.58401323946605,691861.709094775,683305.1452651842,0
54,54,FHSS,11,2,-93.64600951884135,689333.3329598198,682785.0078378972,0
55,55,FHSS,17,0,-101.97331174840937,699726.730921314,675542.8869677528,0
56,56,FHSS,11,0,-92.73843107103914,695012.4979411572,687348.9081616247,0
57,57,FHSS,10,0,-104.79883463112834,707197.6517226468,673403.9592039983,0
58,58,FHSS,13,2,-91.289610452179,692518.7155602842,693394.0276088096,0
59,59,FHSS,19,2,-92.37407433791441,695124.2724315664,689064.1061070627,0
