,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,900,495,-115.67811453781304,614805.2272653413,727422.1840741908,0
1,1,1,1,CSS,865,609,-121.79869112591618,546114.458225454,779758.3820794178,0
2,2,2,1,CSS,854,556,-114.40103092141229,761575.9245819786,693528.1748618443,0
3,3,3,1,CSS,814,580,-119.84392533917358,642404.1273429181,562579.518604368,0
4,4,4,1,CSS,883,580,-111.60295475455143,738869.9963060807,706644.6457105059,0
5,5,5,1,CSS,858,600,-119.89418042713756,615779.1918823457,575011.8265465539,0
6,6,6,1,CSS,918,669,-120.46400863213154,663595.0851345665,546451.6526117265,0
7,7,7,1,CSS,900,633,-121.21777894020306,685923.8820607124,531007.7774993605,0
8,8,8,1,CSS,896,588,-115.9483183013366,773658.5636287136,708470.5897801871,0
9,9,9,1,CSS,919,643,-120.75850686274774,786157.506567417,574412.5097031444,0
10,10,10,1,CSS,958,682,-119.4254808180404,795058.9937633921,763260.9723207406,0
11,11,11,1,CSS,879,667,-123.93995305190624,778739.5629749428,886907.9431682518,0
12,12,12,1,CSS,897,674,-123.2355605809592,819431.8853950485,537606.6747002815,0
13,13,13,1,CSS,932,589,-113.02185534811576,750690.0705975536,682479.2949213227,0
14,14,14,1,CSS,845,480,-106.3805600275324,664344.8087522092,675416.1587157161,0
15,15,15,1,CSS,915,586,-112.89839649278562,653495.5035771664,738468.6994781401,0
16,16,16,1,CSS,911,640,-115.72731693027664,731575.3759299268,762300.7559992496,0
17,17,17,1,CSS,920,660,-121.85518571595756,841630.272550876,766232.7089866347,0
18,18,18,1,CSS,898,642,-123.36453635866717,605894.965783299,874287.3751389538,0
19,19,19,1,CSS,895,537,-106.201885867139,693648.8086471076,661608.2812323489,0
20,20,20,1,CSS,892,600,-115.15102011545903,625131.8771805265,643828.3371394123,0
21,21,21,1,CSS,908,587,-109.89797624985128,647177.2340137586,697706.1088832383,0
22,22,22,1,CSS,854,639,-123.14609127243358,630996.716316665,500405.27936087607,0
23,23,23,1,CSS,827,470,-89.01868558055989,686428.8175198142,691908.2475923148,0
24,24,24,1,CSS,876,574,-114.13491751798136,640434.7278523399,739565.9480413487,0
25,25,25,1,CSS,903,651,-122.55722278905596,530667.499400975,594682.5505209039,0
26,26,26,1,CSS,843,539,-109.48222770561958,661094.8168206437,719102.3835201361,0
27,27,27,1,CSS,891,641,-121.2934324009902,805290.8406948827,579334.9445480499,0
28,28,28,1,CSS,839,581,-118.75510901227454,573552.8928546206,717970.331847013,0
29,29,29,1,CSS,897,585,-114.1254235636828,637766.9659466163,642120.8658779946,0
30,30,30,1,CSS,866,527,-107.83705194249032,694271.957299832,655811.3432369514,0
31,31,31,1,CSS,907,668,-123.05619862502068,885186.8974526201,687072.3974865017,0
32,32,32,1,CSS,907,667,-120.80155234497698,718926.5989925915,541295.0643163645,0
33,33,33,1,CSS,882,585,-114.01878996656512,722035.756834207,750404.0992228305,0
34,34,34,1,CSS,873,655,-121.04418866458622,534104.4908685569,689485.5258199497,0
35,35,35,1,CSS,853,574,-117.16153891390816,755665.6659679526,763409.0633770952,0
36,36,36,1,CSS,905,507,-101.45993273017828,683188.656541085,704468.050637099,0
37,37,37,1,CSS,877,636,-120.69983402659946,702264.1361727645,838126.4083177513,0
38,38,38,1,CSS,879,628,-122.72055435960412,874957.3418390169,656927.1581316208,0
39,39,39,1,CSS,903,502,-103.81266523192724,691196.4866072416,710696.8510950935,0
40,40,40,1,CSS,918,654,-120.94112543026952,566975.8736283244,596868.595663894,0
41,41,41,1,CSS,897,642,-120.21723211024334,548440.1762174872,697493.4760584655,0
42,42,42,1,CSS,850,556,-114.01291045490706,644707.0063634858,636688.9656136946,0
43,43,43,1,CSS,892,609,-118.80568511803604,677146.5327098317,808805.7523093717,0
44,44,44,1,CSS,847,610,-121.89931763765092,579702.8570808657,557754.8695833865,0
45,45,45,1,CSS,849,531,-111.44493317630226,646468.7405983894,661106.6883992642,0
46,46,46,1,CSS,888,633,-118.48479009143936,800800.7939256725,658237.2322809991,0
47,47,47,1,CSS,928,695,-123.45547239367072,484932.5015909039,704024.3556127966,0
48,48,48,1,CSS,901,595,-115.35112037897946,742092.4165732799,750460.5860946922,0
49,49,49,1,CSS,866,532,-101.8113139221026,672889.5672775686,693263.6645819806,0
50,50,50,2,FHSS,26,2,-123.65016944715268,646552.7737039003,484191.4680676496,0
51,51,51,2,FHSS,33,10,-121.88736030740516,819312.6022166086,577992.7040379546,0
52,52,52,2,FHSS,36,9,-120.27017909265804,814325.778469176,757079.0180599696,0
53,53,53,2,FHSS,36,4,-114.68530969574503,746686.816705867,641477.2132502324,0
54,54,54,2,FHSS,36,4,-117.61567445216237,789459.018895085,720123.6272770419,0
55,55,55,2,FHSS,27,4,-119.27682943968344,796455.0153480411,757218.120279908,0
56,56,56,2,FHSS,23,2,-96.13794816948833,687129.1659859613,680882.6748441468,0
57,57,57,2,FHSS,35,5,-123.15727190257655,770246.340636349,508574.2780475338,0
58,58,58,2,FHSS,35,2,-101.08072551129344,701757.5024730114,698940.051154927,0
59,59,59,2,FHSS,31,4,-121.90588856598984,827748.0903552991,588037.767137039,0
60,60,60,2,FHSS,37,9,-111.05477887066068,654250.7645712057,723786.2586818256,0
61,61,61,2,FHSS,38,4,-121.62423636087016,527688.403686492,726993.7636325948,0
62,62,62,2,FHSS,31,4,-112.1733223813435,650977.315608311,730043.9852076648,0
63,63,63,2,FHSS,33,6,-119.55150539790822,735738.6968317085,811715.0159362525,0
64,64,64,2,FHSS,28,6,-104.83280015508946,701383.0994469313,710237.78252179,0
65,65,65,2,FHSS,38,8,-122.55670050586082,514965.1557327244,750546.2283111295,0
66,66,66,2,FHSS,38,7,-115.61392524258406,619326.6177576663,734089.7557575387,0
67,67,67,2,FHSS,28,2,-122.13219608333412,667485.3392976831,864071.5566702342,0
68,68,68,2,FHSS,39,7,-123.16912001102996,872476.9356329176,613054.4467617876,0
69,69,69,2,FHSS,35,4,-106.24629656500636,715335.2142380748,678140.9061528784,0
70,70,70,2,FHSS,29,3,-98.81963837269709,686425.0757320046,701055.8731045548,0
71,71,71,2,FHSS,40,5,-118.83623963258545,706071.1185569109,570122.8153446238,0
72,72,72,2,FHSS,40,3,-122.32415378835998,729608.2640483016,513992.7333160865,0
73,73,73,2,FHSS,31,6,-117.23845304814516,759903.8906523903,760631.9258113438,0
74,74,74,2,FHSS,27,3,-122.30381932200584,728459.4410013385,514164.54974019737,0
75,75,75,2,FHSS,36,3,-119.78467448868312,821420.1472688944,714341.7039282995,0
76,76,76,2,FHSS,40,5,-123.24853940659987,889394.0443241223,680674.0493880985,0
77,77,77,2,FHSS,33,8,-121.6167033441622,603581.0961245571,547452.8518894048,0
78,78,78,2,FHSS,22,4,-99.90655138407848,687086.6739993157,702835.366939187,0
79,79,79,2,FHSS,33,3,-120.72701530708272,788598.4891346958,801585.9019843072,0
80,80,80,2,FHSS,40,6,-103.6142811414939,708827.9841934355,697084.495047847,0
81,81,81,2,FHSS,29,2,-122.76692341591712,543920.6495367363,810638.373571279,0
82,82,82,2,FHSS,37,2,-114.16597398039607,626165.8025758181,658596.9371067444,0
83,83,83,2,FHSS,38,8,-114.76287148570486,653159.453580955,623346.5668395828,0
84,84,84,2,FHSS,34,7,-112.87319785238566,633112.3355179641,711897.7724779256,0
85,85,85,2,FHSS,40,6,-91.78695974856774,685292.7879161035,692825.5959689317,0
86,86,86,2,FHSS,26,5,-102.73856873858874,687274.0118922734,670656.4113498846,0
87,87,87,2,FHSS,34,4,-121.1636629969892,536513.8738514152,727032.0240325909,0
88,88,88,2,FHSS,31,5,-114.89169913729296,730953.1626986524,753628.6498383308,0
89,89,89,2,FHSS,31,4,-107.25065908293236,702638.1776824499,660565.9868222441,0
90,90,90,2,FHSS,29,4,-116.33572721967974,755739.7864026539,750709.816134291,0
91,91,91,2,FHSS,24,2,-79.86464347070856,690256.1330168797,690471.229316509,0
92,92,92,2,FHSS,29,6,-111.91971872075716,743072.4695837846,680973.184976226,0
93,93,93,2,FHSS,43,7,-122.04349951700192,547193.1564831559,588739.7748985027,0
94,94,94,2,FHSS,38,5,-114.5637371706408,632411.3075549722,642771.7758408284,0
95,95,95,2,FHSS,38,10,-103.80642379857554,693108.5429185581,710433.5672435496,0
96,96,96,2,FHSS,37,2,-122.1269858750587,837175.378463933,784886.5487290777,0
97,97,97,2,FHSS,31,5,-123.71133808970902,899126.6832368246,665025.7418778647,0
98,98,98,2,FHSS,39,6,-109.26764618308536,714266.7974683006,658035.5243633077,0
99,99,99,2,FHSS,26,5,-117.78647078606664,792177.5593896315,660579.8537870967,0
