,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,848,545,-102.31980699886552,676015.287791585,701415.3650075193,0
1,1,1,CSS,937,796,-113.61833425980677,750742.3178157547,713937.6688917925,0
2,2,1,CSS,851,710,-116.14760098677871,656122.94379605,607538.1882471907,0
3,3,1,CSS,814,638,-110.80967664694677,670944.3012589773,645317.8930594953,0
4,4,1,CSS,865,722,-114.73554960017898,754875.3830654825,726255.0699011614,0
5,5,1,CSS,868,719,-113.3437470349354,685171.2979397,753268.591769116,0
6,6,1,CSS,871,736,-117.21939905520279,678214.9487967644,590051.2667292083,0
7,7,1,CSS,912,652,-107.17364102153276,710053.376171654,713142.5119264808,0
8,8,1,CSS,949,790,-115.32472310778343,613137.5845443452,664007.3227922545,0
9,9,1,CSS,864,729,-115.01828873929128,707813.7886328328,614018.6110738304,0
10,10,1,CSS,937,702,-109.54180526999616,676148.137774282,650286.4147614316,0
11,11,1,CSS,876,604,-100.9791710197129,698408.1218969389,701927.7438217984,0
12,12,1,CSS,891,602,-100.45501783542036,676730.6441404694,682353.3446769217,0
13,13,1,CSS,912,754,-114.27656881369285,748540.2412156923,729170.940459731,0
14,14,1,CSS,858,695,-111.06108228183945,718014.0607520407,649370.0534158403,0
15,15,1,CSS,859,677,-112.21246871167824,663256.4027957977,739134.7254379002,0
16,16,1,CSS,847,710,-115.124505862886,736461.7871277793,752323.7440727284,0
17,17,1,CSS,810,679,-114.46117782804203,736550.2318444566,633953.9654149425,0
18,18,1,CSS,933,735,-111.55226884593853,717967.124549908,645868.9592986135,0
19,19,1,CSS,931,745,-112.72845975726378,726087.6154359794,736416.9050584724,0
20,20,1,CSS,870,573,-90.03617608267734,692956.3052757945,691971.231452165,0
21,21,1,CSS,864,682,-111.47901552810228,727670.3770687255,724084.2185135613,0
22,22,1,CSS,889,705,-110.57530097862946,656816.6624665948,722619.0172997612,0
23,23,1,CSS,901,755,-115.83385409316423,677115.450974426,773765.4042280082,0
24,24,1,CSS,859,690,-111.97850038377072,689550.8072291478,634721.5098104174,0
25,25,1,CSS,863,601,-105.24062056380919,692883.9160374708,664474.2487943885,0
26,26,1,CSS,843,701,-115.70612021826912,617494.3298903327,732818.6031590216,0
27,27,1,CSS,893,538,-83.69689268722172,687481.0010459891,688563.749745924,0
28,28,1,CSS,888,604,-99.00656658654026,697172.096302809,698931.522999883,0
29,29,1,CSS,844,702,-114.64954132670158,739357.3100342165,744527.0616320469,0
30,30,1,CSS,865,656,-107.5425955191809,668582.9265602703,714772.4326101142,0
31,31,1,CSS,865,726,-116.67322771523914,679436.6210426937,782774.5371972872,0
32,32,1,CSS,867,731,-117.68577354704462,776920.8372907392,748344.214426637,0
33,33,1,CSS,882,721,-111.7738158905604,640626.0386162046,711166.2921686431,0
34,34,1,CSS,911,751,-112.07122659782056,707657.6727049578,637232.7917366716,0
35,35,1,CSS,878,768,-117.61362392246491,656160.498038722,788618.3862160796,0
36,36,1,CSS,923,780,-115.31921621467072,767655.7944257964,707646.7599798503,0
37,37,1,CSS,884,760,-116.1041842020166,756975.9914387825,633121.3631559713,0
38,38,1,CSS,846,705,-114.72110237428973,762612.4873326797,705716.5866923227,0
39,39,1,CSS,838,715,-115.68319049083402,764105.9219701963,727354.8932946791,0
40,40,1,CSS,868,751,-117.48963477156036,610958.7528254652,622442.2483139482,0
41,41,1,CSS,895,734,-114.3639740025738,730916.6979760578,630609.5265365093,0
42,42,1,CSS,940,801,-117.43747928854478,586939.0780168637,685937.5310540274,0
43,43,1,CSS,885,748,-117.2155393397255,788108.3515055649,705148.2051088911,0
44,44,1,CSS,902,775,-117.33168410669481,723211.0092267711,593927.3643161616,0
45,45,1,CSS,906,694,-110.45159231449061,644231.5941643966,697359.5874970335,0
46,46,1,CSS,910,743,-112.47636704757757,634689.951592881,708381.2652574982,0
47,47,1,CSS,853,534,-94.15950933069728,692447.0026457835,683070.3625959163,0
48,48,1,CSS,911,593,-97.50525549018633,680615.9540895812,683986.4052002663,0
49,49,1,CSS,907,603,-99.16746285515441,680903.3823457437,698586.5012427885,0
50,50,2,CSS,872,720,-115.67836436295525,772119.0045666059,702474.7180080644,0
51,51,2,CSS,855,579,-100.12540516659814,684532.6051660787,676318.6046294519,0
52,52,2,CSS,868,732,-117.67811271561533,605055.404065563,626200.1529008115,0
53,53,2,CSS,887,735,-114.10190870160989,670926.1082322891,756755.589804233,0
54,54,2,CSS,927,608,-94.99458546997876,687586.731408601,696932.3681297883,0
55,55,2,CSS,870,668,-111.40632670214299,681758.6070555262,638782.9187320591,0
56,56,2,CSS,881,748,-116.70010477819793,739175.5355490933,769376.3631558177,0
57,57,2,CSS,898,586,-95.9674561041427,695148.2503814729,695893.4886387755,0
