,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,531,514,-85.88428782065282,691032.7662817748,687238.0755988108,0
1,1,1,CSS,523,520,-92.85767648118342,686913.7320280279,694923.2122511594,0
2,2,1,CSS,491,489,-101.22728412157394,704864.4688765773,692985.5969039095,0
3,3,1,CSS,531,531,-94.97782793426924,687189.0284499804,682012.9530783291,0
4,4,1,CSS,477,475,-98.52481959181333,680524.0837059865,696898.0905455853,0
5,5,1,CSS,470,466,-85.86721840491239,692095.6855426232,689071.3656258445,0
6,6,1,CSS,518,515,-96.37523699952916,688773.8535853184,698461.4167174712,0
7,7,1,CSS,472,472,-94.36321493970972,695588.4529087413,685718.6586582547,0
8,8,1,CSS,527,527,-107.50059238343863,720925.3681536957,697983.591212587,0
9,9,1,CSS,537,537,-110.77401280456658,691458.4247716062,736975.0612414151,0
10,10,1,CSS,508,505,-94.18874176415292,695480.7598734221,685817.5635622337,0
11,11,1,CSS,551,547,-95.51765107291382,694548.0688672876,695827.8626629814,0
12,12,1,CSS,470,469,-92.52251208714965,690306.1768130842,683657.7748285101,0
13,13,1,CSS,518,517,-100.37596753177036,691219.839723802,675144.5595953343,0
14,14,1,CSS,497,497,-106.43040743643138,718252.3537293385,688047.1883155792,0
15,15,1,CSS,522,519,-97.51271749642879,679069.1990679633,689510.1930299542,0
16,16,1,CSS,533,530,-100.85083702426269,701490.4126137553,698618.9321991355,0
17,17,1,CSS,502,492,-82.87930810984639,689697.2571995616,691307.9517093352,0
18,18,1,CSS,484,481,-97.88748389224806,697278.5715185117,682014.7774817159,0
19,19,1,CSS,505,504,-105.72295837478259,713944.7628387104,679093.1355510087,0
20,20,1,CSS,531,531,-109.18778062300885,701280.9531137984,651567.3739543231,0
21,21,1,CSS,471,469,-109.97898368920276,693507.5844654916,732661.3887456326,0
22,22,1,CSS,513,510,-101.75583427028828,701031.3439079708,701622.2733692233,0
23,23,1,CSS,496,493,-108.77207162823389,655504.8975374124,706138.8833101672,0
24,24,1,CSS,566,560,-91.55691005746215,691987.808520204,684883.0131788304,0
25,25,1,CSS,521,519,-101.58236605168875,701023.9369729568,677656.7927741114,0
26,26,1,CSS,510,509,-107.07779721796824,709657.554337379,713028.281619231,0
27,27,1,CSS,464,461,-89.83280216799639,685513.4389421998,691159.739270344,0
28,28,1,CSS,520,516,-101.34764551383284,675874.1836255633,698095.0150590466,0
29,29,1,CSS,454,454,-110.25451727245961,645731.5285352317,679256.9501767447,0
30,30,1,CSS,498,497,-97.10468277998689,679913.3361983519,692087.7895634482,0
31,31,1,CSS,503,503,-106.64656947309126,718767.811057064,685615.4248185031,0
32,32,1,CSS,498,494,-95.21827531501972,694370.6742841261,683208.8564443877,0
33,33,1,CSS,518,510,-86.73405725683486,692263.1202559593,688513.2238466112,0
34,34,1,CSS,515,512,-98.5859761722541,682402.0236804618,698782.3942764465,0
35,35,1,CSS,487,486,-103.07741875839574,670349.8603171963,694089.3839051615,0
36,36,1,CSS,459,458,-111.84426849106964,659416.2126671186,734135.0646404431,0
