,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,870,818,-106.08189816833129,713768.4722382087,702681.6567219595,0
1,1,CSS,952,892,-83.89463310200513,687736.0213834943,690768.9893758328,0
2,2,CSS,914,863,-86.3904411111,690529.5150574567,686763.4743228544,0
3,3,CSS,910,868,-102.54814945890777,694026.7462728526,671530.5227393449,0
4,4,CSS,896,833,-85.74675828148133,691644.8789410761,687950.7434596501,0
5,5,CSS,838,791,-92.88631795439852,683339.8993450544,689480.8461775762,0
6,6,CSS,866,827,-105.2655329840522,664470.5189746408,685471.2263976049,0
7,7,CSS,892,860,-105.00508747079384,691336.317534973,664982.8868804596,0
8,8,CSS,857,810,-99.3214291213607,698962.8358409331,680985.9134890628,0
9,9,CSS,944,909,-109.34627629537175,654202.616678988,709206.8046121759,0
10,10,CSS,862,825,-103.5255322716832,706254.7078225763,701384.8871762977,0
11,11,CSS,963,921,-108.99549368029615,722431.7161376195,669050.7399159949,0
12,12,CSS,895,848,-97.53427377462519,697792.4073417897,683307.9739001389,0
13,13,CSS,915,862,-95.3116328356401,682164.9347832295,685957.0405818741,0
14,14,CSS,920,863,-87.07241792907843,690772.8478733904,692205.7059138939,0
15,15,CSS,873,823,-87.55068092350866,692569.039381155,690314.8617621501,0
16,16,CSS,918,867,-93.71778798860406,692960.881330609,695071.3799419949,0
17,17,CSS,913,854,-82.49535204318951,690432.2539919356,687885.8772169478,0
18,18,CSS,854,803,-83.81957371249491,689240.6046973248,691541.9583639294,0
19,19,CSS,913,858,-86.86137247397079,688978.6215331274,692414.2678095746,0
20,20,CSS,894,843,-88.45575398960048,692506.9684610493,691335.9194574906,0
21,21,CSS,864,833,-103.32228318826577,672135.6513526991,699857.0427587276,0
22,22,CSS,859,802,-87.09334920729106,687229.0785790812,691636.067112397,0
23,23,CSS,900,843,-89.37918432311558,691410.6628787909,685883.8929519298,0
24,24,CSS,928,856,-83.36116318390671,689019.5703606824,687421.2744339544,0
25,25,CSS,933,860,-82.21972713209371,690879.1623828777,690414.1405555925,0
26,26,CSS,881,838,-105.77739512201116,685294.3464341668,715875.1624338755,0
27,27,CSS,877,827,-95.1257671608956,694125.1779194403,683125.1147875418,0
28,28,CSS,893,851,-96.33663398028798,698347.3168724377,688095.7809149339,0
29,29,CSS,865,830,-108.19678153799495,687015.2255737853,724714.81516342,0
30,30,CSS,848,791,-82.23023866778416,688215.0346611693,688092.2427663234,0
31,31,CSS,889,832,-89.85268572705712,685663.8874930223,687339.2950394816,0
32,32,CSS,911,850,-82.8737557915439,691040.1189810645,690421.7611428637,0
33,33,CSS,917,870,-98.9660352805414,683996.1600633749,700372.4307932813,0
34,34,CSS,871,829,-99.40696784414918,692587.2474155867,676946.7368014113,0
35,35,CSS,875,841,-111.46009216415575,712731.9609225099,643470.2387256039,0
36,36,CSS,837,803,-98.63696525434433,700440.0218738684,685296.7804557569,0
37,37,CSS,880,844,-97.33894472951994,683569.355514955,697696.0774119613,0
38,38,CSS,881,829,-98.62544664545628,700835.9313212216,686641.5155496328,0
39,39,CSS,849,819,-105.48775920160757,709849.4085047233,673495.8182286619,0
40,40,CSS,823,784,-91.60662890133892,692279.7715913646,685026.3363333825,0
41,41,CSS,913,850,-85.8320448179259,692089.2202830659,689712.5881445389,0
42,42,CSS,853,803,-95.07220659105212,688525.5586720608,681652.4484905099,0
43,43,CSS,873,824,-102.04823745072821,674721.0467876233,698799.4386392125,0
44,44,CSS,865,818,-91.56762125479732,686355.374684775,693638.6218338483,0
45,45,CSS,831,782,-91.94104736371808,684265.3187772016,691192.778862325,0
46,46,CSS,869,808,-95.12063526533679,684825.6100034011,683036.2751348986,0
47,47,CSS,860,822,-103.68356026835465,678212.2507283175,671592.4948159339,0
48,48,CSS,871,829,-98.95067900387428,691906.8407232303,701357.4071492059,0
49,49,CSS,870,835,-107.00409878201359,710345.6559377385,666758.0502864767,0
50,50,FHSS,32,3,-84.02796176816818,690576.6281917278,687557.3660306993,0
51,51,FHSS,42,6,-95.38550265265442,691257.7961659456,697293.25885104,0
52,52,FHSS,31,2,-96.02799574178074,697970.876300624,687762.0119760506,0
53,53,FHSS,32,5,-91.4360119842949,689521.7971215714,694547.6487272803,0
54,54,FHSS,32,4,-98.12897808341384,682706.9800857481,698261.2197738431,0
55,55,FHSS,37,8,-94.23273988565319,682353.3712896454,690082.7678062022,0
56,56,FHSS,30,5,-82.06906836381425,690043.4476227293,691040.1097031299,0
57,57,FHSS,35,8,-84.64460425131028,691583.6861100256,690308.5318981654,0
58,58,FHSS,28,3,-109.54438014877348,648980.3937601234,680866.1238990418,0
59,59,FHSS,46,2,-100.99897045176301,691206.1813790551,674065.63690224,0
60,60,FHSS,31,5,-96.65976692147972,692733.7279135728,698177.3578184432,0
61,61,FHSS,39,7,-100.07118863537681,697713.6245480805,678282.0213392805,0
62,62,FHSS,35,9,-90.18514469950766,692262.619140959,692825.6156543611,0
63,63,FHSS,34,6,-98.4462322419162,693748.2827561682,700078.7208453495,0
64,64,FHSS,34,6,-86.45651677933591,690626.392183614,692039.6745117197,0
65,65,FHSS,27,2,-86.32505271710225,690879.8376599193,686965.6893584842,0
66,66,FHSS,32,3,-111.00277400104616,737482.4084257875,680564.5535906932,0
67,67,FHSS,31,8,-98.86743622409986,679013.2713524627,683246.1487159912,0
68,68,FHSS,35,9,-105.48640456241938,697878.9536298483,713887.6428216498,0
69,69,FHSS,27,6,-109.16245892221453,671084.9531046076,654367.5003653647,0
70,70,FHSS,33,6,-97.26140587773939,684085.5681657718,697930.8926257468,0
71,71,FHSS,43,8,-100.21201430277785,678064.5352138724,681020.5690660868,0
72,72,FHSS,31,3,-91.2482414634676,684523.2147981973,690589.9825069809,0
73,73,FHSS,31,4,-109.30702792112496,657656.1645974542,664744.0860851725,0
74,74,FHSS,37,6,-94.77311706212444,691329.3355334313,682114.3600885777,0
75,75,FHSS,37,3,-98.09631002732816,679466.0355418744,694252.9193126075,0
76,76,FHSS,31,4,-100.66474757104767,674574.4504003504,688463.0045596559,0
77,77,FHSS,35,7,-106.09807695655576,674341.311905716,712759.9371599257,0
78,78,FHSS,33,3,-89.38781228345235,692164.7892289825,692392.3540710472,0
79,79,FHSS,33,8,-97.22440952595757,684919.6375884844,680471.1926338499,0
80,80,FHSS,33,4,-89.76982659718766,693187.7858025337,687481.6876850828,0
81,81,FHSS,37,7,-87.95870659752572,690217.4955691065,692758.0352146223,0
82,82,FHSS,32,1,-92.62166380038967,684166.1276096491,686732.3559235241,0
83,83,FHSS,30,4,-94.81901583891172,681826.4998603452,689443.9691710299,0
84,84,FHSS,44,10,-107.89999934560602,685647.3219087257,723399.6409278244,0
85,85,FHSS,25,5,-91.60717303397416,688718.8978090733,694605.185265316,0
86,86,FHSS,28,4,-92.2716713860771,694951.8205395611,688271.848825736,0
87,87,FHSS,33,7,-83.7296381058565,688375.7348090687,691256.1502175371,0
88,88,FHSS,26,5,-108.98290195874634,725560.5080214107,675491.0855712041,0
89,89,FHSS,28,3,-95.01518893597073,681665.8037728671,688968.6054859142,0
90,90,FHSS,31,6,-86.93509082353974,692334.5311801939,690314.9595263613,0
91,91,FHSS,27,4,-109.11789966318399,699160.8105700224,651294.4899573388,0
92,92,FHSS,31,4,-86.55202025686538,691656.4487971123,691290.2410750692,0
93,93,FHSS,32,6,-93.9977912776153,688469.4969983313,682575.2029468678,0
94,94,FHSS,25,3,-110.8190843183245,653996.8591831784,721598.1911681874,0
95,95,FHSS,36,3,-97.8341149863405,692367.364090327,679094.0925931267,0
96,96,FHSS,42,7,-91.03582590073471,685027.2040182083,687207.355479375,0
97,97,FHSS,38,8,-93.08151886448924,693737.4949607168,693865.1282204748,0
98,98,FHSS,38,6,-110.59264367641214,656972.9648836317,655920.694374569,0
