,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,35,1,-109.31176244499318,724479.0807840917,709129.5063113674,0
1,1,CSS,38,4,-93.02432997542364,689917.2744063366,683263.0659308595,0
2,2,CSS,29,3,-100.54953416742148,680388.9194831954,677842.1800817501,0
3,3,FHSS,18,0,-87.35056487046315,691438.0080155587,686921.9230784152,0
4,4,FHSS,6,0,-103.70852277628256,668576.1651324804,686038.4821880001,0
5,5,FHSS,14,1,-95.19286319691695,682916.7876901048,693941.1459312722,0
6,6,FHSS,13,1,-96.55958868696237,698341.68144784,691886.5492004004,0
7,7,FHSS,18,1,-95.67648738415612,683594.8051787126,683389.8431533746,0
8,8,FHSS,13,1,-108.63747941787719,705000.3993514926,723216.2650672197,0
9,9,FHSS,13,0,-98.25759352303315,700613.3090965244,688192.9022119704,0
10,10,FHSS,13,0,-105.72054322121735,715990.6267966557,690633.0747523837,0
11,11,FHSS,14,0,-111.19235522101306,668956.1136754476,734988.6134307936,0
12,12,FHSS,20,1,-96.50814183543457,683897.841550795,682030.0043904859,0
13,13,FHSS,15,0,-103.59247521571626,710209.2820924442,690483.4206008685,0
