,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,63,5,-98.53986031332211,689292.2549364462,677771.0613063962,0
1,1,CSS,84,19,-111.43319168930003,641115.0012650805,671931.6854747377,0
2,2,CSS,58,12,-94.21925120638669,691557.257668793,682665.6972514779,0
3,3,CSS,77,10,-90.31174954490463,684920.0522792386,689867.2522428819,0
4,4,CSS,67,11,-88.3411711586394,688313.82767869,685984.5607479528,0
5,5,CSS,66,19,-111.39908305636123,685568.0780233038,638395.0764011769,0
6,6,CSS,73,11,-87.49011614635317,690545.7338233839,692469.288295957,0
7,7,CSS,57,11,-85.76665908743831,690056.8659830618,686815.208357439,0
8,8,CSS,60,5,-86.0686475598819,686903.4561412534,690586.9050172744,0
9,9,CSS,69,17,-94.05697244956673,683901.0214475216,685179.2192177916,0
10,10,FHSS,11,1,-85.90469670795117,691440.7197348694,691218.3719987326,0
