,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,249,96,-116.82389709575764,640814.674244591,607156.1286178145,0
1,1,1,CSS,250,145,-114.09671942547192,732827.4840242415,634765.140072111,0
2,2,1,CSS,256,177,-115.31710526922771,703469.813560514,610328.7397612599,0
3,3,1,CSS,259,134,-109.35631681050477,649883.8361145202,697948.1958122764,0
4,4,1,CSS,239,142,-116.31076401009705,769572.0420424204,648368.2426766123,0
5,5,1,CSS,268,146,-108.88464138894244,702551.6614670072,725387.4463258655,0
6,6,1,CSS,255,141,-109.54969205908421,656778.4056087324,664017.0531551669,0
7,7,1,CSS,240,146,-117.62068214178001,710638.014386173,586868.7060140509,0
8,8,1,CSS,237,126,-110.63311602535963,642716.0304777599,693120.3552441129,0
9,9,1,CSS,250,139,-108.87060887687787,658525.2841324477,711956.9953547155,0
10,10,1,CSS,226,88,-86.38095774620709,687428.1735218735,687334.741534996,0
11,11,1,CSS,263,164,-117.6048881978289,788463.9759047094,722790.790751301,0
12,12,1,CSS,256,131,-110.14628511478332,679610.234781287,646220.1632117644,0
13,13,1,CSS,237,134,-116.40271504935473,750300.2497699643,757059.6953839529,0
14,14,1,CSS,287,149,-107.03211381618203,713682.1582747347,708606.9360907662,0
15,15,1,CSS,300,140,-100.61338978466004,678713.3405325915,679213.7618688843,0
16,16,1,CSS,249,113,-105.03989416891872,665841.6279013038,682357.2181377151,0
17,17,1,CSS,281,148,-106.15060733666986,669232.2196312465,670059.4384787636,0
18,18,1,CSS,272,105,-97.13732485868559,679571.6774096424,688273.8286519855,0
19,19,1,CSS,257,156,-114.21952430083908,706856.483867655,620806.8944905691,0
20,20,1,CSS,270,160,-115.32056674299338,730157.9575650301,758667.6517275869,0
21,21,1,CSS,241,140,-117.45546491680724,739495.6040301162,599701.9223095548,0
22,22,1,CSS,242,109,-93.44978264579446,694214.2579319782,685063.7366929048,0
23,23,1,CSS,285,169,-111.19847455324425,726655.6985901719,722758.7535677343,0
24,24,1,CSS,260,127,-105.37879492518982,667205.976841553,676709.3445300427,0
25,25,1,CSS,235,138,-117.57738050849451,593640.2853461574,730455.9667366146,0
26,26,1,CSS,251,132,-112.03034212003556,743431.7615193237,678988.2247776793,0
27,27,1,CSS,250,122,-106.41629046536913,669934.3114082087,668159.2533502555,0
28,28,1,CSS,232,148,-117.31860783967258,611448.8071506919,753836.286208821,0
29,29,1,CSS,276,152,-108.90863614133767,707660.8600809013,655616.743382322,0
30,30,1,CSS,259,119,-104.30908475702951,667087.5358276691,693042.8718319854,0
31,31,1,CSS,236,124,-108.95920043177921,718601.6473330857,714714.9549802684,0
32,32,1,CSS,256,159,-116.681482102688,775896.9126170909,726196.8354224323,0
33,33,1,CSS,252,149,-110.56042774290252,678564.8248022882,734578.7031452061,0
34,34,1,CSS,254,129,-110.9753346827523,670481.5978878009,644513.8903254373,0
35,35,1,CSS,212,100,-107.72459158477258,692636.4708366148,722768.1529103303,0
36,36,1,CSS,264,168,-115.76156111384512,772285.6983048788,672717.6721887217,0
37,37,1,CSS,259,107,-87.61534263199928,690100.9504902861,686174.334576411,0
38,38,1,CSS,238,108,-106.21009711119302,702933.8485013895,714100.6665133676,0
39,39,1,CSS,266,99,-98.62488823460285,691236.9933848383,677798.6324707274,0
40,40,1,CSS,217,82,-92.106003341409,686208.5410244621,693943.6567902953,0
41,41,1,CSS,254,148,-117.98582513452283,776440.7767546687,623432.6457525969,0
42,42,1,CSS,263,157,-117.68688212652049,716776.8575192892,587503.9496451173,0
43,43,1,CSS,259,163,-116.63822818054513,602581.6081891803,654681.6030256537,0
44,44,1,CSS,253,155,-114.01636395875113,622232.8197237591,673011.2112955084,0
45,45,1,CSS,246,122,-108.21166626276528,711457.0210232718,661655.4459233542,0
46,46,1,CSS,247,115,-100.81435242267146,677602.0129359495,679960.280630213,0
47,47,1,CSS,269,143,-114.51704116720455,745850.0742473331,736110.0776779625,0
48,48,1,CSS,276,119,-99.16235535025501,701183.91725949,693628.081428358,0
49,49,1,CSS,220,112,-107.91922224287053,657523.6186608564,701971.8668970368,0
50,50,2,CSS,33,13,-116.99017903520371,662420.7657014361,782980.4466927984,0
