,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,36,21,-78.58001113960455,689372.431274294,688242.188402239,0
1,1,1,CSS,36,22,-80.05807341715436,690771.6581457577,689676.8451010203,0
2,2,1,CSS,41,30,-78.00010154159214,690093.5402056942,688556.1323651348,0
3,3,1,CSS,37,31,-109.4250516281959,711982.5421487998,723350.5490940884,0
4,4,1,CSS,34,26,-113.71965381491773,756232.3254274086,688418.7115477081,0
5,5,1,CSS,43,28,-87.56534525584621,691038.4020618071,686551.2383126242,0
6,6,1,CSS,35,24,-86.04140988589815,691901.2905059244,690603.0676359442,0
7,7,1,CSS,27,19,-113.30931185135032,706929.3413509865,750701.5205734934,0
8,8,1,CSS,40,27,-95.83241086589626,686623.8132549237,697465.5580635839,0
9,9,1,CSS,48,40,-97.33018120347364,697859.4496821645,694995.2504702258,0
10,10,1,CSS,37,27,-104.55089381635173,710838.8372453526,680374.170435065,0
11,11,1,CSS,46,32,-115.23659234719986,611751.880424299,706795.2253933398,0
12,12,1,CSS,35,22,-106.405046396718,664653.4507344199,674717.6942618637,0
13,13,1,CSS,42,29,-102.01001676198392,703426.9465965104,679172.4630939569,0
14,14,1,CSS,35,27,-112.17803187209422,696145.5513867625,633857.1752175324,0
15,15,1,CSS,37,23,-104.9067084503393,708785.4138291082,703958.2686142764,0
16,16,1,CSS,35,26,-112.61816533160773,716675.232157211,637235.8061330331,0
17,17,1,CSS,31,17,-97.36457245241031,687367.1039167274,679451.179234359,0
18,18,1,CSS,40,31,-109.85155794419084,724537.4529793108,713884.2027286866,0
19,19,1,CSS,39,26,-78.12169714716718,690436.0293753198,688986.7917744911,0
20,20,1,CSS,37,27,-93.88847468150799,696129.9629054285,690545.255433807,0
21,21,1,CSS,38,29,-113.7548004876933,679635.6727112007,623027.2148832892,0
22,22,1,CSS,28,23,-105.21337476992737,677837.5795222505,667140.0714909615,0
23,23,1,CSS,36,32,-101.14658018634744,683441.2783279591,674874.2243387646,0
24,24,1,CSS,44,33,-95.99748492897999,684126.335741676,696305.2712201446,0
25,25,1,CSS,36,30,-111.24887176028571,656412.451697612,651470.1627956857,0
26,26,1,CSS,32,23,-98.62346685389582,699571.4055074658,683503.1853344358,0
27,27,1,CSS,46,32,-89.52585903536246,686383.2668054829,686611.5982940447,0
28,28,1,CSS,34,24,-82.17284985274955,688025.2614451725,690509.8975841771,0
29,29,1,CSS,42,26,-84.5863875192399,691367.73051203,688136.7350181671,0
30,30,1,CSS,42,32,-100.33092930038042,703586.5381634545,691340.7106601857,0
31,31,1,CSS,44,34,-102.52928081566694,687834.725113255,671051.9818058026,0
32,32,1,CSS,27,21,-94.78162958256256,694979.5670217398,694512.3435107886,0
33,33,1,CSS,28,21,-102.58800216271655,674239.008179386,700086.7182279804,0
34,34,1,CSS,33,22,-103.68412517356529,695720.2887240986,669332.1154913866,0
35,35,1,CSS,37,27,-93.28551088922386,686169.5761888586,683942.426867126,0
36,36,1,CSS,40,31,-112.9619595417639,680296.6248095403,628846.9042320017,0
37,37,1,CSS,33,21,-98.02004799263932,679204.9304011019,685404.3811424265,0
38,38,1,CSS,38,30,-86.58603527437856,686981.2220954451,687756.5572641846,0
39,39,1,CSS,30,20,-85.52394458288948,687122.6569240292,690647.8688392447,0
40,40,1,CSS,36,23,-94.53148531656636,696663.313989076,688295.4546531365,0
41,41,1,CSS,29,27,-104.57687997767769,667027.5161663379,682850.3716714692,0
42,42,1,CSS,26,16,-100.54074581820984,678911.0626351441,699636.05442219,0
43,43,1,CSS,36,25,-105.48597929965973,692738.2285855601,663726.838548535,0
44,44,1,CSS,39,29,-107.17716936325377,711305.2061027194,666811.4391741754,0
45,45,1,CSS,33,29,-107.91601428737803,697856.7100598867,722613.1558535516,0
46,46,1,CSS,39,24,-86.41306905613722,687439.0503943898,687309.801641319,0
47,47,1,CSS,45,33,-114.92205065995881,694658.6463421969,765982.174146903,0
48,48,1,CSS,30,25,-90.83983982432645,693873.1429249523,691171.897352673,0
49,49,1,CSS,36,28,-112.90128372350844,656629.1598447516,638182.1989571403,0
50,50,2,CSS,123,85,-79.82297165472554,689370.424648599,690759.7529982975,0
51,51,2,CSS,120,88,-117.73201193528746,583578.3303914475,682362.2482970816,0
52,52,2,CSS,137,93,-90.3741676782024,693285.8640023709,687032.5167739871,0
53,53,2,CSS,124,95,-116.31763683576841,627692.3109725773,755091.6588135009,0
54,54,2,CSS,129,91,-99.86337274566313,700969.2386856284,682326.7259020146,0
55,55,2,CSS,114,88,-106.18738419672437,684064.4377535473,716974.1598662987,0
56,56,2,CSS,118,72,-76.45641824904187,690182.6303111921,689904.2326223208,0
57,57,2,CSS,115,80,-97.61328849529889,697408.2803065535,682664.7368731064,0
58,58,2,CSS,123,83,-82.62996154640794,690586.4811297647,690857.8100356663,0
59,59,2,CSS,104,79,-111.1203539775529,645516.5104481752,712388.3757592243,0
60,60,2,CSS,120,79,-77.78094600192458,689662.125685877,690447.681073904,0
61,61,2,CSS,137,97,-86.48393514910009,687349.2494715891,691457.8049595365,0
62,62,2,CSS,127,84,-101.54319615005672,700994.8752301723,677732.6370800113,0
63,63,2,CSS,113,79,-103.59131395142164,683357.9631438171,669487.0593302147,0
64,64,2,CSS,123,89,-107.63492010842174,706914.1481009241,661236.6948291401,0
65,65,2,CSS,124,86,-86.86121704067783,689497.4864825266,686378.0543580087,0
66,66,2,CSS,125,70,-93.29112050723953,683163.4718302656,688214.0268427244,0
67,67,2,CSS,116,85,-95.78540043652617,683570.7586337402,683266.5883280478,0
68,68,2,CSS,131,94,-103.35562611102777,669848.4243892579,684119.1026887691,0
69,69,2,CSS,126,91,-93.1015124999978,683306.6283857056,688197.5824816311,0
70,70,2,CSS,120,77,-77.4090008416095,689188.5120781184,690408.4387922457,0
71,71,2,CSS,132,97,-98.29297868456104,686237.9575985556,678550.701570787,0
72,72,2,CSS,116,90,-104.34512932088923,709840.9869038898,699330.9951991298,0
73,73,2,CSS,133,84,-82.86381018512252,689850.9062356845,691274.7975689119,0
74,74,2,CSS,109,82,-101.19105504001018,701658.0821102877,679435.7106964798,0
75,75,2,CSS,110,72,-112.80965445668843,671961.7258113855,747007.3158321216,0
76,76,2,CSS,138,94,-95.18179250191875,696827.644135994,692155.2278786632,0
77,77,2,CSS,143,106,-116.75412458440678,755516.1103361368,757323.5430652918,0
78,78,2,CSS,102,78,-107.06584871638263,674235.8269133049,662304.6472690231,0
