,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,277,188,-114.43630626389563,715416.1886221182,757168.4204465877,0
1,1,CSS,280,212,-102.41531875902365,706483.9614514166,695676.6468808732,0
2,2,CSS,257,201,-112.18519795493273,706712.4764682471,636143.6358924392,0
3,3,CSS,237,181,-114.75225668946814,633525.1823188822,739825.2513330375,0
4,4,CSS,240,169,-94.78626239326731,682479.7983945125,686402.3524147387,0
5,5,CSS,270,220,-114.67273942463183,657265.0024018442,622115.5338813377,0
6,6,CSS,283,205,-100.81897800073082,693439.725937744,674823.970644359,0
7,7,CSS,240,160,-99.63891799930875,687124.9664313004,702422.4150594783,0
8,8,CSS,225,183,-114.35741658972248,638596.9436654791,740307.4835388679,0
9,9,CSS,255,212,-117.3189694684624,787625.0893146719,713568.0991375034,0
10,10,CSS,267,215,-112.3455156733751,657788.0218803355,736894.638194547,0
11,11,CSS,245,193,-116.64597039034848,596795.8768943144,702957.8747453967,0
12,12,CSS,277,224,-112.03616303444412,718458.3883282852,642643.6413130468,0
13,13,CSS,243,167,-92.87139535030907,689085.1422178807,695463.3145886275,0
14,14,CSS,272,231,-109.60584002880786,703624.6016825174,650296.2939879197,0
15,15,CSS,268,199,-117.58388539701559,662854.5318255139,588575.7555650128,0
16,16,CSS,273,221,-117.66979870897953,794083.9047621367,700978.6110153795,0
17,17,CSS,256,197,-105.07524110217221,679322.4629728426,711959.5902626445,0
18,18,CSS,272,219,-116.60364864145205,726495.7481276675,774855.9456224361,0
19,19,CSS,255,199,-112.32169363841874,633721.2006070311,701053.6348210322,0
20,20,CSS,284,206,-107.53175467233906,709154.460878894,715574.363330474,0
21,21,CSS,265,211,-113.91694369261663,622271.6172136987,702292.7562801719,0
22,22,CSS,264,204,-115.17832110040862,741238.9305349543,629723.4086164938,0
23,23,CSS,236,195,-117.80763520883556,664849.0278595543,793548.2326390031,0
24,24,CSS,246,181,-98.98790946704256,698858.1661169886,681602.0779446404,0
25,25,CSS,278,226,-116.46058122921025,604723.5652057856,654439.5947060407,0
26,26,CSS,243,175,-94.98645012892993,681808.7734668002,687999.2682155258,0
27,27,CSS,264,224,-114.11532862191387,754735.4241659065,714406.9605998531,0
28,28,CSS,222,177,-116.71278588637256,712169.1421830328,597874.2546191902,0
29,29,CSS,230,183,-111.5761416373337,737715.5567067984,709234.6353166477,0
30,30,CSS,256,205,-115.68333925734322,761434.2174929902,646609.5165081653,0
31,31,CSS,245,199,-110.02350440554355,658601.0264876114,720355.6474169875,0
32,32,CSS,245,192,-112.67693251814283,646412.3402275217,730202.1548021924,0
33,33,CSS,274,199,-104.08598907643764,667875.5402608782,684705.8937843264,0
34,34,CSS,272,211,-107.6005713696783,661537.1145720956,707146.0302323798,0
35,35,CSS,235,190,-117.96530888639754,673269.1808969507,581658.7162368116,0
36,36,CSS,250,199,-117.46783997326162,661981.1025146667,590244.9309407545,0
37,37,CSS,223,160,-101.35992211018231,704714.1939001678,684390.8429665952,0
38,38,CSS,235,195,-117.9689578559676,796664.0604405387,669972.0601761539,0
39,39,CSS,258,188,-95.6740063845194,686299.7819995047,681641.6531892386,0
40,40,CSS,261,197,-106.73093345820263,710160.2578563275,710925.754175946,0
41,41,CSS,235,164,-97.74353006573389,698694.0487397406,694571.0546135084,0
42,42,CSS,266,215,-111.01538360907264,641329.4946957851,680233.0052960359,0
43,43,CSS,245,199,-116.70879482344003,595138.593953992,688206.8583834491,0
44,44,CSS,269,209,-110.63419381277842,642565.6652618126,688922.4257773212,0
45,45,CSS,251,195,-117.28691995252603,712515.9137617176,787495.2632335793,0
46,46,CSS,265,207,-106.53183293959555,691318.3638252863,660260.6195364124,0
47,47,CSS,275,228,-114.33841872260413,682708.3095426147,617961.5987677287,0
48,48,CSS,225,176,-113.21040198361183,729568.3663521747,640838.2889021395,0
49,49,CSS,250,186,-110.12773895605525,674278.6226007541,730933.9571466005,0
50,50,FHSS,44,8,-98.92073718610699,678121.6447938811,684886.2934572732,0
51,51,FHSS,36,4,-114.21197875232721,743009.5569305765,735556.0369734133,0
52,52,FHSS,38,5,-111.60446828845457,701839.4758016351,638522.1011212873,0
53,53,FHSS,32,3,-113.61199881369653,634638.6513397951,652577.351476203,0
54,54,FHSS,27,6,-115.73166936143548,605830.7835598885,700003.8442174082,0
55,55,FHSS,21,3,-117.30735800124754,786473.6457709369,661462.7993742931,0
56,56,FHSS,32,3,-112.6756807143031,630299.9753517571,685206.545429281,0
57,57,FHSS,33,2,-113.33126979538983,744636.0586165213,721570.1322618155,0
58,58,FHSS,39,7,-112.63602220848541,631023.9322247454,697826.3619893688,0
59,59,FHSS,41,3,-112.10403084458636,742486.154132915,673233.8087034168,0
60,60,FHSS,28,3,-114.61531912088705,648731.933657237,627490.0516739,0
61,61,FHSS,38,11,-117.30008080878761,691367.8723297772,790313.670035217,0
62,62,FHSS,37,8,-108.57287041869765,654768.8012962253,676554.897288402,0
63,63,FHSS,42,9,-115.4854347283364,738697.2532190449,624008.4753711956,0
64,64,FHSS,32,6,-117.62006318381057,594183.4050154029,645871.9295860312,0
65,65,FHSS,34,5,-117.43695859614365,636086.9726365979,601844.7532412871,0
66,66,FHSS,36,6,-117.9620184073184,661579.6398535225,584113.6234802958,0
67,67,FHSS,35,10,-108.83596672184879,696874.8987490163,726759.656063296,0
68,68,FHSS,38,6,-114.0237695968514,758576.2764498878,691898.2771055786,0
69,69,FHSS,33,4,-112.34796221982342,675529.7497969028,744763.0871529721,0
70,70,FHSS,42,5,-107.7452472114074,659567.5030207179,673989.4776047856,0
71,71,FHSS,27,4,-105.67828843547812,697491.4522188838,714626.501363822,0
72,72,FHSS,32,2,-117.74306652082475,586489.4871767472,663217.9851039174,0
73,73,FHSS,24,4,-115.5364523630611,747274.1532068052,748043.1534287016,0
74,74,FHSS,26,2,-111.01287129308817,686735.7909825613,738273.2995248233,0
75,75,FHSS,41,5,-100.39454349379673,695225.7392108482,702597.2989206483,0
76,76,FHSS,29,0,-114.49887940721928,644301.5627402804,631887.8073929457,0
77,77,FHSS,30,6,-115.12210754508959,749429.2916719504,740068.5490447484,0
78,78,FHSS,43,6,-113.8373567918264,629378.1498565039,658029.0584831331,0
79,79,FHSS,30,8,-115.09116931589435,614557.0698290735,712247.0598504498,0
80,80,FHSS,33,8,-111.19919910140865,650982.2636552658,721393.6430351613,0
81,81,FHSS,37,6,-112.41081214633475,631939.7957194609,688374.7535364036,0
82,82,FHSS,35,4,-109.8449207416171,708332.4821151055,651044.5566051268,0
83,83,FHSS,41,5,-117.35743407392067,670179.0289671915,589657.7655518083,0
84,84,FHSS,38,9,-111.68185335050703,741771.8804480723,696609.6280846148,0
85,85,FHSS,36,3,-115.14518331367688,762404.2110240217,659860.4328674424,0
86,86,FHSS,39,2,-117.29856815444921,652516.5675329837,595493.8443411572,0
87,87,FHSS,34,2,-113.00587277565548,628379.670136433,697434.6762258598,0
88,88,FHSS,40,4,-113.0396277968264,749307.4436486311,704615.7531683625,0
89,89,FHSS,23,3,-108.21827758827081,666550.0264454295,716534.5654310447,0
90,90,FHSS,40,5,-115.59090715801318,615384.026081958,726713.8499868502,0
91,91,FHSS,27,3,-112.57798171106194,655151.3921634976,641872.0623924622,0
92,92,FHSS,46,12,-83.17632956504698,687579.040706255,688646.2727111247,0
93,93,FHSS,41,10,-113.1823462612015,752182.6863273192,686948.9803714249,0
94,94,FHSS,27,4,-105.37956866775401,667054.0367178309,676974.0431418172,0
95,95,FHSS,30,6,-108.95262525159679,702013.1631633556,725898.1452190964,0
96,96,FHSS,30,7,-111.75298958897949,645295.0624038036,719300.7868304973,0
97,97,FHSS,37,4,-116.52169781501036,689235.7989313118,597140.1794612387,0
98,98,FHSS,43,4,-113.60834920441414,737330.8235063588,644059.4983438096,0
99,99,FHSS,27,3,-110.73478548353793,727402.1836653322,661076.8909584645,0
100,100,FHSS,36,5,-114.4522279690056,646985.2124538843,630362.4057527379,0
101,101,FHSS,18,0,-110.66780634784686,735223.6014232982,700040.2883539083,0
102,102,FHSS,34,5,-116.40293106345698,719864.6867272706,775182.9752053209,0
103,103,FHSS,34,8,-114.23059276627941,754327.9922351874,717861.6475752769,0
104,104,FHSS,35,5,-117.92696865559674,793312.9162504801,658247.4655269017,0
105,105,FHSS,26,2,-112.08406402064696,676203.1789386056,743170.6982660935,0
106,106,FHSS,29,2,-110.8426047969431,732510.5027583688,668314.8801982802,0
107,107,FHSS,36,8,-117.26083058779727,661681.1834346622,785974.9663490097,0
108,108,FHSS,31,8,-111.27711791863652,652458.9762424752,723754.2297834909,0
109,109,FHSS,35,6,-108.59783227451832,723567.4711923499,703783.4402703342,0
110,110,FHSS,26,8,-116.13207713192784,766165.4497484614,645912.322328006,0
111,111,FHSS,41,11,-100.76928924252391,679521.0544261581,678070.9920457064,0
112,112,FHSS,34,3,-98.94515389799231,677748.4745378437,692980.5932114616,0
113,113,FHSS,30,9,-107.77818760521208,659311.7094727464,704612.3831289817,0
114,114,FHSS,38,9,-109.00913192599711,700308.0282075467,652116.2820778771,0
115,115,FHSS,27,7,-109.46450577258261,660642.2881622782,718546.7244372572,0
116,116,FHSS,27,5,-102.12718200137412,674134.9607740854,680684.2868582614,0
117,117,FHSS,32,7,-110.88477281371898,661111.1109792818,728451.9517018081,0
118,118,FHSS,37,4,-111.8806856246455,741833.748561141,702685.1791741962,0
119,119,FHSS,30,3,-116.83830489187099,623848.6237698356,619701.8013111693,0
120,120,FHSS,28,7,-95.03766150724647,689621.9359149102,697186.0570197838,0
121,121,FHSS,37,6,-115.71262935324074,621858.0924479559,639376.8534490298,0
122,122,FHSS,30,4,-109.63741299585034,726751.4503575907,670694.3017376648,0
123,123,FHSS,41,7,-116.46155847541272,702367.9865280458,598697.3486528328,0
124,124,FHSS,39,7,-117.57155422571964,629462.5307881221,774548.2130145325,0
125,125,FHSS,31,2,-114.46749191617874,760333.5757801477,672819.2631864315,0
126,126,FHSS,24,3,-116.82276303857367,758887.511714607,754970.8806617653,0
127,127,FHSS,35,5,-116.97715507307441,593481.7007918924,705313.38205294,0
128,128,FHSS,28,5,-107.04045822918798,698423.8446968432,719045.1583267534,0
129,129,FHSS,30,8,-78.85539529097007,688420.28841455,688721.3431843403,0
130,130,FHSS,30,3,-117.71907019627,583866.8667595198,680624.6697976466,0
131,131,FHSS,36,5,-107.6478497532444,683289.2069488807,722059.9743165593,0
132,132,FHSS,45,9,-104.31873826224998,711191.3794757795,695598.1564134184,0
133,133,FHSS,34,6,-89.22977032881528,687502.3760305144,685912.3803994576,0
134,134,FHSS,46,8,-112.10094547416054,686481.5559073458,744799.6761703747,0
135,135,FHSS,32,4,-115.35304038374045,677876.6615281584,609584.8265155541,0
136,136,FHSS,37,5,-104.80175854435006,705072.3089078278,707513.4685460632,0
137,137,FHSS,36,7,-96.02440075388614,688127.2785667306,698029.5744657343,0
138,138,FHSS,35,7,-93.96923336566418,683194.2583679969,686469.129709303,0
139,139,FHSS,35,4,-113.60677178846127,659207.1026548505,748055.7948817427,0
140,140,FHSS,41,10,-112.54026033996925,680495.3059840024,747069.365732331,0
141,141,FHSS,31,2,-91.53710263575852,693653.1010759769,692414.9431401079,0
142,142,FHSS,36,5,-111.1678804598252,738560.1668230033,681283.5473923729,0
143,143,FHSS,33,5,-109.18423817341301,667616.1581882468,722528.0367065417,0
144,144,FHSS,25,4,-94.67098300453519,696406.8079463921,691991.044636573,0
145,145,FHSS,35,9,-110.8865171073472,714298.6903407928,648099.7844912958,0
146,146,FHSS,37,2,-117.52313339339477,587251.3425685302,706303.5173538236,0
147,147,FHSS,36,7,-110.0392623178215,708363.0999753922,728839.0973277312,0
148,148,FHSS,34,5,-105.19212777379687,673023.5703898069,708340.2405312515,0
149,149,FHSS,34,7,-113.50259615474687,644741.1890989107,736876.321905268,0
