,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,134,49,-89.75318889010401,690475.1948857573,693507.958971134,0
1,1,1,CSS,130,66,-92.53560094131436,695226.6677757371,688985.2357724581,0
2,2,1,CSS,123,61,-79.82960829033529,690649.0243231407,689950.3156066003,0
3,3,1,CSS,107,70,-97.20289395777901,698494.9645251328,693543.7272306309,0
4,4,1,CSS,118,70,-106.81368450774121,684957.8874640934,659565.1857429529,0
5,5,1,CSS,119,68,-108.9722983136068,727078.5942672397,698245.2540450983,0
6,6,1,CSS,116,52,-91.46414326196073,692283.1054362808,693691.1857428127,0
7,7,1,CSS,117,76,-115.19025419232776,732941.2609575932,623297.0636060667,0
8,8,1,CSS,107,64,-115.51058673110049,707510.8571454214,769523.2588292586,0
9,9,1,CSS,125,77,-116.05504129607857,605420.5603275843,665077.0521590047,0
10,10,1,CSS,135,50,-79.82166912344883,688163.7628589214,688896.5736022533,0
11,11,1,CSS,125,51,-84.69775964461502,691007.7521811615,691155.867752832,0
12,12,1,CSS,122,47,-76.997288548396,689567.546876471,688449.0133755252,0
13,13,1,CSS,124,58,-82.86724526582573,687501.2941736868,689258.7360156302,0
14,14,1,CSS,128,77,-98.80664846792868,678048.5980579435,685540.2093464523,0
15,15,1,CSS,134,52,-78.0895589135823,689326.2936714948,690512.9933957891,0
16,16,1,CSS,126,54,-85.16932109873365,690653.5914955756,687244.9498404335,0
17,17,1,CSS,108,44,-83.20627186184282,687869.121569021,688149.7475453538,0
18,18,1,CSS,116,66,-113.73797692891762,756192.8631933838,684397.0868736999,0
19,19,1,CSS,136,79,-96.48716125514905,698374.2538495921,687379.975924819,0
20,20,1,CSS,134,68,-96.9951984395581,681487.9954037183,695083.1082129218,0
21,21,1,CSS,137,81,-106.24178939592508,701051.1408526568,663666.9103101278,0
22,22,1,CSS,156,64,-80.21672032578232,689157.3765043337,690799.9744914873,0
23,23,1,CSS,105,63,-117.08094270531501,620732.6721436036,618932.0090764881,0
24,24,1,CSS,126,81,-117.03487974211191,737461.0716078528,774693.0144991856,0
25,25,1,CSS,124,75,-109.4682838299497,661130.2411742,719045.2200321084,0
26,26,1,CSS,98,66,-112.96257078145945,721330.0190110297,637134.9468510465,0
27,27,1,CSS,128,79,-115.72572380632738,605842.8349369437,699634.1252325473,0
28,28,1,CSS,119,67,-101.90287617627884,706173.6635345187,685812.9464411009,0
29,29,1,CSS,119,67,-103.12410832699233,706769.9512229606,698794.2184016969,0
30,30,1,CSS,117,59,-93.03549489263494,692960.9116740386,684356.349823183,0
31,31,1,CSS,125,79,-117.78171194128211,582738.5782080458,688563.1690112494,0
32,32,1,CSS,135,55,-87.27608596791826,686354.5309016475,690298.1621692498,0
33,33,1,CSS,127,69,-101.75954665729965,673230.2847782813,684659.6801386018,0
34,34,1,CSS,112,53,-95.61242077083375,681104.3384532542,689175.2755018425,0
35,35,1,CSS,135,68,-99.47439305183707,702361.006192385,689987.5241141233,0
36,36,1,CSS,108,51,-84.88366436580384,687098.4680384753,688710.2564938538,0
37,37,1,CSS,116,55,-88.28566405059446,692981.2843357628,689592.535183618,0
38,38,1,CSS,133,73,-111.37759206074608,735830.5441185011,668204.908867241,0
39,39,1,CSS,125,65,-101.50959786120258,673046.985011528,690250.1688033375,0
40,40,1,CSS,143,78,-99.03279074552339,695473.7716194636,700136.2768804171,0
41,41,1,CSS,127,77,-108.52304263978523,703516.5724768922,723334.7158430637,0
42,42,1,CSS,123,53,-86.17323288319955,690690.0162533537,691905.3150245282,0
43,43,1,CSS,139,68,-84.14828138555781,688298.7671206968,687489.4701297582,0
44,44,1,CSS,122,75,-99.33129667187086,693104.9551513538,677206.7653963211,0
45,45,1,CSS,102,48,-84.09537443709621,690199.2262658069,687349.8468990809,0
46,46,1,CSS,153,85,-102.92587882371686,679872.032143802,672647.5636988726,0
47,47,1,CSS,131,75,-109.20934736027593,725604.92120217,672952.9657077926,0
48,48,1,CSS,128,77,-95.23863648171405,696161.9282706309,693628.3789004605,0
49,49,1,CSS,131,53,-84.61629000871963,687645.8754998922,690951.9584707742,0
50,50,2,CSS,73,29,-107.6281066539801,680706.2620779971,721389.9708530678,0
