,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,922,475,-92.03102382467272,685475.1769748268,693255.8430278889,0
1,1,1,1,CSS,896,525,-87.48427532932689,688991.8135852602,686178.2411471433,0
2,2,2,1,CSS,956,556,-85.75181357032727,686911.1369014899,688472.0940230475,0
3,3,3,1,CSS,943,649,-103.27635062690544,694919.2619096207,708722.3637392662,0
4,4,4,1,CSS,925,612,-92.2389100418236,691664.7443745403,684245.8746399523,0
5,5,5,1,CSS,881,590,-96.21334010705928,680517.5679696198,688951.9036850717,0
6,6,6,1,CSS,848,505,-83.94730041067028,687457.8386616593,688466.7649610336,0
7,7,7,1,CSS,924,669,-106.03832499283295,662686.724019991,696305.1295407437,0
8,8,8,1,CSS,874,612,-103.47713382430688,709184.4665122194,695011.1264471472,0
9,9,9,1,CSS,864,575,-97.19831316281063,688080.8706815712,699296.5250094907,0
10,10,10,1,CSS,875,630,-111.7026983607777,673236.3042770328,739861.9810126901,0
11,11,11,1,CSS,845,483,-84.58168617045916,687685.4032420646,687839.7068881415,0
12,12,12,1,CSS,874,524,-85.92760222663149,692072.7483661884,688827.4665037529,0
13,13,13,1,CSS,894,528,-85.67608848496343,690647.1348781032,691751.8485818024,0
14,14,14,1,CSS,921,640,-109.98666997807436,668919.5376946462,651059.7105030492,0
15,15,15,1,CSS,847,536,-91.0520009811445,684714.4686523638,687959.7459865143,0
16,16,16,1,CSS,871,598,-102.8486807620604,670441.0803277646,687046.1104260016,0
17,17,17,1,CSS,941,627,-98.896490469312,692720.0987132896,677742.7171877761,0
18,18,18,1,CSS,869,498,-84.78389651586512,687088.2003415552,688853.4661922723,0
19,19,19,1,CSS,912,523,-83.0850715745188,688075.7325950549,690851.8324409834,0
20,20,20,1,CSS,836,577,-108.9561367101006,661667.0297415293,662548.3174158535,0
21,21,21,1,CSS,836,541,-91.54434047937264,685708.9126130422,685756.0428453438,0
22,22,22,1,CSS,892,517,-89.12758784333272,685513.7102920193,688840.9352169355,0
23,23,23,1,CSS,869,549,-88.72241616245839,693169.3993470811,689490.9171193083,0
24,24,24,1,CSS,918,562,-91.1901250760743,690452.7381150041,684526.4138945664,0
25,25,25,1,CSS,868,608,-102.49284345017702,688579.8277122669,707741.5900421657,0
26,26,26,1,CSS,903,563,-90.93414641293032,686871.4813415969,693542.2807522232,0
27,27,27,1,CSS,935,631,-102.18314455863334,686456.9409613652,706869.5388134902,0
28,28,28,1,CSS,961,695,-111.40049914393713,740078.8041179382,696553.80884861,0
29,29,29,1,CSS,851,603,-109.84705811522036,731201.401764952,680220.2633020988,0
30,30,30,1,CSS,854,540,-89.8888756043834,691083.2107732593,693372.0517326184,0
31,31,31,1,CSS,863,577,-97.6480163513252,684857.6372129873,698877.4833836625,0
32,32,32,1,CSS,895,629,-104.98239131463812,713339.9547539956,684439.5836417754,0
33,33,33,1,CSS,871,599,-100.61384247816832,691937.0566449076,674848.5348819771,0
34,34,34,1,CSS,925,565,-87.67009963572502,689449.2589641149,692741.0947954232,0
35,35,35,1,CSS,938,570,-88.74579583443303,690712.9342457376,685873.5995040622,0
36,36,36,1,CSS,850,477,-84.40616916463273,687166.549235034,689850.7196745974,0
37,37,37,1,CSS,900,527,-87.61372081628417,691915.0663126846,691573.775419451,0
38,38,38,1,CSS,901,535,-90.15831293639997,685005.8305254846,689924.7265883217,0
39,39,39,1,CSS,859,616,-107.72786054235664,720734.1172082811,677460.6307668425,0
40,40,40,1,CSS,898,593,-99.0374569721626,699147.3478081084,681850.8762873075,0
41,41,41,1,CSS,927,663,-107.96388671975704,684386.8727592534,655330.4957699926,0
42,42,42,1,CSS,873,583,-105.74472313942694,665357.9410853517,700959.7269484011,0
43,43,43,1,CSS,881,605,-104.41396898773182,685047.0366799822,711882.9244902057,0
44,44,44,1,CSS,857,530,-91.25636166050607,694411.3462918877,688841.5326355969,0
45,45,45,1,CSS,890,561,-95.29225840766766,687405.5881228928,697165.147676369,0
46,46,46,1,CSS,885,497,-86.82687947632787,689538.8503578434,686391.4981897665,0
47,47,47,1,CSS,916,603,-91.96578670493626,693191.3931698722,685470.0869064875,0
48,48,48,1,CSS,837,492,-86.05432633296019,687574.0243898288,687344.4093622438,0
49,49,49,1,CSS,940,535,-83.9016704581184,688723.9603101109,691456.7774780912,0
50,50,50,2,FHSS,21,2,-97.81202842206552,690544.0232242938,700055.7478848207,0
51,51,51,2,FHSS,17,1,-98.33440021936964,678880.6191492323,693694.9417678186,0
52,52,52,2,FHSS,12,0,-111.6853302810479,669687.2236782706,640352.9524193836,0
53,53,53,2,FHSS,25,1,-99.36781615119516,701560.9074181116,685368.5556672601,0
54,54,54,2,FHSS,12,0,-98.88670043635578,683156.3226952272,699786.2950436154,0
55,55,55,2,FHSS,13,0,-104.33946533345008,711041.6439626262,696283.6752664661,0
56,56,56,2,FHSS,14,1,-102.52885875140362,700496.6492850407,674693.2020850847,0
57,57,57,2,FHSS,7,1,-109.8878502048624,720493.7110969836,659711.6629749108,0
58,58,58,2,FHSS,11,0,-92.72552978313828,694052.6835941434,685672.2713700131,0
59,59,59,2,FHSS,17,1,-101.43624153172384,692058.9460908709,705441.4926872296,0
60,60,60,2,FHSS,16,1,-111.4908747319216,740336.0066487507,698352.2356521627,0
61,61,61,2,FHSS,13,2,-83.13145261644691,687526.2862893438,688820.8947008433,0
62,62,62,2,FHSS,18,1,-101.19621137182986,689640.2267271249,705214.2045339871,0
63,63,63,2,FHSS,8,0,-99.4473127378315,688115.4312770257,702268.3723646807,0
64,64,64,2,FHSS,15,2,-105.8575638474671,715021.7087638988,680764.9435812639,0
