,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,141,59,-105.31867122556847,713583.3449946264,681594.6183500481,0
1,1,CSS,119,60,-112.28755786681663,647464.2087734456,727516.4969276612,0
2,2,CSS,138,83,-118.43699304207553,721248.3550825919,578869.4703076347,0
3,3,CSS,134,69,-111.5377769690576,643340.2354574366,665331.6767543786,0
4,4,CSS,167,80,-112.99459485906988,730440.699595664,735192.4283608537,0
5,5,CSS,128,79,-118.32594977168327,793207.719021128,643310.828671688,0
6,6,CSS,116,60,-112.81977469508672,711443.7428325677,633332.2994367587,0
7,7,CSS,133,70,-117.79518479716202,796036.185777935,696204.4964743699,0
8,8,CSS,131,71,-110.70519332168455,643903.6829114815,676762.5632305922,0
9,9,CSS,136,76,-114.25721324278479,631096.9413872183,730080.5625340922,0
10,10,CSS,125,80,-122.80359196702426,754268.0690288414,510634.1412818992,0
11,11,CSS,124,72,-120.81151549857435,755832.1593553341,825242.2112212551,0
12,12,CSS,129,77,-117.05595992603028,668813.7342506386,785349.554566653,0
13,13,CSS,122,71,-116.74403333954703,735399.8767840684,772152.6221174046,0
14,14,CSS,140,85,-119.38867658258121,747902.6050660003,575157.6071721521,0
15,15,CSS,141,80,-118.21680452191319,726433.2157721446,795279.8215669137,0
16,16,CSS,123,75,-120.14590783526396,588150.9741836607,592665.2659058868,0
17,17,CSS,123,75,-123.25632126852452,866114.9438471545,594980.4374707898,0
18,18,CSS,115,56,-121.51696416416468,823443.8751841411,594916.1042848041,0
19,19,CSS,124,71,-115.08837838662805,728932.13443603,756929.4553099842,0
20,20,CSS,124,71,-116.14970131363452,682850.7130390949,777569.9088058971,0
21,21,CSS,137,62,-108.19961449898302,691199.1645991085,654059.6408323616,0
22,22,CSS,144,84,-123.58844883960558,681428.8722071435,481401.48990221636,0
23,23,CSS,120,61,-97.82872053350937,686803.427417136,679007.3345139974,0
24,24,CSS,133,71,-108.52904930668473,680385.8834207809,653771.1191957779,0
25,25,CSS,130,64,-101.83920251017308,706363.2986355219,690919.1174510281,0
26,26,CSS,143,86,-117.66748058855578,670697.915496848,585805.3579363785,0
27,27,CSS,141,90,-118.6266716167737,774643.111421718,770400.4793087615,0
28,28,CSS,121,84,-120.83656838626962,543948.0395523804,732244.1487166719,0
29,29,CSS,116,65,-119.24403615753417,578230.034238439,629626.0793293341,0
30,30,CSS,134,71,-115.4622753662,640036.803419502,754473.6226589124,0
31,31,CSS,120,71,-120.4642445443275,719566.0375039439,831522.4231417506,0
32,32,CSS,131,66,-111.07885205776392,644214.6332716823,669697.3303170996,0
33,33,CSS,108,73,-123.6852377178293,478916.370112445,688928.6860648986,0
34,34,CSS,117,72,-117.19862849011633,788572.801647292,700225.0823780997,0
35,35,CSS,132,52,-97.5095720098025,699744.1278171659,689745.234844863,0
36,36,CSS,111,55,-114.5954086087491,629378.3005330065,732538.2331520453,0
37,37,CSS,108,67,-123.23255128182842,824003.8068784068,541738.7692610079,0
38,38,CSS,115,75,-123.28953491141414,488509.8226586693,680014.2346428751,0
39,39,CSS,111,77,-123.31288183294754,820888.3511639389,536501.4715418344,0
40,40,CSS,117,74,-123.70181645992722,553841.1474539412,527860.6913665293,0
41,41,CSS,129,89,-123.42772396709142,847253.5430110617,559630.0953375418,0
42,42,CSS,121,55,-111.40145974611784,689211.893629962,638236.9281019189,0
43,43,CSS,116,55,-103.02882327993903,676941.6726404988,674396.2120014669,0
44,44,CSS,133,73,-110.6521019636375,658554.9778417271,724790.3531080208,0
45,45,CSS,123,74,-122.52729085959169,769213.162533889,523369.1986684124,0
46,46,CSS,121,61,-116.11930215288797,758928.5373125708,635301.5648012093,0
47,47,CSS,132,87,-122.65493393239171,763689.0032424608,860972.4247947418,0
48,48,CSS,117,57,-98.2364578215832,695897.0916171338,680230.0599812837,0
49,49,CSS,121,70,-122.46591386246817,580654.0433125516,836495.7630875923,0
50,50,FHSS,38,10,-117.25346951585976,667334.3385107601,591487.2041804232,0
51,51,FHSS,32,8,-120.31890793159303,786549.0871197933,584651.3518077123,0
52,52,FHSS,35,12,-113.29126985952496,730670.8152121878,640994.0390920029,0
53,53,FHSS,28,5,-113.05133392721095,730078.3337966165,736050.5065791694,0
54,54,FHSS,41,11,-122.08165703867846,810163.6197336492,562732.8966207731,0
55,55,FHSS,32,5,-123.29369582508102,883401.5539290304,635969.256175967,0
56,56,FHSS,35,3,-123.74136928652783,724083.3702629796,480407.55733045354,0
57,57,FHSS,35,1,-101.55259480463054,700885.093395792,677599.9167582633,0
58,58,FHSS,44,9,-122.4746423913644,657188.7537651936,869663.7397129443,0
59,59,FHSS,34,6,-122.98468379861905,512464.72865857556,769396.1258776046,0
