,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,277,243,-106.8237271608129,702211.0111423496,662045.4984529339,0
1,1,1,1,CSS,252,233,-109.90765150294872,693985.1584801972,732256.1690615577,0
2,2,2,1,CSS,235,215,-110.31958940207618,708445.2221801017,648434.6914133654,0
3,3,3,1,CSS,253,227,-110.54457279780176,718643.8297735289,725401.8256841829,0
4,4,4,1,CSS,257,234,-110.61437338045816,715037.7507203547,650321.3565128881,0
5,5,5,1,CSS,250,228,-108.8096190687056,717711.7458984784,664094.4902537547,0
6,6,6,1,CSS,236,222,-109.60605085850251,661512.065507355,658528.6387676611,0
7,7,7,1,CSS,243,222,-109.92560619747934,648162.42940932,702173.3851786206,0
8,8,8,1,CSS,245,227,-109.63655841709058,672405.7112307638,727556.7850580737,0
9,9,9,1,CSS,261,230,-111.4700002117372,643833.0833389501,665262.7698593123,0
10,10,10,1,CSS,226,208,-108.0655353529915,703086.5701702703,721470.3948684178,0
11,11,11,1,CSS,240,220,-112.0102377998554,640144.0769119103,665210.4297747284,0
12,12,12,1,CSS,231,214,-110.86407978478591,687997.6091246915,641327.4280465823,0
13,13,13,1,CSS,256,230,-108.08038410280896,657839.5457083428,674503.6208361277,0
14,14,14,1,CSS,240,213,-109.57842136510592,723298.0040084639,713343.3507445303,0
15,15,15,1,CSS,226,204,-111.10773627248228,689894.6337761913,738881.5040956148,0
16,16,16,1,CSS,237,214,-109.83457723608916,661220.6055598208,721519.4851957018,0
17,17,17,1,CSS,268,246,-110.56431873891374,654825.9712878152,720452.436701483,0
18,18,18,1,CSS,265,241,-110.3224013033272,644930.1056799373,681402.7757892312,0
19,19,19,1,CSS,230,204,-110.23131639406776,647327.4137417908,674269.7253079143,0
20,20,20,1,CSS,251,228,-109.11457160774164,728565.8299494869,685717.6690957503,0
21,21,21,1,CSS,238,215,-108.9842396123322,655043.2751160153,707295.9848826979,0
22,22,22,1,CSS,252,238,-110.456826927698,710283.3326009491,730291.8320538362,0
23,23,23,1,CSS,250,231,-109.56813535196922,673654.5845731661,651086.7210684855,0
24,24,24,1,CSS,218,193,-110.41377855710984,659362.3801154018,655013.3807615924,0
25,25,25,1,CSS,264,240,-111.4130098359591,740202.15826008,696197.5729939725,0
26,26,26,1,CSS,260,238,-109.73269590197846,722640.1156337075,715471.4950836323,0
27,27,27,1,CSS,234,210,-108.7012175405998,711328.2195016859,719840.4183410337,0
28,28,28,1,CSS,229,203,-108.98150350286376,674418.4106998952,653699.7958085882,0
29,29,29,1,CSS,250,227,-109.36243191789892,729161.0434545202,681826.8962335776,0
30,30,30,1,CSS,257,229,-107.99137594763148,666765.2983515263,715515.2172115301,0
31,31,31,1,CSS,245,220,-109.99338390397853,707844.7561682975,649992.1813125386,0
32,32,32,1,CSS,241,215,-108.59325262041348,653171.2403402224,681764.8200356149,0
33,33,33,1,CSS,268,240,-108.42426122005642,699700.1621410714,654574.7529844434,0
34,34,34,1,CSS,253,232,-111.08358377679887,702813.1295155742,736891.2453267956,0
35,35,35,1,CSS,266,242,-109.5368443957452,661045.5404356363,719412.4839343769,0
36,36,36,1,CSS,233,209,-108.51116376601374,697540.9614499027,725188.1224835828,0
37,37,37,1,CSS,252,223,-110.22784276491568,704071.6389058242,731645.4982655355,0
38,38,38,1,CSS,234,211,-108.6775681421034,693901.1038454127,652282.6315515655,0
39,39,39,1,CSS,255,233,-107.81134191785512,722856.375651101,694623.4572085012,0
40,40,40,1,CSS,257,236,-109.98643794763684,648828.5084546007,705021.3107148914,0
41,41,41,1,CSS,265,240,-107.2487241013205,709573.50027789,713906.2655722674,0
42,42,42,1,CSS,239,221,-110.65327361855384,732209.1085431993,670105.3204716113,0
43,43,43,1,CSS,260,232,-109.674753891961,648498.711674483,698677.8086989583,0
44,44,44,1,CSS,255,224,-107.82803959649932,711393.2784398157,715236.4910059359,0
45,45,45,1,CSS,250,230,-109.50476992868852,681610.8169850404,649021.6199812093,0
46,46,46,1,CSS,265,231,-109.02943303202402,688389.092279619,728342.6099592797,0
47,47,47,1,CSS,240,209,-108.22743604007002,654905.2292432336,681025.2954680761,0
48,48,48,1,CSS,254,228,-107.10730264914658,690886.6927651989,658232.1915663378,0
49,49,49,1,CSS,275,253,-111.23678969050287,639319.1354254611,692902.7270571832,0
50,50,50,2,FHSS,9,1,-108.6116744948252,711810.5801019185,659815.827363436,0
51,51,51,2,FHSS,16,1,-109.23825771459782,658619.9524140273,714775.0872017184,0
52,52,52,2,FHSS,9,0,-109.9105362071428,715830.685516875,723467.7950719587,0
53,53,53,2,FHSS,14,1,-109.51862739032994,698513.7566221814,649227.7620555485,0
54,54,54,2,FHSS,19,1,-108.91324456894532,686675.7942959437,651080.9343079103,0
55,55,55,2,FHSS,12,1,-110.86743829100816,642126.2818991913,680468.2271455227,0
56,56,56,2,FHSS,24,3,-109.63909007856562,721620.7452236046,716016.0780485526,0
57,57,57,2,FHSS,12,0,-111.00364858549035,684335.9653107892,640791.6096742075,0
58,58,58,2,FHSS,18,2,-110.3158387908708,733516.8925282952,699120.1475393898,0
59,59,59,2,FHSS,8,0,-107.10429975975087,709084.6878974107,713630.1728588088,0
60,60,60,2,FHSS,22,0,-108.96188146775452,660137.8751567666,664184.2330419755,0
61,61,61,2,FHSS,12,2,-108.9470941022408,712778.4285305878,658715.8381936959,0
62,62,62,2,FHSS,18,0,-109.83555576275072,667752.4596223298,726248.1033156782,0
63,63,63,2,FHSS,17,1,-108.64526472144829,663013.8294384757,663114.5894438482,0
64,64,64,2,FHSS,19,0,-109.1490481589915,649944.8623467555,688189.0818951407,0
65,65,65,2,FHSS,14,0,-109.57195722349708,678187.8074196883,649504.025660573,0
66,66,66,2,FHSS,13,1,-110.27425792975016,654419.5529807914,661201.7584282958,0
67,67,67,2,FHSS,8,0,-108.82806227736263,679591.7274559168,726174.7856730305,0
68,68,68,2,FHSS,13,1,-109.90138395200742,730925.8414277708,677988.5702725095,0
69,69,69,2,FHSS,16,3,-109.32586722037702,709646.3875184767,654562.9844938052,0
70,70,70,2,FHSS,17,2,-111.10574637841968,723559.2738109211,653629.1766820245,0
71,71,71,2,FHSS,10,1,-109.55362918529742,664419.1461965333,656445.9173423348,0
72,72,72,2,FHSS,10,0,-109.96210260738673,655075.3348803958,662932.3631673774,0
73,73,73,2,FHSS,20,1,-108.15219550851442,712821.3717313597,663119.0827372832,0
74,74,74,2,FHSS,10,2,-110.93915161972798,733523.6011598156,669200.7595147173,0
75,75,75,2,FHSS,16,1,-107.70184184743968,702186.4252806329,658523.7206088769,0
76,76,76,2,FHSS,10,1,-110.12817504597614,668546.3737666908,650449.3737520614,0
77,77,77,2,FHSS,10,0,-108.71777391901598,670782.5198995767,656781.7923949222,0
78,78,78,2,FHSS,11,0,-108.37621289978988,707221.7263237016,657983.4344756599,0
79,79,79,2,FHSS,15,3,-109.6212768999757,647933.3009443177,685197.3993061983,0
80,80,80,2,FHSS,9,1,-109.1379973984946,668041.188928135,722553.6948532582,0
81,81,81,2,FHSS,6,1,-109.57918943939151,680262.3110619368,729879.4118085599,0
