,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,517,484,-114.36973455429724,649859.7223218428,629220.3984060518,0
1,1,1,1,CSS,503,479,-116.94610592634356,727337.5426916678,778571.1674095541,0
2,2,2,1,CSS,470,450,-117.81153177492013,701095.4591566689,795814.0212688575,0
3,3,3,1,CSS,452,428,-113.29434591335308,650829.2791165211,740016.2608157287,0
4,4,4,1,CSS,531,508,-114.69571427832132,760515.1490958385,666264.7918363358,0
5,5,5,1,CSS,516,502,-116.59946287357936,653327.1684746887,603587.2486839772,0
6,6,6,1,CSS,524,503,-112.70883900918096,641220.3051525351,654534.6086938392,0
7,7,7,1,CSS,501,473,-108.30915867034828,686000.246724728,653727.8424676528,0
8,8,8,1,CSS,515,492,-108.80738884928542,656769.7997805913,670028.7996731617,0
9,9,9,1,CSS,494,481,-116.67862296045156,619737.717695868,752441.3996115674,0
10,10,10,1,CSS,529,507,-111.96116662455142,715973.8540048284,641730.1777921086,0
11,11,11,1,CSS,473,453,-106.92306477118096,665995.9356702495,669775.2404576738,0
12,12,12,1,CSS,536,498,-105.58334453714308,694664.4620125,715069.4324022098,0
13,13,13,1,CSS,505,472,-101.22795248439098,698553.3805431522,702374.1416981553,0
14,14,14,1,CSS,508,475,-108.55416539741516,692146.8050618042,652641.3287154753,0
15,15,15,1,CSS,515,484,-112.7539557496464,738403.0593533922,655126.3479467988,0
16,16,16,1,CSS,487,463,-102.97158085314902,679803.2169021899,706252.3357151252,0
17,17,17,1,CSS,524,486,-110.1714662676288,648106.6626067715,673075.1110220128,0
18,18,18,1,CSS,512,489,-110.76957552449964,644818.9695627264,672804.7328168956,0
19,19,19,1,CSS,489,466,-112.61330733866654,747487.4276999739,679985.3257477618,0
20,20,20,1,CSS,512,483,-103.1010979906404,699882.5439163124,706074.3474281816,0
21,21,21,1,CSS,547,519,-112.02976253826408,737746.8289248237,715681.147312856,0
22,22,22,1,CSS,525,499,-108.48188938314308,703821.1025207052,723017.6155533664,0
23,23,23,1,CSS,482,453,-110.6261746553433,643286.6928123188,681459.6727753768,0
24,24,24,1,CSS,507,486,-116.75289217718222,661904.8498197404,780090.999668711,0
25,25,25,1,CSS,512,466,-95.32110294288586,688407.9902581302,697384.0751534505,0
26,26,26,1,CSS,491,459,-104.40736756272334,708941.6710474639,701318.4982143366,0
27,27,27,1,CSS,515,492,-115.73043270478036,773405.1365928123,683021.5466936961,0
28,28,28,1,CSS,492,459,-110.60144770571604,648902.9241289587,712591.4602915618,0
29,29,29,1,CSS,519,495,-116.94781370264889,630086.9601376072,612780.0092692263,0
30,30,30,1,CSS,501,479,-110.78954406101298,736447.4708915802,697299.1155656286,0
31,31,31,1,CSS,515,488,-115.63277384236449,699657.4134218845,606748.6195810278,0
