,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,848,321,-109.87372333753099,710456.2367392544,652004.0288502475,0
1,1,1,CSS,880,531,-108.63720915964599,718787.270507407,666546.7525100063,0
2,2,1,CSS,899,563,-109.26129684825574,663376.8509343893,719777.321638049,0
3,3,1,CSS,867,477,-105.00359880978841,687273.5464185817,665004.7493895385,0
4,4,1,CSS,844,498,-107.28249230772605,662563.4016731699,672276.0145869008,0
5,5,1,CSS,916,415,-100.91474758492964,679041.868927512,700662.6395166029,0
6,6,1,CSS,921,448,-101.60000502395152,704776.3547286408,695578.5526467535,0
7,7,1,CSS,867,500,-108.88128599443347,667226.8577969841,658206.6326055067,0
8,8,1,CSS,891,541,-109.1926312123227,651092.8573507664,679090.4548711483,0
9,9,1,CSS,865,372,-89.39687723692785,689133.2398513665,685357.718146886,0
10,10,1,CSS,882,520,-107.60657125542696,685743.1167546628,722267.3597196067,0
11,11,1,CSS,882,503,-106.98068126296694,669880.7838694945,713178.000236232,0
12,12,1,CSS,916,416,-100.52074140754435,677567.7341248535,680834.85048106,0
13,13,1,CSS,816,354,-101.17613492674339,681397.8435381545,675830.4599906211,0
14,14,1,CSS,896,516,-106.5708246616384,686079.12869172,660256.6234961601,0
15,15,1,CSS,888,515,-107.72142184673939,698760.6092517099,657241.6246397273,0
16,16,1,CSS,909,561,-109.55284489535553,648587.9879998337,682743.0085850359,0
17,17,1,CSS,891,390,-99.27259155797256,684230.5226488063,700968.1761542314,0
18,18,1,CSS,888,396,-98.31165418249151,697913.0998728126,696913.0163372974,0
19,19,1,CSS,854,497,-106.07866906237527,714317.7039851074,701596.2789861893,0
20,20,1,CSS,860,501,-106.38648114288456,716358.2405727792,699367.9162030974,0
21,21,1,CSS,874,540,-110.87475926100842,722087.4572792427,654027.7554584682,0
22,22,1,CSS,864,562,-110.46349716743242,724648.6854096575,718880.317098052,0
23,23,1,CSS,862,493,-108.29827368169325,723137.2183480967,701421.2756690506,0
24,24,1,CSS,843,513,-110.35197938233692,712724.685396778,650512.2459577642,0
25,25,1,CSS,864,520,-108.47913663830039,663652.5524916991,715347.6696171403,0
26,26,1,CSS,926,539,-106.08469887698816,670268.706516361,669324.5439198506,0
27,27,1,CSS,852,500,-108.12302450360961,689745.8908395142,724495.2111298866,0
28,28,1,CSS,895,514,-106.68998605551936,694510.903449593,660101.8997981938,0
29,29,1,CSS,890,541,-111.99539996875995,728749.6457308106,727556.670153642,0
30,30,1,CSS,833,392,-102.66243656165645,706810.9724650546,696292.1851154311,0
31,31,1,CSS,923,395,-94.23522002898984,689583.0917780705,696500.4633504384,0
32,32,1,CSS,909,457,-104.62205507234357,711960.8399272589,682987.9356384776,0
33,33,1,CSS,862,514,-110.58595097003342,687818.2453726046,642849.8313672061,0
34,34,1,CSS,894,460,-103.74095673988967,695241.497039991,669044.1447590286,0
35,35,1,CSS,909,560,-110.77713929424687,735536.8767537302,677554.8779795741,0
36,36,1,CSS,903,512,-108.93674555907202,682271.2073011937,727275.3769651648,0
37,37,1,CSS,896,574,-109.72126763944726,672747.995871419,728153.4993655136,0
38,38,1,CSS,913,535,-108.16984549013782,696019.1824187016,654760.03722095,0
39,39,1,CSS,917,377,-98.85830534948619,698787.9148491556,681802.798161692,0
40,40,1,CSS,883,509,-109.88595900071282,658080.8247888578,718835.4969987674,0
41,41,1,CSS,868,485,-107.73806946629158,655862.2164643806,688375.0053229255,0
42,42,1,CSS,901,533,-109.58916203313217,672874.024381077,651307.5010943717,0
43,43,1,CSS,902,555,-110.8538910942354,707127.3382238063,734073.4731094104,0
44,44,1,CSS,898,428,-101.31298379568885,692635.4432487118,673720.1010074562,0
45,45,1,CSS,842,357,-96.193210593813,684302.6969048891,682141.720820042,0
46,46,1,CSS,922,534,-110.12072108215104,646843.3219115625,677664.340437293,0
47,47,1,CSS,911,424,-102.02821611700205,675733.5684150722,678665.4233028354,0
48,48,1,CSS,882,491,-106.45881829037053,671213.8594165544,666871.7132827132,0
49,49,1,CSS,918,527,-110.50373095555165,676621.9752419151,645068.971909207,0
50,50,2,CSS,118,47,-111.58644533801902,710836.6996499201,737094.5610275492,0
