,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,65,51,-78.76728847377149,689166.1241968869,688241.4239081821,0
1,1,CSS,61,44,-74.15401602672539,689815.2614609938,688836.4063195445,0
2,2,CSS,64,56,-122.82125535708224,877533.8927738206,659000.7994679199,0
3,3,CSS,64,42,-80.08544363899834,689958.5995452792,688132.5828224124,0
4,4,CSS,72,57,-92.89656805412538,683629.6808462287,691288.9234876605,0
5,5,CSS,57,47,-122.07174391038569,734962.1517343295,858182.434791777,0
6,6,CSS,62,47,-90.8934288151638,690955.0324841839,684837.9104792695,0
7,7,CSS,63,52,-93.23491357831588,694670.5281331794,692915.4823319511,0
8,8,CSS,63,54,-106.22054725705767,717443.3960827757,686488.5106806293,0
9,9,CSS,60,44,-102.42080106172489,707567.7079218075,690634.1429653399,0
10,10,CSS,56,41,-80.20838150886945,688100.4539709437,689932.7470299015,0
11,11,CSS,68,52,-92.98071229789005,683275.2519161399,689250.5881074696,0
12,12,CSS,64,46,-89.8929040496152,689574.6173410644,693709.4421058714,0
13,13,CSS,72,60,-90.05086071944963,690496.4340964276,685167.1126270868,0
14,14,CSS,57,41,-100.47209797182691,681049.3339898443,701306.9808702281,0
15,15,CSS,71,52,-74.40807138123355,690122.5426313701,689541.4895075227,0
16,16,CSS,49,42,-112.59591847484015,677561.1990286773,746921.5576445702,0
17,17,CSS,64,53,-101.55151764606671,702460.6925430642,699450.6606465265,0
18,18,CSS,65,51,-90.29757375353341,685821.2835429499,692135.7586975866,0
19,19,CSS,69,59,-109.1333297111407,698941.0834310212,651166.8623409658,0
20,20,CSS,62,47,-75.04288188587013,688894.3232275186,688828.9924482069,0
21,21,CSS,54,45,-119.98444811431006,706951.1060817363,825755.741369783,0
22,22,CSS,69,54,-103.7831100557837,707462.4406178872,678127.1022944781,0
23,23,CSS,60,48,-100.01631863085642,703195.2562446406,688809.6622018658,0
24,24,CSS,65,51,-86.66015324472433,690242.0374717838,686565.1058366981,0
25,25,CSS,73,52,-75.48879205790321,689148.2862115178,690186.9913803239,0
26,26,CSS,78,62,-94.91283681022051,693135.9079863366,682709.7282400673,0
27,27,CSS,65,54,-105.44857032210754,714979.4406347595,692764.8964669221,0
28,28,CSS,74,59,-111.65285543908695,723452.3143199268,649210.490364611,0
29,29,CSS,60,54,-106.64913694329849,698183.6642457952,717691.5104642904,0
30,30,CSS,68,63,-122.20486908226758,511988.4135633609,694992.8667544136,0
31,31,CSS,63,57,-113.89169335097048,756216.4442922422,702959.9778903992,0
32,32,CSS,59,44,-86.79054323453194,692075.0972542483,690811.0792894079,0
33,33,CSS,58,48,-94.58426096396909,694731.4541798045,684293.233840117,0
34,34,CSS,60,44,-73.51574275360171,690063.2861724853,689385.5913175954,0
35,35,CSS,63,46,-86.04693123284768,692173.1222737853,689356.6896069613,0
36,36,CSS,46,38,-103.9425078304844,704990.7802531762,674331.4354375206,0
37,37,CSS,51,40,-120.10765613362912,608383.5144965271,802882.9574995344,0
38,38,CSS,75,60,-109.50257971428672,681485.4817570306,649056.5965946078,0
39,39,CSS,52,45,-113.28671755725875,640079.7806424281,649301.5768065017,0
40,40,CSS,67,55,-107.87121514504516,696759.1664778142,656129.285035721,0
41,41,CSS,59,42,-92.08435536508748,694946.8880817471,689449.9358978826,0
42,42,CSS,73,57,-92.98925514582297,684552.1204073615,693171.1335096151,0
43,43,CSS,59,46,-79.19893835236108,690645.4872839252,689641.4854551213,0
44,44,CSS,59,46,-94.7524415910203,689640.9637711807,696934.1470858532,0
45,45,CSS,73,67,-118.81412546531567,590955.4618627542,758259.0562923632,0
46,46,CSS,70,61,-112.30955600068047,712796.0742222612,741189.4622438882,0
47,47,CSS,57,45,-93.31265546700365,694401.513032404,693380.9216346937,0
48,48,CSS,62,45,-88.38660325092052,690507.1807089082,685964.4389126415,0
49,49,CSS,66,52,-91.55432493231616,685409.1271249009,692744.3869479373,0
50,50,FHSS,22,5,-99.22484181797964,676825.9858939917,688892.2317866674,0
51,51,FHSS,38,7,-111.45800338717105,721029.4727899795,730073.2255111431,0
52,52,FHSS,50,24,-74.72497453343874,690085.0086360022,689740.6164993192,0
53,53,FHSS,43,7,-109.06810665676699,727898.9968155394,696407.7995674543,0
