,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,60,21,-104.84299391173349,711994.569802608,681139.0874544679,0
1,1,1,CSS,79,45,-100.60067508150962,703983.277812294,691742.0440250855,0
2,2,1,CSS,64,43,-105.55373331369374,663615.4458457867,685425.7378876646,0
3,3,1,CSS,55,24,-103.6602441637996,705973.0553999909,702304.3290506945,0
4,4,1,CSS,67,39,-105.66531527096248,669174.4280348225,706425.8505362009,0
5,5,1,CSS,58,43,-105.33315605111477,670685.8982839864,706642.506341473,0
6,6,1,CSS,57,22,-90.77113501343966,689726.7664683417,684662.2531802199,0
7,7,1,CSS,80,30,-90.73825146314127,690385.414117711,684770.9603569092,0
8,8,1,CSS,64,35,-91.84663754161197,689048.5319071038,684036.6412113323,0
9,9,1,CSS,56,25,-92.00088340445957,687063.9965345094,694366.3730432766,0
10,10,1,CSS,65,34,-98.52887954836996,699861.4870065731,684317.1388569288,0
11,11,1,CSS,64,30,-95.60148582238357,687225.2203093991,681404.4461980589,0
12,12,1,CSS,59,29,-105.61531175113666,665596.5821450616,700541.8249683172,0
13,13,1,CSS,69,41,-100.08874963804648,686513.7014270893,703018.8848609145,0
14,14,1,CSS,47,29,-103.99931167121227,710404.513771474,695376.2822193438,0
15,15,1,CSS,70,36,-101.45736284493681,683502.0342453072,674233.4034907361,0
16,16,1,CSS,71,41,-102.6072873273692,673987.6586008695,699794.2799636788,0
17,17,1,CSS,60,27,-94.66017976261486,693093.2952034392,695884.061949363,0
18,18,1,CSS,69,30,-88.62932502045923,691099.2239840837,692724.9337428071,0
19,19,1,CSS,53,24,-100.76688741663142,680448.6163882456,701492.2791648462,0
20,20,1,CSS,66,32,-104.78419554469356,712464.618811829,683150.4752012298,0
21,21,1,CSS,44,23,-104.72000880283016,674171.1883151091,707577.9899872203,0
22,22,1,CSS,65,41,-102.79681554870189,699387.5086958779,673237.5208693088,0
23,23,1,CSS,58,41,-104.00841053927209,687578.8177541296,711181.4911417043,0
24,24,1,CSS,56,22,-91.35434433107662,691187.8134677236,684641.4493843645,0
25,25,1,CSS,59,23,-88.47832612383358,686621.1352252073,687049.5924700331,0
26,26,1,CSS,50,28,-93.47423602545024,691746.020008102,695473.5612805397,0
27,27,1,CSS,51,32,-102.82465178299717,674517.7536798622,701311.6453437986,0
28,28,1,CSS,60,37,-104.40375556295238,668149.4857582229,697822.2214681241,0
29,29,1,CSS,53,31,-105.9295560159214,663579.5583328364,680715.4655571206,0
30,30,1,CSS,53,34,-102.13979782631577,683881.7600161841,672682.5567550904,0
31,31,1,CSS,73,41,-100.08263323161849,687616.8310587751,703197.8562582019,0
32,32,1,CSS,73,49,-105.46311458126182,697690.9973251752,713878.6557813478,0
33,33,1,CSS,66,33,-94.22523024409807,695256.0752227767,685409.7932071646,0
34,34,1,CSS,70,34,-95.46839998477242,697572.9526257647,688979.45149081,0
35,35,1,CSS,59,31,-100.97389937277826,678763.0050626732,678277.7602361017,0
36,36,1,CSS,61,29,-97.39722420864919,699554.1197193654,688282.8133104207,0
37,37,1,CSS,69,36,-98.50404853545076,685963.6346124811,700479.2063594837,0
38,38,1,CSS,66,39,-103.63654357782758,682455.0375675712,669668.7456225996,0
39,39,1,CSS,61,33,-98.52672577463309,689935.8081007662,677799.8991108214,0
40,40,1,CSS,65,39,-99.91242962353125,691059.3096041861,675877.6855958138,0
41,41,1,CSS,60,41,-105.00800428132524,667909.8065911448,677640.6285903378,0
42,42,1,CSS,57,39,-104.2236553788309,675247.9234970359,672062.4855828872,0
43,43,1,CSS,68,37,-95.02223287717506,695201.5505461419,694583.1363861857,0
44,44,1,CSS,63,39,-103.06082512269602,690210.834288176,708984.0824985125,0
45,45,1,CSS,70,40,-105.04838308568804,680387.2811580789,666497.5130247426,0
46,46,1,CSS,60,31,-102.69482523477569,703884.3758227245,677442.2097384877,0
47,47,1,CSS,57,32,-95.35676265040509,682618.0143537965,693765.7347551994,0
48,48,1,CSS,80,46,-100.07029184993135,677701.8522581686,681951.5231773017,0
49,49,1,CSS,61,37,-99.86503021377729,676250.3651688827,692674.0758642603,0
50,50,2,CSS,497,192,-105.93112036288402,694229.6345130904,716242.4012758478,0
