,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,921,353,-92.71556594423663,683846.4169769705,691526.9697242477,0
1,1,CSS,878,417,-103.24141886085786,705243.4684492737,677189.2146371873,0
2,2,CSS,867,493,-112.71532666414463,692464.6234766139,629957.8980900677,0
3,3,CSS,886,517,-114.57015326743641,761790.5388614995,703317.9737926471,0
4,4,CSS,920,560,-114.5924892540001,670927.9756183308,760955.3179570815,0
5,5,CSS,853,470,-110.05102068933485,679416.3831616486,732061.357998189,0
6,6,CSS,894,530,-115.00221436903132,639709.752633011,629995.424087409,0
7,7,CSS,894,543,-115.24092698867469,613267.669373782,666137.2477419145,0
8,8,CSS,907,506,-109.94687288626359,711063.3181383971,651932.3148092256,0
9,9,CSS,927,539,-113.33719602634656,645748.567775161,736135.5718033406,0
10,10,CSS,916,565,-114.6864006662064,616187.9834278906,674647.5865615997,0
11,11,CSS,890,357,-82.51448901703877,687722.7239319058,688680.5473686771,0
12,12,CSS,857,354,-97.3411791889704,694316.3142871157,680536.4240954722,0
13,13,CSS,877,349,-92.26604203811836,690475.3576137717,683859.0588125377,0
14,14,CSS,898,413,-100.31489549199456,680585.3558053189,678184.9838347129,0
15,15,CSS,903,553,-117.04491088937701,641543.9999349699,774925.5541104082,0
16,16,CSS,887,413,-104.60101664617426,712630.6224522387,692229.4151059088,0
17,17,CSS,896,509,-112.12865746363343,726668.9454959896,648082.7266864348,0
18,18,CSS,898,522,-116.83401198354574,774178.6057111603,645102.9559702816,0
19,19,CSS,858,536,-114.45119399410481,619975.2016987787,667868.1280040088,0
20,20,CSS,916,411,-98.30527911822871,700285.8271823429,686230.5126208696,0
21,21,CSS,866,357,-89.98470812337158,693676.8715392427,688573.7334666913,0
22,22,CSS,891,542,-114.70995199714204,701887.1095863777,763263.9269726063,0
23,23,CSS,873,420,-101.85279230532448,703694.5264877914,680108.1232394108,0
24,24,CSS,915,390,-91.62258916482163,692785.2650198668,693432.2615346707,0
25,25,CSS,886,499,-111.56169096752589,643711.9143992098,714487.759791953,0
26,26,CSS,945,579,-115.05048429704416,611679.9095105658,694447.4983485078,0
27,27,CSS,943,440,-102.30634546100912,702481.3160462179,677093.7198686381,0
28,28,CSS,816,522,-117.68030369912478,759100.3675568951,610287.8246435797,0
29,29,CSS,903,397,-97.9706861932104,695625.1853826698,698368.7957948167,0
30,30,CSS,897,446,-102.29643041056623,707248.1236421398,687500.4960896869,0
31,31,CSS,887,539,-117.4052491219081,667553.6245793976,789196.2050729524,0
32,32,CSS,856,536,-115.04126335699954,655038.9653904422,619602.811684307,0
33,33,CSS,863,535,-116.90169178668836,593311.0234931222,681845.7030674398,0
34,34,CSS,884,555,-116.03556955093109,776616.1484420949,686655.9514094031,0
35,35,CSS,885,431,-104.14671657603847,694950.2981878377,667915.1282982006,0
36,36,CSS,883,521,-112.08532560508903,708924.5438132506,741224.7400245274,0
37,37,CSS,885,552,-115.34050978954286,732611.2593517165,621438.5488633787,0
38,38,CSS,864,395,-97.65288908198754,683180.4889369739,680946.2477799555,0
39,39,CSS,883,561,-115.53771230957136,756233.9526117225,641218.3047282237,0
40,40,CSS,930,580,-113.02992939662886,730739.1962661063,643560.9144230256,0
41,41,CSS,890,409,-100.36196525704753,692924.7635442852,675490.116432756,0
42,42,CSS,819,495,-115.56319652517146,657503.9305748217,613189.4173673526,0
43,43,CSS,846,512,-112.1572616330119,672379.6295174418,636245.4760093158,0
44,44,CSS,885,544,-115.66979686216146,684987.0183349682,772944.7377702587,0
45,45,CSS,903,394,-97.25969374410116,680067.4741481872,685722.1614707217,0
46,46,CSS,871,525,-116.2502173674145,666894.2916442923,775961.6451296977,0
47,47,CSS,911,571,-115.9927919338453,761459.3196294074,640967.6809234314,0
48,48,CSS,868,415,-105.93743658218393,663862.0120719483,679846.7888190536,0
49,49,CSS,881,488,-112.23730502085374,648104.124703528,727730.1461791819,0
50,50,FHSS,12,1,-115.64964405758599,722432.4280960988,612764.7555720123,0
