,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,868,339,-112.03121285542014,710219.5431329391,638474.8793845616,0
1,1,CSS,862,502,-114.57821145477604,714002.5417569272,758963.4712930215,0
2,2,CSS,877,532,-115.69335147304392,734101.0819394431,760392.0425062751,0
3,3,CSS,853,463,-111.72768067430482,739841.5002689954,672681.3869880436,0
4,4,CSS,877,518,-113.82957571630237,665909.3847998016,625942.6670759787,0
5,5,CSS,928,409,-104.41597008637677,666823.6021459865,685658.3292186342,0
6,6,CSS,873,536,-113.43721716721248,643928.6239609041,643408.5401604939,0
7,7,CSS,871,515,-115.51862553755254,617256.9591896976,650017.2074452621,0
8,8,CSS,900,458,-108.81857596959233,669378.7383542231,721714.9183009819,0
9,9,CSS,882,543,-115.14137123850432,692268.9918418037,610749.4724113314,0
10,10,CSS,851,498,-113.24566547678162,751192.5034959813,675723.4017646954,0
11,11,CSS,895,501,-113.76329285974143,623881.8713863014,704145.6521324593,0
12,12,CSS,904,411,-105.8080912825739,664504.0407165508,699511.9887372608,0
13,13,CSS,856,528,-114.78282102522638,674717.1759309169,615323.7486646741,0
14,14,CSS,837,487,-113.72053005248867,754566.0028572582,674518.0170174895,0
15,15,CSS,967,600,-117.16536670341364,787499.6471416138,673514.1307164656,0
16,16,CSS,881,416,-104.48661455819638,710321.3893647096,679632.1187626618,0
17,17,CSS,890,550,-114.88461681482434,728330.2288289858,623643.0760818212,0
18,18,CSS,906,570,-116.52284400909795,731516.8960067921,771528.4515073864,0
19,19,CSS,934,560,-113.72232781121355,629674.1736668997,659405.393808314,0
20,20,CSS,943,556,-114.34886368591995,736102.8643457796,634801.3531098651,0
21,21,CSS,870,502,-111.88240128765126,689661.8562497236,743498.3455714922,0
22,22,CSS,867,394,-104.3975570318325,688791.3416628046,666570.881449065,0
23,23,CSS,889,511,-116.78722674325488,743056.9905556374,767978.3575185626,0
24,24,CSS,937,509,-110.96814054414045,723628.3740049677,724042.122044287,0
25,25,CSS,923,397,-87.06240599918436,692378.770212506,688497.1644869343,0
26,26,CSS,883,563,-117.31713449192563,774056.0432819155,634089.5019096988,0
27,27,CSS,920,403,-100.88706237650536,698691.719311797,677307.3302925464,0
28,28,CSS,886,407,-104.39667729574796,678731.4220088469,709607.4320004681,0
29,29,CSS,892,496,-110.66406161273176,724812.1816369416,658481.6246270484,0
30,30,CSS,900,544,-113.97692034136216,679085.0999609055,757469.8233339882,0
31,31,CSS,872,341,-98.13611741185659,678804.6601642707,692724.4027683912,0
32,32,CSS,901,546,-116.20451002405426,774326.9828985698,715935.6756094547,0
33,33,CSS,816,496,-115.81258916959081,670996.1485885835,606391.4561844948,0
34,34,CSS,864,507,-115.04119212048954,612563.3505530213,701615.8917083577,0
35,35,CSS,927,423,-101.12796645489578,680819.8266057863,676292.654653935,0
36,36,CSS,926,567,-116.89440657940727,633406.0738824515,611050.8530511688,0
37,37,CSS,908,383,-98.41376287638397,678130.5435697867,687319.1506045035,0
38,38,CSS,865,425,-107.80290056281405,723062.8801001201,686080.9881337165,0
39,39,CSS,881,491,-111.98193869180079,708937.5568211903,740519.1435932716,0
40,40,CSS,891,525,-117.57415969602215,780051.42836987,638098.3967220781,0
41,41,CSS,880,536,-116.3131208507061,778337.3030833788,703792.0890924819,0
42,42,CSS,899,498,-111.58388907930203,687774.4848933496,741646.0109853571,0
43,43,CSS,895,444,-108.88139478918984,656579.2695027277,709107.7739400396,0
44,44,CSS,937,575,-115.67372737421067,631707.7674561674,628796.4001445238,0
45,45,CSS,882,368,-78.33272752287535,690101.9095615597,688508.4718411362,0
46,46,CSS,895,521,-113.16995399327908,744528.5111217245,719363.6553055285,0
47,47,CSS,832,435,-110.8243225745997,724128.0511862183,722390.7964243594,0
48,48,CSS,897,554,-117.67657312766625,772661.5187812333,754039.8675633149,0
49,49,CSS,869,545,-117.30735855401286,648048.691406514,597262.0995799791,0
50,50,FHSS,18,0,-103.94901487272223,668303.9512839861,684379.0790472106,0
