,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,44,21,-86.47787744432047,691876.53140544,690943.8457623112,0
1,1,1,CSS,44,20,-95.39754549120971,697508.218383359,689808.1263879708,0
2,2,1,CSS,37,24,-109.81463891741743,719916.2635639734,719188.8399313941,0
3,3,1,CSS,38,24,-100.99224051962692,684481.9612985092,674780.9689327439,0
4,4,1,CSS,29,20,-109.62025197749372,718269.3159960133,659328.7561225445,0
5,5,1,CSS,37,18,-97.57741148604411,698056.5261210268,695226.7409917789,0
6,6,1,CSS,33,26,-106.8481796230146,719143.4611033223,683593.3434685175,0
7,7,1,CSS,41,20,-106.93263193952129,659145.8201012253,684949.3193287848,0
8,8,1,CSS,33,16,-110.13754672600359,645334.7665787792,693264.0868793982,0
9,9,1,CSS,28,21,-105.45084381694885,682699.0808559023,664505.335400276,0
10,10,1,CSS,18,12,-110.1829794584204,669008.4019080059,728931.636246637,0
11,11,1,CSS,45,36,-111.70372085391526,651680.7256353972,652208.720547027,0
12,12,1,CSS,35,19,-96.56392458525673,680159.5737306335,690029.3169337455,0
13,13,1,CSS,32,23,-101.07565815939103,704996.6160155938,689201.5561100018,0
14,14,1,CSS,37,23,-104.31069706415455,666798.2040720776,690026.58470067,0
15,15,1,CSS,32,18,-98.1329294783719,696664.4137578175,680998.4813841464,0
16,16,1,CSS,40,20,-100.67494507122133,686628.3764088409,674789.1503208817,0
17,17,1,CSS,33,18,-97.48184850921785,698913.4190732558,685422.3738336262,0
18,18,1,CSS,44,27,-91.74816903989618,694682.7983030551,690167.831723821,0
19,19,1,CSS,32,25,-111.9882113060569,733131.7248851345,722367.842006054,0
20,20,1,CSS,38,18,-90.62198791240341,688405.0272689174,684842.2295543186,0
21,21,1,CSS,47,32,-110.2568732656257,707144.2386552864,648208.7617010513,0
22,22,1,CSS,54,34,-109.7494120548696,730852.9387978564,697941.3307523731,0
23,23,1,CSS,45,27,-99.8014778166572,687657.2890872099,676065.4503532657,0
24,24,1,CSS,27,19,-109.34288707175372,713251.8786362422,721996.9466178094,0
25,25,1,CSS,32,23,-104.72551675542266,706844.2170247219,673314.7920717289,0
26,26,1,CSS,36,15,-88.5843560931967,685824.601862699,690320.6805102443,0
27,27,1,CSS,39,25,-107.09262636846617,720310.0724153379,685379.1058934779,0
28,28,1,CSS,38,23,-103.29595159335466,678889.29904516,672253.2695525073,0
29,29,1,CSS,33,24,-103.39335556418673,707147.0132676929,699396.7835602321,0
30,30,1,CSS,35,14,-97.76237155126215,679943.747225922,684546.565452574,0
31,31,1,CSS,37,27,-102.76841670396604,707011.6094185417,696409.3615972897,0
32,32,1,CSS,25,17,-111.25692626784212,734692.1056910456,667439.9650740807,0
33,33,1,CSS,37,20,-103.46690904665078,689852.4967836373,709933.263147263,0
34,34,1,CSS,32,22,-93.29133533702165,689769.6660869684,695762.1977833876,0
35,35,1,CSS,30,20,-110.91733869386006,718947.2586374987,651067.9516024109,0
36,36,1,CSS,41,24,-103.98970591203442,709211.0034666369,698533.4847663726,0
37,37,1,CSS,43,28,-108.84370216818542,659469.5820861283,713006.115732018,0
38,38,1,CSS,43,31,-109.71941175556786,683282.4445252985,647693.8828479295,0
39,39,1,CSS,39,24,-109.18976896359233,728435.0030658998,682277.7429965688,0
40,40,1,CSS,35,16,-107.53406680247568,700944.64274109,658721.0501233856,0
41,41,1,CSS,26,15,-103.38652139931098,709463.9099274136,692803.8500767866,0
42,42,1,CSS,29,13,-86.9679030413322,686732.6168265678,690914.8144833688,0
43,43,1,CSS,37,20,-105.9556374297585,665352.1689004797,702392.6440721052,0
44,44,1,CSS,44,20,-96.99704765816706,697953.0628983869,684718.4088550339,0
45,45,1,CSS,35,23,-105.55143946988913,682916.9455086974,714684.7103768379,0
46,46,1,CSS,40,22,-86.72142086849496,691146.4169645474,686981.4025279452,0
47,47,1,CSS,43,24,-95.87432915050134,696095.767697334,684057.2389758255,0
48,48,1,CSS,49,35,-110.43161746168309,655310.2215960892,658884.9595440739,0
49,49,1,CSS,34,25,-111.82366397622067,654738.5358610064,648374.1419455338,0
50,50,2,CSS,34,13,-82.30816990107078,689478.4417315787,691206.074487234,0
51,51,2,CSS,35,21,-99.82951029637971,677923.7981314526,682311.9413711408,0
52,52,2,CSS,48,31,-110.30237324748094,647056.5647041582,704883.0722768657,0
53,53,2,CSS,38,25,-107.47986469907956,706401.4066299023,717211.9375615782,0
54,54,2,CSS,38,22,-85.34993444271707,690319.7634689658,691793.174887794,0
55,55,2,CSS,28,24,-107.61699251464914,675020.7483023921,719219.3927229434,0
56,56,2,CSS,34,24,-109.63375950574505,662926.6740863374,657135.0420009381,0
57,57,2,CSS,42,24,-103.45453774721078,707789.4659441012,680334.0169180974,0
58,58,2,CSS,48,29,-107.19188197597902,671181.7997707137,715123.886090286,0
59,59,2,CSS,37,26,-106.55677013937542,663421.4728956361,702932.8866920462,0
