,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,256,164,-92.55242450425492,695231.8253501888,689914.2249400828,0
1,1,1,1,CSS,273,189,-74.90355672740542,689780.4373738904,690081.8808619056,0
2,2,2,1,CSS,245,165,-82.95301952122263,688170.6500211846,687926.1095182204,0
3,3,3,1,CSS,263,183,-90.33909768601038,687856.3928703122,685157.9194061691,0
4,4,4,1,CSS,240,161,-84.74303268597222,688782.718659306,687117.9528709352,0
5,5,5,1,CSS,254,185,-93.61533362655472,688358.3403453426,695929.6388821836,0
6,6,6,1,CSS,255,181,-77.79453658487355,688880.9792111336,688483.4140027255,0
7,7,7,1,CSS,229,183,-115.2933001484286,752031.2261971467,639460.0792724242,0
8,8,8,1,CSS,240,175,-109.7486510657449,680069.3283889283,648148.1796102737,0
9,9,9,1,CSS,257,206,-114.325263755071,703775.0022353921,759611.0187856589,0
10,10,10,1,CSS,250,178,-97.3750039114754,691442.8574326319,679436.247083852,0
11,11,11,1,CSS,254,198,-98.1593353502228,678608.5145927886,692138.8676981212,0
12,12,12,1,CSS,227,156,-83.8768763023042,687973.9236826216,691012.7265721053,0
13,13,13,1,CSS,248,176,-85.66184201535984,688609.3409487793,691929.3316731969,0
14,14,14,1,CSS,234,165,-93.84868208509718,684175.7075899831,693723.682048371,0
15,15,15,1,CSS,236,184,-114.2576503316829,668086.8840170983,757236.7588112163,0
16,16,16,1,CSS,247,157,-84.40839258680853,687666.9020172919,690891.4437067244,0
17,17,17,1,CSS,270,184,-74.36635085774724,689489.1381455009,690126.689630788,0
18,18,18,1,CSS,251,190,-111.19074182589355,726749.3197944758,722586.9568421091,0
19,19,19,1,CSS,264,176,-77.71960268005381,689196.9458705188,688373.6983410768,0
20,20,20,1,CSS,236,169,-87.30448988202129,692032.5567451558,691233.8998645626,0
21,21,21,1,CSS,256,196,-113.7790492690402,718079.5569476364,628536.645786399,0
22,22,22,1,CSS,271,170,-84.71656699846955,688715.6402407101,687144.9606714698,0
23,23,23,1,CSS,266,174,-72.33891346955899,689912.4520258979,689682.1499963485,0
24,24,24,1,CSS,272,199,-99.10418086644448,681781.2924218407,699213.6566878903,0
25,25,25,1,CSS,249,186,-119.53177007642644,562595.2352441992,658674.3912204618,0
26,26,26,1,CSS,267,186,-79.88702640099979,688065.037730572,689220.6829669975,0
27,27,27,1,CSS,222,158,-110.81224767990246,726762.2825054558,719268.2603180924,0
28,28,28,1,CSS,228,171,-104.35840795323176,712124.2973070114,690626.0093669266,0
29,29,29,1,CSS,258,195,-102.7417684129016,679454.2522210133,705455.534576855,0
30,30,30,1,CSS,267,198,-99.42989984768752,676514.7363934845,689317.699139575,0
31,31,31,1,CSS,250,187,-119.11741727457502,629542.1224840956,798467.2684784343,0
32,32,32,1,CSS,238,192,-121.25974473945188,558234.7112880548,779634.4723811599,0
33,33,33,1,CSS,274,213,-116.11242388906452,606531.4906011566,719062.722986194,0
34,34,34,1,CSS,267,204,-115.07779190707316,644542.8781113494,625437.4758521931,0
35,35,35,1,CSS,262,188,-115.38579080190844,769124.2997738097,703563.4123550277,0
36,36,36,1,CSS,264,163,-70.21865690062526,689081.2738714949,689109.7906083327,0
37,37,37,1,CSS,256,184,-95.34964408528975,684872.9065793882,682747.1089063811,0
38,38,38,1,CSS,239,185,-118.15303160192012,707522.7094504358,799262.9744060026,0
39,39,39,1,CSS,248,183,-102.97267994055268,693888.8408365679,708278.543002541,0
40,40,40,1,CSS,261,181,-78.95554354353798,688263.9823695677,689829.9015184718,0
41,41,41,1,CSS,217,171,-114.60412850118723,745531.9600559224,737632.3920736077,0
42,42,42,1,CSS,267,214,-121.56154020042491,550792.9716649858,778610.7869755031,0
43,43,43,1,CSS,265,178,-96.33387786355124,680383.2677134388,689221.6600112902,0
44,44,44,1,CSS,234,139,-74.99979416407817,689004.0958066797,688752.1091529214,0
45,45,45,1,CSS,248,174,-103.14078522740928,677623.9383892582,673538.3430410561,0
46,46,46,1,CSS,276,179,-76.30095034695313,688913.4232468171,688661.5890080851,0
