,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,96,87,-109.32125841693968,657792.4871745934,664463.0062498028,0
1,1,CSS,111,102,-108.70733217736094,654105.8290157852,676689.3521757144,0
2,2,CSS,133,121,-107.88458937376406,659568.2519985862,672838.0883968461,0
3,3,CSS,123,113,-110.33861855074962,710344.0011245494,649259.6234845854,0
4,4,CSS,106,99,-108.02526586122454,708550.4086181384,718347.0808470345,0
5,5,CSS,125,114,-108.19768213997187,722002.894758731,703199.661013047,0
6,6,CSS,144,126,-110.42257031082156,645712.433502662,702856.3862965752,0
7,7,CSS,119,113,-108.9697881931954,674386.4863942319,725052.1387998092,0
8,8,CSS,127,117,-108.17918038078267,656543.2372617008,702323.9785260713,0
9,9,CSS,132,124,-110.0089697360487,683848.1810681856,646173.1722237057,0
10,10,CSS,134,121,-108.06936415426459,654553.19407333,688499.4821716883,0
11,11,CSS,120,111,-109.58188471945319,720025.7668774592,717432.341127797,0
12,12,CSS,132,119,-110.52658476977933,699263.7931672084,644201.1106178616,0
13,13,CSS,132,123,-108.92627912507355,652222.5353678125,679504.8396255884,0
14,14,CSS,107,96,-107.88844563919372,691646.5760971365,655333.3190803735,0
15,15,CSS,130,123,-109.25465298301631,723991.1167179949,709452.4641075797,0
16,16,CSS,113,102,-109.2738374457388,728899.3067966748,696133.3894993389,0
17,17,CSS,127,114,-109.54355960219955,668279.7215852226,653903.3206605433,0
18,18,CSS,139,130,-107.37750214255206,671762.161783565,716343.4371561055,0
19,19,CSS,106,99,-109.91791340426963,649661.2562091578,706173.503077578,0
20,20,CSS,125,113,-108.40723172011985,682338.1191440813,724967.1768831046,0
21,21,CSS,115,103,-108.82183864929942,677160.9364166453,725409.0060615799,0
22,22,CSS,116,101,-110.10904923405,652950.4444353923,714217.964115345,0
23,23,CSS,130,117,-109.30992531059033,694505.7140682534,649511.7628482386,0
24,24,CSS,117,105,-109.12273397402443,724933.0734189167,672445.344549757,0
25,25,CSS,141,125,-107.42418661779462,693746.4183855059,657329.1139516978,0
26,26,CSS,139,129,-110.10321327458695,714093.7108477124,725920.0371819955,0
27,27,CSS,128,118,-110.6054927767236,732020.8185549808,670314.6366038213,0
28,28,CSS,126,115,-107.9779585260381,664128.5276145918,665929.7178287375,0
29,29,CSS,120,103,-110.6179003713049,708613.9128140355,732046.122882263,0
30,30,CSS,123,111,-109.7665608350542,730938.9423835308,680883.767668525,0
31,31,CSS,136,128,-109.27230861865685,651311.9304765357,677065.4313890524,0
32,32,CSS,117,103,-106.83909069570714,683902.2611134892,659651.9800879471,0
33,33,CSS,131,123,-109.57404201408265,664220.6044888787,722347.2382113851,0
34,34,CSS,121,107,-108.57013137655045,685863.8280209664,652642.5619894228,0
35,35,CSS,124,112,-110.57381310693182,708445.5928298758,646959.7823412457,0
36,36,CSS,143,129,-109.45576462669617,648515.0424043804,690234.9392639262,0
37,37,CSS,127,112,-108.96537023653896,662290.6795753929,661861.1558699784,0
38,38,CSS,136,119,-110.05147582055581,701870.6465394235,647412.1461692561,0
39,39,CSS,123,117,-110.53484460219482,650073.3171875266,713857.5580346523,0
40,40,CSS,130,122,-109.28130466703084,700190.6568796805,728025.4669416109,0
41,41,CSS,137,125,-109.67190178032338,724226.2902742684,666035.1707367023,0
42,42,CSS,151,137,-108.75632983857062,715219.8322195611,716946.0347253655,0
43,43,CSS,125,114,-110.28006129941667,685219.3559226277,734191.5101834917,0
44,44,CSS,125,118,-110.87329993257958,702838.2416760859,735656.5909910607,0
45,45,CSS,128,111,-109.85382077053983,724472.6847364958,713996.3374747571,0
46,46,CSS,122,116,-109.6697240660495,653639.438785393,711275.3011685414,0
47,47,CSS,121,109,-110.17669367828461,654213.5546270908,662273.8385944045,0
48,48,CSS,124,114,-110.09535228477182,729108.3854839387,670364.9669301312,0
