,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,57,9,-84.01812789522242,688685.8158858056,687347.5292400809,0
1,1,CSS,70,8,-88.78578469486274,691550.5955787698,686286.6126668677,0
2,2,CSS,56,6,-88.95742474132341,689779.6598555361,685566.2855016852,0
3,3,FHSS,12,0,-94.19287256405117,684312.8802044214,684531.3184778751,0
4,4,FHSS,17,0,-105.0685438422962,665273.1036398895,684249.6852816325,0
5,5,FHSS,13,0,-83.25096008727547,689133.7928672069,687427.9857624294,0
6,6,FHSS,18,0,-111.02619076969202,737629.2119798999,698188.2813176779,0
7,7,FHSS,21,0,-108.27277903643528,710097.784650662,718501.5387049799,0
8,8,FHSS,23,1,-87.59519047107005,690839.7931673118,686434.4444655003,0
9,9,FHSS,10,0,-86.75364302440637,692036.8360349042,690855.295100583,0
10,10,FHSS,15,0,-86.29205378581621,692130.7279801607,688587.2799267783,0
11,11,FHSS,10,0,-109.91162193485985,649522.4494040834,673063.7333954395,0
12,12,FHSS,20,0,-108.79119484900608,652368.589039981,697386.8252937885,0
13,13,FHSS,24,0,-91.50700655174161,694252.7225998727,691252.2567426519,0
