,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,929,620,-116.88705792401186,629705.8711533891,613935.9846086939,0
1,1,CSS,859,660,-115.47138640983869,770723.5335531118,697968.9028038563,0
2,2,CSS,884,693,-115.06437386191732,640576.9907878377,628565.5865577388,0
3,3,CSS,926,611,-102.73637207230547,673409.4204347809,699414.5290271633,0
4,4,CSS,878,582,-90.91119168165447,693938.3192572264,687709.2226278565,0
5,5,CSS,899,681,-115.38631763920088,669282.4677281555,610988.1825834431,0
6,6,CSS,933,679,-112.26667961914504,636803.79573565,710114.6725309244,0
7,7,CSS,940,750,-113.76725371389425,643735.6237184556,738696.4221208413,0
8,8,CSS,851,552,-83.98600207845057,687334.5311461183,690071.9268342366,0
9,9,CSS,927,689,-112.7670981603505,676754.5860911388,630876.2982426464,0
10,10,CSS,872,572,-94.07121121438117,682514.3359837125,688482.3622093368,0
11,11,CSS,904,699,-117.03651759296514,731978.6900484674,777578.0993703543,0
12,12,CSS,870,670,-117.86664233240163,699211.821709239,582133.7899041903,0
13,13,CSS,864,571,-103.22179632520532,675664.475265834,674944.8757572981,0
14,14,CSS,918,698,-114.3096873300596,618140.7962773268,695456.1053893487,0
15,15,CSS,960,708,-110.92830509898334,658265.548186704,726538.6649987671,0
16,16,CSS,823,570,-105.26456249535148,705107.3781164178,709185.4954644796,0
17,17,CSS,862,654,-116.85238141962861,761405.023325167,626130.7586683243,0
18,18,CSS,880,668,-114.25757481558477,676173.9140393198,759266.1582807947,0
19,19,CSS,915,714,-114.89007335630848,636406.176984947,634293.3334986735,0
20,20,CSS,851,663,-116.61482798656903,737494.3449177349,769326.402282313,0
21,21,CSS,864,656,-113.3879043644749,646689.1340377476,737499.1048050479,0
22,22,CSS,868,685,-117.70176455741421,739477.296325403,596322.2126193934,0
23,23,CSS,855,649,-117.31534665561378,781188.5095025623,731813.025254372,0
24,24,CSS,939,709,-116.24897585664002,774971.4865931328,715394.3294242215,0
25,25,CSS,910,646,-108.02131777414846,719153.2407409778,671580.7120609065,0
26,26,CSS,887,682,-117.09864405819775,756045.7687054009,616724.2754782398,0
27,27,CSS,877,592,-105.11074668158815,698045.1916376898,666158.5271118112,0
28,28,CSS,890,687,-116.82165703666669,597500.3233377406,663426.6279269039,0
29,29,CSS,910,582,-94.04251381188085,692772.3821487738,695478.0021461821,0
30,30,CSS,913,606,-97.62285562321752,687167.8578019115,679179.7592620846,0
31,31,CSS,833,551,-96.97958996807965,682263.0887769858,682814.5195931945,0
32,32,CSS,853,574,-101.95775004868683,682709.2502964587,705309.3296211641,0
33,33,CSS,900,688,-115.97570192003741,677121.1771050988,775184.3772175944,0
34,34,CSS,923,701,-117.3153431489051,738372.7925707367,600958.8795536673,0
35,35,CSS,909,670,-111.0287488957487,736308.957703546,703695.0290614594,0
36,36,CSS,846,580,-102.63065876445627,694989.1380708247,707199.8078505392,0
37,37,CSS,903,630,-104.0804802337396,694123.5770744659,667891.4810178663,0
38,38,CSS,915,685,-114.44775329466563,733536.7905755694,747153.1362951964,0
39,39,CSS,880,622,-106.10249224531199,682871.8667007342,662387.054445071,0
40,40,CSS,850,634,-117.31285139309821,625169.0784855464,767437.5829528813,0
41,41,CSS,867,606,-104.25658227541241,709006.4349405206,700429.156581576,0
42,42,CSS,888,600,-98.0311649142486,697892.22405574,682440.0738765304,0
43,43,CSS,953,703,-112.83442214813903,665325.8025406835,634071.7721766573,0
44,44,CSS,941,679,-112.32759373039174,699706.3459324946,745404.8481241951,0
45,45,CSS,895,702,-117.82795638348998,795465.2577991734,673472.3822370849,0
46,46,CSS,918,700,-116.40113300896743,642316.0401747072,767275.5902065486,0
47,47,CSS,883,661,-113.6344127378718,651971.6550597894,634843.9176820841,0
48,48,CSS,911,691,-117.54727525990543,677893.9244910585,586216.6317841419,0
49,49,CSS,889,650,-111.97351993614777,636650.3075237205,675133.7042314992,0
50,50,FHSS,16,1,-114.29111319621657,738610.2035959905,741117.7695043155,0
51,51,FHSS,10,0,-98.91521581123301,700831.7406205815,693570.4775044611,0
52,52,FHSS,12,0,-110.59287173256398,659831.1602408013,725452.2808820193,0
53,53,FHSS,10,1,-111.12802046738275,699245.6489465698,640807.4742899108,0
54,54,FHSS,21,2,-103.19572977557485,675009.1811450906,675683.6464003903,0
55,55,FHSS,15,2,-117.86537392110412,797033.176927822,693716.1380903159,0
56,56,FHSS,16,3,-90.31749614696439,693215.8233301111,686976.4410159485,0
57,57,FHSS,20,1,-100.72828286397625,690756.509539004,674495.6146451419,0
58,58,FHSS,13,1,-116.76447908950328,599544.8387375444,658955.9064096926,0
59,59,FHSS,8,1,-116.19123581797993,627163.4469670607,626044.039808149,0
60,60,FHSS,18,2,-117.01552796811214,671451.242078648,593407.4705190167,0
61,61,FHSS,19,1,-114.17019583369168,699582.6528451579,759058.7763166557,0
62,62,FHSS,12,2,-112.78157253934384,696654.7054937134,748959.2833058708,0
63,63,FHSS,16,1,-113.93155842930992,622077.6758132302,701885.5293114313,0
64,64,FHSS,12,2,-113.22945020696275,728637.8785755871,738914.8736469358,0
65,65,FHSS,13,1,-117.27585703968143,590424.0938978931,707580.1653162696,0
66,66,FHSS,15,2,-107.9635483702878,670149.6861817738,717970.2710288356,0
67,67,FHSS,19,1,-110.29364968866088,658351.9807531119,656783.7042193871,0
68,68,FHSS,15,0,-113.3995540064536,703971.9651471258,752154.2524724238,0
69,69,FHSS,16,2,-117.29668588092864,592089.7275535858,715977.6961437269,0
70,70,FHSS,6,0,-106.60096851881794,676664.1046856086,662866.8267942389,0
71,71,FHSS,12,0,-114.18478553341544,700471.1886103903,759043.0248693479,0
72,72,FHSS,16,1,-110.5279511265193,662591.4805797042,651696.2984882264,0
73,73,FHSS,13,0,-105.17887910489985,705000.2337500134,669867.9608743736,0
74,74,FHSS,12,0,-117.29492827427927,607096.6874919278,747698.6954766301,0
75,75,FHSS,18,2,-113.76428364785909,645676.778894141,740396.5259862822,0
76,76,FHSS,13,1,-97.48600573675644,683871.4180550908,680715.03248927,0
77,77,FHSS,23,0,-112.65542757563199,745541.6650772295,670842.2048801754,0
78,78,FHSS,18,0,-104.14813767209284,680885.4205951748,668911.4369244797,0
79,79,FHSS,23,3,-110.15609214007064,645277.1460370638,685151.8109402035,0
80,80,FHSS,15,0,-117.45581717523044,590944.0301744139,660063.1161487056,0
81,81,FHSS,14,2,-99.45618219412364,702345.2755480743,689220.1431563393,0
82,82,FHSS,11,1,-79.79450957392658,690249.929099226,690462.2303532747,0
83,83,FHSS,19,2,-112.24140699193072,700405.9435265766,744698.6659972126,0
84,84,FHSS,16,0,-104.51253324343645,697195.807259476,711215.9847165829,0
85,85,FHSS,16,3,-117.9424508460931,760353.0036946621,771727.6355981256,0
86,86,FHSS,14,0,-89.56856493346496,690765.2083029611,693327.3718114186,0
87,87,FHSS,11,1,-117.80157687531829,640933.0270236612,594112.6190736573,0
88,88,FHSS,14,2,-101.58740091524514,705025.0005110758,694846.1985970016,0
89,89,FHSS,15,0,-92.14845590583171,687229.5338302037,684278.3124209223,0
90,90,FHSS,13,1,-84.1342902978587,687285.7737635097,688781.0017301816,0
91,91,FHSS,13,0,-86.59781650541943,687746.1355754804,691838.488495332,0
92,92,FHSS,14,0,-113.07720032157701,737337.1491283262,649977.0843522458,0
93,93,FHSS,11,1,-114.66555450901586,696150.0174451981,763623.1040861695,0
94,94,FHSS,21,2,-117.71895081890008,795287.2687109223,686828.1594190313,0
95,95,FHSS,17,1,-109.9109581612536,666165.9266776528,725711.3051753178,0
96,96,FHSS,13,0,-112.43552686536242,688638.1305177583,631771.8484112624,0
97,97,FHSS,16,0,-104.18086927509525,669152.0284133243,680125.490738982,0
98,98,FHSS,17,0,-77.2941672584219,688708.5021456073,688687.3780922914,0
99,99,FHSS,13,2,-103.04530931689247,675446.928562077,703099.7348634179,0
100,100,FHSS,11,0,-114.64094766942105,762242.5853413015,674678.7971210092,0
101,101,FHSS,12,0,-106.55206772985926,679353.254824596,661911.729723385,0
102,102,FHSS,10,0,-110.97128307243341,735649.056841548,704704.8235632712,0
103,103,FHSS,11,0,-111.66514601109157,703791.6526642012,740164.8469074371,0
104,104,FHSS,19,1,-102.87934450503862,702320.9874723869,703601.5674629805,0
105,105,FHSS,15,1,-116.65179216359604,701860.542550437,596578.6783261359,0
106,106,FHSS,12,0,-116.49605800487183,597550.1361675995,684371.1229527337,0
107,107,FHSS,7,0,-117.07714124137155,633333.2400818606,608597.5553509059,0
108,108,FHSS,16,1,-105.82529973735338,712854.0684305305,702665.3274028681,0
109,109,FHSS,11,2,-109.85314475276586,665157.4134211292,724698.9395053756,0
110,110,FHSS,13,1,-105.00967111738022,665134.6529066707,692836.2857737907,0
111,111,FHSS,18,1,-117.52219553805438,588993.0318954153,714627.4486788313,0
112,112,FHSS,17,1,-112.76489458753025,720376.5773271064,740653.6565273259,0
113,113,FHSS,15,1,-99.05388492053109,698670.461000023,681238.4731905324,0
114,114,FHSS,13,0,-112.16170354053227,733635.2526923858,655292.8921151186,0
115,115,FHSS,16,1,-117.74980174885155,694852.999461779,795556.1924084479,0
116,116,FHSS,19,1,-77.92072002833356,688978.5759237912,688417.0206034167,0
117,117,FHSS,20,1,-113.07924310416604,736224.1229769663,730182.2306775699,0
118,118,FHSS,14,0,-97.23128783629565,697419.3891252545,683401.2706623217,0
119,119,FHSS,16,2,-112.26227769079844,683800.8495422038,745637.7576989398,0
120,120,FHSS,16,0,-112.68465723183317,677027.7009826667,747425.7453158351,0
121,121,FHSS,14,0,-107.19480998660723,687078.2287302015,720854.3529335209,0
122,122,FHSS,13,1,-114.34155091462563,709841.165985499,620590.4589994325,0
123,123,FHSS,16,1,-117.57848349044343,778339.3123957787,743736.2425295926,0
124,124,FHSS,15,2,-117.05634434964367,656389.031340368,597005.072093651,0
125,125,FHSS,11,0,-110.83292951422203,664891.7942078053,730597.1368243162,0
126,126,FHSS,21,1,-90.82971799628228,687494.2660623991,693802.3598151129,0
127,127,FHSS,12,1,-113.12481899001659,695332.4418211029,751534.695105812,0
128,128,FHSS,15,1,-100.25094430553987,681572.5614681038,677600.2591814596,0
129,129,FHSS,15,1,-117.22753873044357,789010.465336123,679592.1287302712,0
130,130,FHSS,16,1,-100.48015338570096,686838.0528183859,675086.0464003794,0
131,131,FHSS,14,2,-109.71281313634658,690710.9783711217,647298.2005493826,0
132,132,FHSS,15,2,-116.8767964684115,611482.2673035536,633139.9007618185,0
133,133,FHSS,9,1,-112.17410581247663,731272.1679180522,726510.7918224885,0
134,134,FHSS,21,0,-106.9795222649652,714604.3638571864,707055.8733462105,0
135,135,FHSS,14,0,-109.13774012912307,660859.6818108014,662211.0522496573,0
136,136,FHSS,16,0,-109.83441843546314,702209.602108584,648646.037223401,0
137,137,FHSS,12,0,-115.30918789295632,754150.9777909138,736830.8109312919,0
138,138,FHSS,18,1,-113.84789640417637,621620.5904042339,687318.2916176477,0
139,139,FHSS,13,0,-117.21780258231831,688708.2219923532,589443.3063960354,0
140,140,FHSS,12,1,-116.35841234580943,704919.4018580369,600196.3060659847,0
141,141,FHSS,13,0,-105.50221602076559,714318.0094819559,696684.2285757285,0
142,142,FHSS,17,1,-111.00197432322034,679521.9821856043,737274.2152530155,0
143,143,FHSS,20,1,-111.24179520834807,733810.4120190697,712926.6756171313,0
144,144,FHSS,9,1,-107.58025142404092,681817.848293898,721484.8815672419,0
145,145,FHSS,13,2,-117.64060032040558,695669.1083139294,794180.9919803747,0
146,146,FHSS,16,1,-100.75853643743578,695732.9852367679,703044.7608044941,0
