,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,880,535,-102.17058803404296,688460.7874829776,707066.5646651414,0
1,1,1,1,CSS,860,647,-106.27484289594553,700497.3909756434,715515.4347741284,0
2,2,2,1,CSS,919,673,-100.79036201371792,676865.6653876039,697784.9250374922,0
3,3,3,1,CSS,840,601,-99.59071323663396,695172.6287922558,701217.7815014325,0
4,4,4,1,CSS,848,569,-92.8191981003226,690961.2884902441,695232.8906125113,0
5,5,5,1,CSS,866,619,-99.65308966627316,691904.8560439745,676415.847930486,0
6,6,6,1,CSS,833,620,-103.76278211867046,682669.6130085572,709550.9681983169,0
7,7,7,1,CSS,878,543,-87.62003469309145,688374.5312228703,686266.2255967519,0
8,8,8,1,CSS,878,616,-94.9528675505938,697064.945439306,688548.7791277608,0
9,9,9,1,CSS,855,661,-105.22659938914336,672362.1242242678,670939.5276767517,0
10,10,10,1,CSS,926,694,-102.93022058069424,674182.7756888667,701263.3405972434,0
11,11,11,1,CSS,881,668,-101.69655946977907,683575.852452422,705103.2526318316,0
12,12,12,1,CSS,937,675,-100.704737013148,700296.0707078128,699637.5186272543,0
13,13,13,1,CSS,885,557,-83.61559003393738,689965.0153366005,691424.3054799549,0
14,14,14,1,CSS,868,654,-106.4969603868492,665874.6648230026,706516.5158751813,0
15,15,15,1,CSS,953,707,-107.63466486545096,656245.6904215214,689024.6713819936,0
16,16,16,1,CSS,858,673,-107.69140154728032,713404.0914429679,666197.1138622906,0
17,17,17,1,CSS,960,625,-89.20747484226062,689738.625825014,685449.3696639605,0
18,18,18,1,CSS,872,599,-96.70768467435052,698124.7098853384,685814.3478867428,0
19,19,19,1,CSS,904,675,-103.62026213445642,710273.2274617282,688284.0602651772,0
20,20,20,1,CSS,850,568,-87.17332027142852,691253.5748353468,686862.0569091903,0
21,21,21,1,CSS,864,603,-96.28072216404648,683466.9652901663,682686.9854234457,0
22,22,22,1,CSS,870,607,-98.28264909748698,700567.3997067877,691212.3629951194,0
23,23,23,1,CSS,891,641,-101.57139989493926,705408.4228204092,693462.6208762228,0
24,24,24,1,CSS,896,684,-109.56267031980104,702036.971587164,728850.0738057729,0
25,25,25,1,CSS,860,574,-86.85547026478095,688054.602657881,686699.1276976246,0
26,26,26,1,CSS,889,679,-107.6821933119072,721390.4726581563,698871.7410051334,0
27,27,27,1,CSS,852,650,-108.0332579914749,722786.8968181872,698996.418369238,0
28,28,28,1,CSS,918,690,-101.63200486296256,705232.3444328235,684327.1798929672,0
29,29,29,1,CSS,899,613,-88.26596693366129,691961.0252940408,686917.1224479245,0
30,30,30,1,CSS,866,667,-111.02593678095596,699829.1444111634,737300.0219834661,0
31,31,31,1,CSS,920,585,-83.41163712984444,687711.1950684242,688283.6316062592,0
32,32,32,1,CSS,892,591,-92.57846493604556,694372.6064471493,692529.1718020898,0
33,33,33,1,CSS,915,586,-92.8570983451525,695395.2021652327,690308.3745057576,0
34,34,34,1,CSS,883,589,-90.69124021556252,685919.5373696146,692580.7188413551,0
35,35,35,1,CSS,892,670,-100.44840672330004,675013.006422825,687684.9187953299,0
36,36,36,1,CSS,837,649,-108.73507230749796,688479.8378947751,651775.2125625501,0
37,37,37,1,CSS,863,679,-110.62805726748512,665671.8107478725,649061.5756177915,0
38,38,38,1,CSS,841,541,-90.931788205696,692329.2463191894,685539.603858088,0
39,39,39,1,CSS,852,527,-88.62864679083935,685722.0100034828,688940.4153757968,0
40,40,40,1,CSS,918,651,-100.0829898973774,685373.40038951,702715.5147316612,0
41,41,41,1,CSS,864,534,-85.0151032813207,687481.7101957557,690926.2887196726,0
42,42,42,1,CSS,879,651,-103.16401110721812,684747.1728005179,670143.9098204207,0
43,43,43,1,CSS,880,562,-85.66329043636983,691316.8166604798,687579.3765791645,0
44,44,44,1,CSS,883,654,-103.07806170128625,699938.9082552246,705977.0647793601,0
45,45,45,1,CSS,886,709,-109.20134953460676,656682.1883876659,666899.1559757828,0
46,46,46,1,CSS,856,645,-104.9891298431394,701707.2559408784,710554.3075349582,0
47,47,47,1,CSS,874,632,-101.56173653637453,695712.3908234702,704643.2143975255,0
48,48,48,1,CSS,831,644,-108.6654390113573,719618.7306886623,711371.6229032502,0
49,49,49,1,CSS,840,651,-110.05326643355424,648889.6633023189,672738.8908978122,0
50,50,50,2,FHSS,9,0,-99.6429862847126,692201.9093219583,702329.8721899523,0
51,51,51,2,FHSS,18,2,-93.31840747148526,687696.2594305237,683264.5328918949,0
52,52,52,2,FHSS,11,1,-90.03588051730254,685084.9972703906,688771.958917399,0
53,53,53,2,FHSS,13,0,-109.14752798195534,657098.09356381,712091.3781172503,0
54,54,54,2,FHSS,13,0,-108.0205804221289,723431.0196314056,682706.2130425957,0
55,55,55,2,FHSS,10,1,-97.26827146593808,692447.7387413307,698996.7563354215,0
56,56,56,2,FHSS,9,0,-108.18374214759058,662771.4701838848,666201.5008960164,0
57,57,57,2,FHSS,10,1,-104.12644262664296,694774.0203909897,710898.1912632574,0
58,58,58,2,FHSS,14,0,-86.19796246777014,689991.0383088092,692161.6208942381,0
59,59,59,2,FHSS,18,0,-101.52479082374816,683843.0645435813,704851.9900755006,0
60,60,60,2,FHSS,11,0,-102.15493566233836,693170.2062676407,706655.2902367327,0
61,61,61,2,FHSS,11,0,-85.22540692891684,688965.8781888303,686937.3940412974,0
62,62,62,2,FHSS,10,0,-92.38993666778676,693966.6368220228,685928.4908983132,0
63,63,63,2,FHSS,10,0,-89.3254828579256,687921.4145086771,693155.0952043257,0
64,64,64,2,FHSS,14,0,-100.6655483656079,704139.4155160908,687377.1775652568,0
65,65,65,2,FHSS,13,1,-104.59086916983036,700800.4185348926,669012.5035133802,0
66,66,66,2,FHSS,13,0,-98.29721094726052,683203.393710628,679945.0231995228,0
67,67,67,2,FHSS,14,0,-93.54296450963795,689358.5015610768,695959.0885373886,0
68,68,68,2,FHSS,13,0,-95.74196027173748,682992.6545355018,683938.1726712146,0
69,69,69,2,FHSS,12,1,-111.20949216016238,687217.5611188633,639403.2262736409,0
70,70,70,2,FHSS,13,0,-95.76441451579043,681865.0348026017,685593.3817308237,0
71,71,71,2,FHSS,14,1,-94.18584756239156,685705.9129955077,695410.496177486,0
72,72,72,2,FHSS,16,2,-106.1708365482223,669763.4631099486,669428.7614444962,0
73,73,73,2,FHSS,18,0,-85.51616482349552,688824.1114970017,691942.7603240086,0
74,74,74,2,FHSS,12,1,-87.83226885847334,689450.3275384593,686018.1509020473,0
75,75,75,2,FHSS,13,0,-86.65859575102944,686904.5354877928,687828.5269819949,0
76,76,76,2,FHSS,11,1,-107.45121726405551,721691.3635791308,685866.3147399855,0
77,77,77,2,FHSS,12,1,-91.59742250021004,685021.9744666977,692262.9189358605,0
78,78,78,2,FHSS,13,0,-104.65593524818456,692696.8679521311,666103.070070265,0
79,79,79,2,FHSS,17,1,-94.08765501043769,696234.269958953,687978.1583640737,0
80,80,80,2,FHSS,16,0,-107.79480677974652,722276.1192594477,681582.0303873519,0
81,81,81,2,FHSS,12,2,-88.04713322836834,686539.4150283862,687448.6305961305,0
82,82,82,2,FHSS,21,3,-93.82285637868122,695725.001064829,691833.4218694136,0
83,83,83,2,FHSS,21,1,-104.9995939490342,712902.6291220208,682495.518421722,0
84,84,84,2,FHSS,20,0,-92.91945364081911,683911.1028758605,692037.1390681154,0
85,85,85,2,FHSS,12,1,-110.63468900665346,731307.9820758066,668443.9485414429,0
86,86,86,2,FHSS,18,1,-101.99759204924304,702518.3226183649,678070.2853914484,0
87,87,87,2,FHSS,16,0,-106.9326927377187,659013.1144658333,685965.8054285055,0
88,88,88,2,FHSS,10,1,-100.74887422251118,674860.6794297445,685718.6843360715,0
89,89,89,2,FHSS,12,0,-86.6967847268487,688497.9551853449,692244.8204726467,0
90,90,90,2,FHSS,11,1,-82.90624630587509,687549.6218666867,688922.5946691916,0
91,91,91,2,FHSS,14,1,-84.65424766642981,691729.1932351906,689005.5461216528,0
92,92,92,2,FHSS,20,1,-97.03554670878128,681460.9556039782,683698.7478792893,0
93,93,93,2,FHSS,12,2,-98.3026850680483,698046.1403216578,696741.4202241048,0
94,94,94,2,FHSS,19,0,-87.45197226758775,687639.0426386406,692132.7397541713,0
95,95,95,2,FHSS,10,1,-99.06453284162085,699971.153336321,682977.8517365374,0
96,96,96,2,FHSS,12,0,-89.4011733717711,693475.6143172602,689372.3820590471,0
97,97,97,2,FHSS,11,2,-91.71907340730009,691511.7178341341,684536.3470014806,0
98,98,98,2,FHSS,15,2,-84.37980972951614,691348.0148492745,688207.9898937455,0
99,99,99,2,FHSS,16,1,-94.9581759619426,696913.6960217165,691174.0704222178,0
100,100,100,2,FHSS,16,2,-89.91895572968951,689898.4618896394,685124.1498291247,0
101,101,101,2,FHSS,19,0,-98.87221618944956,684641.2171403402,700525.3256238841,0
102,102,102,2,FHSS,14,0,-83.77808446251679,691115.9862830051,688138.3691728363,0
103,103,103,2,FHSS,8,1,-106.47679326352409,663505.5945887691,702508.5460028457,0
104,104,104,2,FHSS,7,1,-109.64762647481167,707015.9913409523,651479.5349903475,0
105,105,105,2,FHSS,12,0,-102.3607731012328,707269.6867041693,686639.0669160581,0
106,106,106,2,FHSS,16,0,-111.3563964877101,739710.9728823043,681555.7440029838,0
