,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,41,30,-91.20362954714422,684558.5638486035,690625.8863867613,0
1,1,1,1,CSS,27,25,-95.25202924996324,689168.4352797978,681442.4257983936,0
2,2,2,1,CSS,39,31,-105.0178117690034,683687.8278544303,665547.9186176865,0
3,3,3,1,CSS,32,26,-92.59518429739866,692364.1727303222,684336.380517846,0
4,4,4,1,CSS,35,26,-94.47996761446528,691920.16097032,682561.9338549587,0
5,5,5,1,CSS,35,27,-104.90252282509208,673335.0449451148,671300.5292914662,0
6,6,6,1,CSS,35,26,-102.02580913256293,706320.8224240872,693464.3725797003,0
7,7,7,1,CSS,35,31,-105.44521578267566,709023.0818819666,672682.3846386676,0
8,8,8,1,CSS,40,35,-104.95586386658564,709592.2888776307,675758.597829626,0
9,9,9,1,CSS,42,39,-94.56010887489992,687670.1964264172,682257.9497820004,0
10,10,10,1,CSS,54,40,-94.9136054749615,689467.8043964158,697078.4090020991,0
11,11,11,1,CSS,37,32,-98.65165829654008,686535.1485404473,677975.7389673296,0
12,12,12,1,CSS,31,23,-94.32653934447318,683924.473905238,694021.5082177985,0
13,13,13,1,CSS,37,29,-95.1612104845671,685052.2278694952,695986.9278673646,0
14,14,14,1,CSS,42,37,-102.33537513408614,678086.4048267449,703427.6093659844,0
15,15,15,1,CSS,25,21,-105.7479736806003,698696.0163493425,664386.127228773,0
16,16,16,1,CSS,34,25,-101.79144922087389,679784.0996771958,703332.5715479169,0
17,17,17,1,CSS,47,34,-92.91552469833948,694065.1751302723,693341.7174086481,0
18,18,18,1,CSS,32,25,-99.81559671724686,702892.3916356388,689556.768348088,0
19,19,19,1,CSS,42,30,-103.78760181954544,677817.3441386998,707278.2032499461,0
20,20,20,1,CSS,39,31,-103.71467191797936,668977.085145451,684067.7313267522,0
21,21,21,1,CSS,39,32,-95.97531956144424,680905.6697456033,687757.5589896383,0
