,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,845,390,-96.95091668525606,692335.4160066609,680168.088029912,0
1,1,1,CSS,904,583,-115.71371952491393,645372.9342868217,617792.3288947972,0
2,2,1,CSS,882,546,-112.90553833123276,740990.2439242953,721694.8391669979,0
3,3,1,CSS,862,578,-117.60645051799554,602361.6988081113,631514.0853995618,0
4,4,1,CSS,924,570,-113.86174288273844,647786.7634764005,635726.4474623625,0
5,5,1,CSS,895,387,-85.98637677986478,688168.1813875838,686965.1890197857,0
6,6,1,CSS,888,421,-95.29060318951767,684678.0648408909,695870.362478976,0
7,7,1,CSS,894,516,-107.65939839402435,714136.5133096698,667161.9778540883,0
8,8,1,CSS,915,554,-112.90079406894439,632408.7689699824,668212.70466001,0
9,9,1,CSS,860,535,-112.24896400044992,644882.8367016125,724057.6670720218,0
10,10,1,CSS,910,532,-112.00001683087459,670428.4801023238,637976.7814593089,0
11,11,1,CSS,905,483,-108.28575419707693,725159.4600641706,689160.6869455848,0
12,12,1,CSS,872,501,-110.48512701918568,658351.7797760551,723410.935512829,0
13,13,1,CSS,939,450,-100.49850973961004,702877.9873979366,695011.1622706864,0
14,14,1,CSS,914,416,-96.00919310996602,681766.8408388902,685260.1944436866,0
15,15,1,CSS,830,538,-114.68272997470399,622446.4168780778,722435.2219631949,0
16,16,1,CSS,869,488,-107.10776823203504,707280.9875593891,715005.2134772799,0
17,17,1,CSS,880,597,-117.4481884588649,791500.9385329422,678633.2959417907,0
18,18,1,CSS,862,462,-106.48747365034961,666382.1137242296,707141.7907268709,0
19,19,1,CSS,887,581,-116.96369062187591,778640.6723352222,651147.2728912226,0
20,20,1,CSS,888,583,-114.21018867124204,622354.025512057,711849.1491741757,0
21,21,1,CSS,875,573,-115.29657555705944,664125.2641016308,613372.4586180088,0
22,22,1,CSS,908,500,-108.4384251910657,677813.2836138866,654925.726012034,0
23,23,1,CSS,882,532,-112.28650538108444,652345.4548430081,646551.586277314,0
24,24,1,CSS,930,484,-106.23499954388946,687375.7770979337,717568.803061372,0
25,25,1,CSS,862,522,-112.11686557975975,736380.9390394149,719102.9216961244,0
26,26,1,CSS,862,529,-116.28965969265977,626413.0009988976,625362.2941049931,0
27,27,1,CSS,905,547,-111.53773901160724,717699.7042778139,645798.4473865363,0
28,28,1,CSS,896,563,-115.37699281453263,713945.9113560814,612344.3125246884,0
29,29,1,CSS,860,385,-97.33032201718292,698127.8041016585,694566.6577677652,0
30,30,1,CSS,904,605,-116.10531280386456,604567.989220494,666232.8899274111,0
31,31,1,CSS,878,570,-114.70944114773462,618106.3644119229,712321.6358762756,0
32,32,1,CSS,854,532,-113.73078234122008,748332.5135778879,657696.8372584264,0
33,33,1,CSS,841,499,-111.51860299155433,709652.9444304742,737167.553803533,0
34,34,1,CSS,869,449,-104.23622729757754,672876.7447386058,674257.2507219362,0
35,35,1,CSS,884,497,-109.61772764769373,648115.6301098644,695016.9305315769,0
36,36,1,CSS,830,487,-109.8964333965749,728964.6224479132,706362.4830884272,0
37,37,1,CSS,854,512,-110.80858876506338,737074.2802968759,692997.1387021509,0
38,38,1,CSS,851,479,-107.8880794028276,660788.0574895171,708036.6530555148,0
39,39,1,CSS,887,565,-114.61476178881026,697592.5582896584,763040.8039156806,0
40,40,1,CSS,889,604,-114.81572455695843,759237.6739234854,718948.2752847171,0
41,41,1,CSS,877,483,-109.142529058696,666869.7092945725,657028.5851854245,0
42,42,1,CSS,859,472,-109.12779741127781,695330.0534011597,728352.286096583,0
43,43,1,CSS,872,534,-113.07544724468283,750742.3263491419,698837.7340227267,0
44,44,1,CSS,843,446,-107.51093235364263,658605.4732675286,700374.8864821275,0
45,45,1,CSS,906,564,-112.06344260615862,728619.259931536,650516.9482245595,0
46,46,1,CSS,881,445,-104.82678406937637,702139.5123087561,669057.3233801073,0
47,47,1,CSS,879,485,-109.42840801774885,666429.5965920713,655728.5554915034,0
48,48,1,CSS,903,564,-114.32084741249395,621813.6251490553,713069.9015894602,0
49,49,1,CSS,903,568,-114.2630382393381,685233.3331269312,618390.7646620065,0
50,50,2,CSS,75,31,-102.74527301661851,673058.2097943297,679953.8323860826,0
51,51,2,CSS,73,36,-117.21696455717489,602590.6923545221,639869.7085867305,0
52,52,2,CSS,52,19,-116.29509824503725,650140.0114789034,608547.6122871276,0
53,53,2,CSS,71,38,-116.064540282775,741665.9781547836,619177.851067041,0
54,54,2,CSS,59,21,-104.56110204123618,676752.6537794947,669869.8774762871,0
55,55,2,CSS,53,30,-117.95378514485455,636588.6007627349,784539.5950283207,0
56,56,2,CSS,57,18,-106.78047889417797,684255.808331232,719026.7227189356,0
57,57,2,CSS,50,29,-116.06567096452503,614032.1532757687,644876.7120329528,0
58,58,2,CSS,58,25,-114.08113326990843,633038.1968754096,730347.7518327021,0
59,59,2,CSS,67,26,-99.73735920529667,678998.5537650331,697783.8672695968,0
