,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,64,2,-97.67250637449791,687221.2897605571,699715.2030379775,0
1,1,1,CSS,65,14,-99.55287261369158,702172.0442707492,692284.1312124977,0
2,2,1,CSS,51,7,-89.22932727641684,692032.8241993424,692412.2667606096,0
3,3,1,CSS,65,14,-104.88213614755136,667177.4803881493,698863.4988704805,0
4,4,1,CSS,61,13,-106.85759325132175,705451.3498728586,663670.6962337993,0
5,5,1,CSS,69,9,-97.12403692623093,690446.0780935647,699246.3612331301,0
6,6,1,CSS,56,7,-84.37498895223226,689633.7814766166,687142.9920305826,0
7,7,1,CSS,63,7,-89.16260462062483,686278.8045892798,686996.712280777,0
8,8,1,CSS,68,7,-95.7469365973136,696423.824636661,694106.6211496083,0
9,9,1,CSS,60,10,-87.25770301911615,688004.7253044801,686563.4277772492,0
10,10,2,CSS,49,10,-106.13972684120253,711455.92267175,706549.6002055478,0
