,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,12,0,-84.70156989257397,687255.667755631,690387.5419002613,0
1,1,FHSS,13,0,-102.28237368073195,698912.4926619161,674228.947443834,0
2,2,FHSS,13,0,-99.47300127858074,692648.4109372434,676861.0848729573,0
3,3,FHSS,14,0,-85.63634417730673,689994.8902392524,691980.5984970076,0
4,4,FHSS,9,0,-101.94686052195904,677737.3908491138,702085.8466556518,0
5,5,FHSS,9,0,-109.33324776517466,715594.0759202327,720087.7600580595,0
6,6,FHSS,19,0,-109.67214732441462,662968.1786817753,656862.4138672462,0
7,7,FHSS,13,0,-89.49641942761427,692996.5633458387,687402.8467772695,0
8,8,FHSS,19,0,-89.90779236901496,691145.5082636976,693355.4134772898,0
9,9,FHSS,19,0,-111.22648276243098,739562.8092741842,689865.1742505605,0
