,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,12,0,-83.55401500643708,687363.9360620782,689740.3566941989,0
1,1,FHSS,12,0,-88.21115284508733,689791.6300129091,692934.8634810915,0
2,2,FHSS,12,0,-86.47625508029671,688443.1323658639,692147.5206943792,0
3,3,FHSS,14,0,-91.39700375520313,684724.313748762,691459.5039940781,0
4,4,FHSS,18,0,-107.09099246991539,694122.4774062228,658614.156272846,0
5,5,FHSS,25,0,-100.26915318653207,679214.37741644,679521.215230569,0
6,6,FHSS,13,0,-87.33868656825814,690004.1217019605,686260.7099216526,0
7,7,FHSS,14,0,-83.16796581913479,691371.0130852709,689713.7362614609,0
8,8,FHSS,15,0,-92.43009149339284,688159.2555911791,683787.8099692959,0
9,9,FHSS,19,0,-83.38907717143024,690125.967958809,687506.3840324034,0
