,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,74,60,-110.14892827239021,676385.8956609974,647066.6474686431,0
1,1,1,CSS,62,57,-116.51149957616155,777781.4539111177,663245.5903770424,0
2,2,1,CSS,52,50,-123.19669663524826,497577.3147924425,742268.4809575698,0
3,3,1,CSS,58,45,-97.499723886656,697141.0940896133,682563.4611070472,0
4,4,1,CSS,61,54,-119.91086822406251,663551.525446757,555577.6756871504,0
5,5,1,CSS,59,55,-122.72459513478697,711683.0996197853,876546.3193772932,0
6,6,1,CSS,73,64,-114.51184700425222,752105.4040791718,651606.6279327695,0
7,7,1,CSS,54,39,-110.29295235322735,724045.3905062727,718209.199649421,0
8,8,1,CSS,61,57,-117.85237503630441,594872.7693325132,638138.0164950631,0
9,9,1,CSS,54,47,-109.59299002994307,696256.6354347443,648423.1126545492,0
10,10,1,CSS,74,69,-117.53303666739762,778771.7742219911,636865.0002828499,0
11,11,1,CSS,53,48,-122.90163663637296,613472.7316122552,512700.00316581444,0
12,12,1,CSS,64,56,-111.3046490473611,697817.6140390172,739315.1327057767,0
13,13,1,CSS,57,44,-104.11877315594552,685467.7575063017,711183.6168261071,0
14,14,1,CSS,67,58,-112.91827404180006,660542.8899596616,635743.7761151118,0
15,15,1,CSS,59,47,-108.38040999176583,724047.4337113359,679091.4551410839,0
16,16,1,CSS,65,58,-114.24575586292673,687649.0799418339,760390.724371742,0
17,17,1,CSS,81,64,-105.42219453512045,688267.5337603836,715094.8437358746,0
18,18,1,CSS,70,61,-112.92826479732123,628572.9185736009,684848.1924160616,0
19,19,1,CSS,57,54,-123.36011084828814,531767.0101603982,561893.7098745087,0
20,20,1,CSS,59,56,-121.13295923943855,535961.4998213204,722144.1786447596,0
21,21,1,CSS,55,47,-99.19700601564524,679483.0355357216,681725.0643447111,0
22,22,1,CSS,66,57,-113.64777705962541,753060.9839069763,707889.2962784513,0
23,23,1,CSS,65,49,-110.77339748939221,673178.9572148188,734162.8888314327,0
24,24,1,CSS,70,61,-113.34094658089839,674692.6030888316,751672.5103975157,0
25,25,1,CSS,55,46,-94.24284624859301,687121.7150737529,682692.5427507585,0
26,26,1,CSS,70,67,-118.3210016527824,750788.9817847719,784894.1921556983,0
27,27,1,CSS,51,47,-117.77946257367188,795894.4105813131,695336.809320217,0
28,28,1,CSS,53,47,-112.648433969849,669442.8345807607,633813.3403579185,0
29,29,1,CSS,67,61,-120.74575573999437,832619.8872475697,644583.087634,0
30,30,1,CSS,53,40,-97.7935658191454,679025.79223119,686909.8537913614,0
31,31,1,CSS,75,71,-120.46229930446569,678489.8346718122,834242.8336814616,0
32,32,1,CSS,64,60,-117.0428367411912,781278.5352162396,655355.7660878082,0
33,33,1,CSS,61,52,-112.5419098725431,729185.7988738996,646711.6410638912,0
34,34,1,CSS,63,59,-119.05206123866094,750668.9922302372,582201.6904357239,0
35,35,1,CSS,59,52,-121.2134268284791,819193.97656726,598664.2328104856,0
36,36,1,CSS,50,42,-113.85099473642994,622780.4066470966,676621.710575175,0
37,37,1,CSS,64,57,-111.56163098342029,735736.5716358562,713309.832377887,0
38,38,1,CSS,82,79,-122.70978467275177,525813.431327465,782312.0182732025,0
39,39,1,CSS,69,55,-107.34503296025989,714474.1952672277,669387.2367561564,0
40,40,1,CSS,60,55,-111.12600001021994,735052.8350034584,670053.7742195467,0
41,41,1,CSS,67,60,-114.58561093813847,725357.4268135607,753904.6045933401,0
42,42,1,CSS,56,54,-118.81071304144254,583856.008291912,746685.3835794643,0
43,43,1,CSS,82,73,-118.75314934137543,793115.5054819954,630439.0705666451,0
44,44,1,CSS,57,47,-114.40366800258514,754751.6229300627,658451.2852724289,0
45,45,1,CSS,55,48,-115.15881469703754,731713.9587211072,755978.2535342799,0
46,46,1,CSS,65,62,-120.15686815619509,549440.3423237638,680978.5806160523,0
47,47,1,CSS,67,60,-120.70456502848663,605150.6225530524,812723.4089491344,0
48,48,1,CSS,56,53,-118.93265812129741,715537.3571824955,570455.8678451541,0
49,49,1,CSS,60,52,-118.34729584787723,780777.7955607157,757342.210880293,0
50,50,2,CSS,60,45,-101.1753818279918,703096.114566784,681580.529379198,0
51,51,2,CSS,59,43,-105.1426323435105,714214.1416422569,691547.4710738843,0
52,52,2,CSS,61,57,-118.7165275252064,790949.3369648368,751077.6025514865,0
53,53,2,CSS,54,48,-119.53406181908841,813370.3547617933,648544.8395617183,0
54,54,2,CSS,72,65,-99.58643805213174,687100.2529723995,702337.2169251879,0
55,55,2,CSS,52,50,-121.65315403207362,773121.9308470617,833436.3745544659,0
56,56,2,CSS,51,46,-121.32652576067926,849584.5173007905,698615.1291458841,0
57,57,2,CSS,55,48,-115.9617209626249,696502.891920109,775629.8236172845,0
58,58,2,CSS,47,45,-121.12049553580098,845910.9193612766,681965.5009837699,0
59,59,2,CSS,70,69,-120.45919578674665,691638.5303373926,544236.9655221414,0
60,60,2,CSS,57,54,-121.37358133253443,605866.0389517719,827399.8471758249,0
61,61,2,CSS,60,56,-123.7498108892658,821506.7744848027,855310.5118144631,0
62,62,2,CSS,75,73,-123.46389400194423,845265.3297259482,822887.6125867902,0
63,63,2,CSS,72,67,-121.98872001463755,599690.3701359507,541322.2689458581,0
64,64,2,CSS,70,64,-122.73706690192085,730019.4239676796,873717.1803470217,0
65,65,2,CSS,69,61,-114.86535157173847,632746.3639415322,638387.5165178849,0
66,66,2,CSS,63,56,-104.22391165532339,667015.0353469207,689529.5488737557,0
67,67,2,CSS,60,53,-110.33739725630086,730788.080613763,671034.8122951146,0
68,68,2,CSS,71,66,-123.82463794665165,868610.7278531622,806205.5200092179,0
69,69,2,CSS,55,53,-116.04023728409945,702416.7053519121,603089.7056835139,0
70,70,2,CSS,71,69,-121.00358828370656,816518.0851267334,777385.2464832132,0
71,71,2,CSS,44,39,-121.21551217282251,556932.2764617216,602577.6572687267,0
72,72,2,CSS,73,69,-110.20098891260602,646573.2476493105,677110.8478936233,0
73,73,2,CSS,80,69,-108.34414592937927,695063.6954737814,724954.7938566161,0
74,74,2,CSS,44,42,-115.20774926764207,740791.7769390086,749836.5286290646,0
75,75,2,CSS,66,54,-111.80246654566784,724004.5848294037,730343.0713156912,0
76,76,2,CSS,54,41,-106.72850077857571,695860.8151449566,718588.3187716804,0
77,77,2,CSS,76,67,-115.5999923123324,677424.531377067,607300.0396099295,0
78,78,2,CSS,59,58,-117.53604077693689,586709.0007910845,703769.465296014,0
79,79,2,CSS,66,63,-121.77808589652136,734574.9191845004,526558.4912776863,0
80,80,2,CSS,66,62,-120.64520757826674,807100.1663469279,599121.2986614164,0
81,81,2,CSS,57,47,-118.69710909888445,573421.6062616017,713830.3194300893,0
82,82,2,CSS,55,50,-119.4566720320401,561676.9073121866,668939.5558349633,0
83,83,2,CSS,75,68,-113.62122812306797,633864.2591400683,725195.8552608071,0
84,84,2,CSS,62,54,-117.34135682943554,681291.469919456,588334.2253098062,0
