,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,46,4,-90.64015927805461,688276.4941228234,684862.3403342075,0
1,1,CSS,36,13,-108.38159568565158,659735.3131820413,668773.9989130264,0
2,2,CSS,34,6,-106.24691960355807,690670.3069843614,717652.9668095517,0
3,3,FHSS,41,3,-107.59676865479409,678526.391131833,658233.2069086212,0
4,4,FHSS,37,1,-89.70661454915607,685735.9815615633,691465.4339975937,0
5,5,FHSS,25,1,-92.80780278004293,684244.0732082142,686327.8917673115,0
6,6,FHSS,46,0,-98.65073918880397,697460.4626023162,680796.3353535498,0
7,7,FHSS,30,2,-100.29879944758021,694077.1035929661,702879.056601647,0
8,8,FHSS,25,1,-90.04084817890467,687478.041330886,693336.331810174,0
9,9,FHSS,31,0,-91.7177231388782,689111.6319293939,684112.238125471,0
10,10,FHSS,27,0,-89.30216570665975,688362.6343293905,685531.4252495476,0
11,11,FHSS,39,1,-93.60609296724739,685144.1006600503,694441.073836964,0
12,12,FHSS,44,1,-87.3193169979012,686367.7241242463,690395.3085605372,0
13,13,FHSS,29,0,-97.62254465166001,680816.29803569,695397.0852589762,0
