,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,41,2,-87.46090464690793,692358.9071589548,690781.8610200798,0
1,1,CSS,45,6,-96.06246130393762,684194.4345462412,682383.6570563758,0
2,2,CSS,45,9,-97.03352964176808,690032.661181694,679643.601751204,0
3,3,FHSS,27,1,-86.71868147099013,687917.4386974924,686826.7652472786,0
4,4,FHSS,43,3,-107.88457090839412,721416.6498970919,701280.4746106536,0
5,5,FHSS,34,4,-91.1503306979991,686170.6220217728,693181.5210344343,0
6,6,FHSS,35,0,-104.77984946701282,671171.6021281788,674002.6552858752,0
7,7,FHSS,40,0,-86.01646398643918,691412.4855228327,691301.2299239389,0
8,8,FHSS,26,0,-110.67861326174007,698345.7884162124,643178.3667444736,0
9,9,FHSS,28,1,-106.16708128499238,707210.6329290082,711039.9129854003,0
10,10,FHSS,34,1,-90.61422176677448,692154.5730289329,693195.0917213594,0
11,11,FHSS,41,2,-93.20869790905235,690022.653315773,683139.6746456864,0
12,12,FHSS,40,1,-101.98291467466547,680727.5496813006,704377.5574863503,0
13,13,FHSS,29,3,-100.48086158487547,688753.5188780744,703951.5163657544,0
