,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,55,5,-101.20421644875326,678900.6046886857,677587.8759346519,0
1,1,CSS,58,7,-87.75145270740668,686756.2598532806,687348.7034400183,0
2,2,CSS,61,3,-87.46864934065499,686541.3404568332,690945.0585786795,0
3,3,CSS,60,14,-110.92225827475593,664516.2539358132,730949.9777618719,0
4,4,CSS,57,5,-102.24183872328149,695819.0258904832,706046.2118659443,0
5,5,CSS,76,13,-99.1954534635241,699637.0500015247,682130.227859473,0
6,6,CSS,63,6,-87.22658571351026,692349.5013536303,688236.4891449093,0
7,7,CSS,56,10,-108.00392556773453,672094.6460779184,719375.2759428654,0
8,8,CSS,71,12,-99.80255739119933,676901.4439730807,684437.5455975286,0
9,9,CSS,58,1,-88.4794719215286,691528.397590895,686431.1101450303,0
10,10,FHSS,18,1,-96.83831264291135,698958.3453180474,688758.0555849854,0
11,11,FHSS,16,1,-95.16981383829082,682415.3138193722,693075.0850752982,0
