,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,906,352,-117.1046842579062,631267.3015749729,609683.992953233,0
1,1,1,CSS,953,436,-78.46823549492217,690013.0705230634,688425.9265263298,0
2,2,1,CSS,936,496,-95.59689891442922,697705.7867047038,689490.6026621449,0
3,3,1,CSS,876,480,-97.50123209366832,688906.3435516878,679094.7261286126,0
4,4,1,CSS,902,475,-95.6726510035566,682574.2011710445,684586.1939837437,0
5,5,1,CSS,890,400,-83.44648954992486,691456.6017577158,689507.5956892973,0
6,6,1,CSS,971,571,-104.80184404273517,665985.815201491,684486.7780860469,0
7,7,1,CSS,854,448,-95.2996622108924,694581.7246208352,683285.5169367401,0
8,8,1,CSS,895,559,-111.13279260153458,639803.763956842,690332.240104358,0
9,9,1,CSS,950,418,-80.88675893368647,688130.3612393339,690239.316089434,0
10,10,1,CSS,868,539,-116.10426780363656,641806.2398599032,763353.4571429271,0
11,11,1,CSS,866,517,-107.26277017348956,714374.9441688533,709073.3144201858,0
12,12,1,CSS,933,463,-91.22847713502394,685921.5007206027,685806.9673686726,0
13,13,1,CSS,871,466,-96.14483214877264,680685.8017194159,688020.442479826,0
14,14,1,CSS,849,363,-77.90196520767715,688331.396543608,689477.1726149067,0
15,15,1,CSS,916,489,-91.09286946630124,684958.9762833297,687272.8957940041,0
16,16,1,CSS,868,435,-88.47776508660522,690683.6987618322,685984.908477972,0
17,17,1,CSS,838,465,-95.19057600530459,697088.445568718,691339.9465587595,0
18,18,1,CSS,900,465,-97.23289021647317,688889.7532739886,699411.8219961218,0
19,19,1,CSS,913,532,-102.78958064698537,689999.4201488742,708389.0093682851,0
20,20,1,CSS,876,538,-107.9607058305482,707687.700845611,718596.8863163518,0
21,21,1,CSS,947,592,-116.6848831635154,601836.0714420882,723624.4871345961,0
22,22,1,CSS,878,495,-102.92650948808313,679811.3743797299,706141.3890340657,0
23,23,1,CSS,851,510,-102.1484744184771,703088.6507867265,700544.5510570781,0
24,24,1,CSS,838,486,-104.10042089510988,680270.527359925,709510.3336377956,0
25,25,1,CSS,863,437,-86.6384379977235,687449.1265350562,691623.9051780897,0
26,26,1,CSS,900,449,-82.82448022304636,690940.5983985581,688273.2273383571,0
27,27,1,CSS,831,497,-102.36707054563486,671351.2529536111,690378.3627747615,0
28,28,1,CSS,830,438,-95.8496151835843,693175.6689934406,681745.4974192296,0
29,29,1,CSS,903,418,-85.46166094711863,688433.2073067755,687020.6163705258,0
30,30,1,CSS,869,378,-80.5163499476767,687999.7686136392,689031.0027361768,0
31,31,1,CSS,937,567,-116.67490125907699,609868.6887180158,739337.516014946,0
32,32,1,CSS,900,424,-85.24052354744892,688429.0441213709,687092.6712673956,0
33,33,1,CSS,834,478,-111.83054249144925,667355.6915882471,640376.9123037441,0
34,34,1,CSS,863,392,-83.19834165734767,690804.9501136923,690831.4966447355,0
35,35,1,CSS,885,406,-81.28675004342159,687813.964844085,689404.773695493,0
36,36,1,CSS,854,503,-107.38696712906366,720612.2319059735,681312.67111609,0
37,37,1,CSS,901,573,-117.9689891975849,603053.3609613917,622901.3369630561,0
38,38,1,CSS,869,446,-89.13726690821962,689071.9555706391,685482.4501589312,0
39,39,1,CSS,890,529,-103.94705201390622,690861.4875404624,667765.8834532892,0
40,40,1,CSS,862,490,-102.50332132301055,671371.6455969985,685933.014322517,0
41,41,1,CSS,860,419,-84.74752683121785,688684.5813539837,691676.1647100194,0
42,42,1,CSS,887,416,-82.43417180143481,690845.9505570629,688287.2787718428,0
43,43,1,CSS,884,367,-76.6435908231311,690279.0531430464,689760.444879029,0
44,44,1,CSS,844,426,-92.70579957496125,684582.0812019483,685940.5758933171,0
45,45,1,CSS,859,411,-89.03820920020246,690028.3619868695,685561.7545886468,0
46,46,1,CSS,932,432,-83.83822093496491,689757.4819011849,687296.8493929921,0
47,47,1,CSS,878,433,-90.66535476177978,685056.3763440761,687638.280875419,0
48,48,1,CSS,865,530,-106.6487266353482,687013.0671075045,659899.7479167925,0
49,49,1,CSS,935,430,-86.40656218410662,691616.6829215367,691261.9864805288,0
50,50,2,CSS,66,22,-85.85464420366282,686713.7360458326,689573.738180436,0
