,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,44,5,-91.85750394560749,685652.4425811685,693278.9517491794,0
1,1,CSS,37,5,-86.91325804751646,691653.0047079909,691482.3847972401,0
2,2,CSS,38,8,-93.57472867783584,688374.5938453341,682920.9417395191,0
3,3,CSS,38,11,-101.83253873095902,699267.8453474144,675552.6687934557,0
4,4,CSS,35,2,-90.93706865919633,693565.7609159148,686906.9180497023,0
5,5,CSS,31,2,-91.59004017308251,684192.9943545368,689060.4678361524,0
6,6,CSS,27,5,-84.13754785818827,691266.1583881255,688196.2742593602,0
7,7,CSS,38,11,-104.27296749412218,711078.1094002257,683260.590610131,0
8,8,CSS,41,5,-87.10896088823183,688437.3122392254,686444.7547991837,0
9,9,CSS,31,3,-82.79263193152156,687562.7089777378,689848.5669772025,0
10,10,CSS,35,12,-105.93985390145309,711781.7783453815,673784.4983767759,0
11,11,CSS,26,6,-102.12166571568845,696619.1202601298,705447.3030043052,0
12,12,CSS,33,6,-103.2095960564429,674971.7510101403,703145.140724035,0
13,13,CSS,35,8,-96.72786382866255,687178.1836687556,680229.8758305332,0
14,14,CSS,35,8,-95.23939976941631,685141.4665610844,682692.1058595602,0
15,15,FHSS,17,0,-83.28757195297986,688798.0866652814,687495.9366562,0
