,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,29,19,-103.92630483448508,677742.1615589833,671184.3621674106,0
1,1,1,1,CSS,45,38,-105.12390219370472,685514.7797322894,664877.0912339904,0
2,2,2,1,CSS,38,28,-86.04774766753405,690232.8229479122,686773.1389252949,0
3,3,3,1,CSS,39,32,-112.1665855325403,697965.0986087589,634182.689827822,0
4,4,4,1,CSS,43,38,-104.94952601772064,665648.545601273,684105.1045617448,0
5,5,5,1,CSS,23,18,-91.13229975030256,694199.662380214,688113.6239432112,0
6,6,6,1,CSS,39,33,-114.1437549791384,756002.3429008196,711542.361798393,0
7,7,7,1,CSS,37,28,-91.39180076293584,693910.8117356132,686985.7644404109,0
8,8,8,1,CSS,34,22,-101.01901149521154,704824.2314369647,687914.6009769975,0
9,9,9,1,CSS,30,20,-91.93173136556588,688595.2965570247,694789.0906861412,0
10,10,10,1,CSS,30,26,-122.06109863142876,541889.5381768801,782798.9552967764,0
11,11,11,1,CSS,27,24,-108.60886774134362,711495.0608926723,659594.5674416376,0
12,12,12,1,CSS,32,26,-85.84529097585738,690980.0395034779,687214.6113516049,0
13,13,13,1,CSS,40,26,-72.80696466397883,689300.1372116719,690002.3260286871,0
14,14,14,1,CSS,34,25,-77.79200969267745,688343.1384635541,689392.4076117933,0
15,15,15,1,CSS,33,30,-121.47721984655638,554053.015814767,598156.8747876376,0
16,16,16,1,CSS,47,32,-77.89842676551906,688330.0272482962,689389.377454223,0
17,17,17,1,CSS,28,22,-107.8206644409056,707879.6106333595,717821.1286324115,0
18,18,18,1,CSS,45,37,-114.68498723760123,686281.4936016732,614792.2414687573,0
19,19,19,1,CSS,45,25,-79.17860291017811,690591.8246427493,688992.2300394587,0
20,20,20,1,CSS,48,33,-76.97492869879954,690376.8760368171,689521.1385809485,0
21,21,21,1,CSS,35,27,-90.29919805621104,684963.8283786401,688675.7201443358,0
22,22,22,1,CSS,34,30,-97.27634363299651,679403.048306119,688344.4573440277,0
23,23,23,1,CSS,26,20,-112.59040337359396,634827.4514653581,710954.9682982644,0
24,24,24,1,CSS,50,41,-99.81031601279446,698252.4567384241,699578.4445087782,0
25,25,25,1,CSS,37,28,-111.73779305197988,658710.0143433163,732852.2932768862,0
26,26,26,1,CSS,44,39,-122.8835662047598,502309.8652077941,646597.9480833439,0
27,27,27,1,CSS,44,39,-112.0879306314674,716622.3759366993,641173.8528908417,0
28,28,28,1,CSS,40,30,-95.1949653823688,681508.9624650328,689945.0169210271,0
29,29,29,1,CSS,37,27,-72.28436371977627,689920.1614698638,689162.6560859409,0
30,30,30,1,CSS,41,28,-85.38908240846996,687934.0815711397,687318.5892936705,0
31,31,31,1,CSS,42,34,-104.6862651274394,710967.8810398236,679754.8972621531,0
32,32,32,1,CSS,38,34,-112.18165885357166,697072.6490212221,633953.8347589493,0
33,33,33,1,CSS,49,41,-123.24247547916758,803877.1894552002,853457.1364564623,0
34,34,34,1,CSS,48,33,-84.43493060057247,687246.7125832579,690173.5809008994,0
35,35,35,1,CSS,44,27,-70.38865855409952,689017.8178160618,689181.1822445818,0
36,36,36,1,CSS,40,33,-108.93916145570395,682412.4049355938,651509.3709741345,0
37,37,37,1,CSS,38,27,-82.15922038513325,691161.4307090053,689178.5374505642,0
38,38,38,1,CSS,38,28,-82.71042550115645,688007.6670723817,688157.7420969205,0
39,39,39,1,CSS,39,27,-94.45786710858673,696406.0473095381,691412.2102607349,0
40,40,40,1,CSS,41,34,-95.6039315631461,685445.1294106985,682117.6325052109,0
41,41,41,1,CSS,32,28,-84.91427505194262,691556.9373194197,690540.2024981449,0
42,42,42,1,CSS,38,26,-87.00625018721432,686454.1177160448,688530.2497833353,0
43,43,43,1,CSS,41,36,-107.04066442689115,658449.8686459304,690342.991125376,0
44,44,44,1,CSS,39,30,-83.58040043222832,687911.2410809839,687970.212923581,0
45,45,45,1,CSS,36,28,-80.73193496588627,689492.6466666948,690906.9985969038,0
46,46,46,1,CSS,34,27,-117.63488464987132,623403.3702992087,607897.6903423701,0
47,47,47,1,CSS,37,28,-76.71431007007497,690070.1555560343,688736.0799088851,0
48,48,48,1,CSS,31,23,-94.9981954432814,697033.6109753529,690769.1408876134,0
49,49,49,1,CSS,33,24,-98.31982416418992,684275.7807521066,679289.8557190237,0
50,50,50,2,FHSS,18,11,-103.77220764228076,698677.7550196764,670275.3818812758,0
51,51,51,2,FHSS,17,9,-122.56691168909902,729122.464772489,870165.8092222277,0
52,52,52,2,FHSS,15,7,-96.19739568504,689207.5712799635,680524.3863723543,0
53,53,53,2,FHSS,14,7,-113.50781348397808,625591.5399240173,675974.7780709093,0
54,54,54,2,FHSS,17,7,-78.8424691611527,688427.2731274103,690107.4818074887,0
55,55,55,2,FHSS,20,12,-121.33367723358596,844862.216568591,649191.4524383522,0
56,56,56,2,FHSS,10,2,-71.61657658751284,689922.036382989,689292.5826632659,0
57,57,57,2,FHSS,16,9,-100.02272587650546,685021.0043111179,702502.0780976211,0
58,58,58,2,FHSS,13,4,-73.58743400394636,689124.6238560778,690003.6248117394,0
59,59,59,2,FHSS,10,5,-76.67019015708429,688567.3713408685,688999.5414918655,0
60,60,60,2,FHSS,18,9,-121.50453284811891,536979.9642196023,629561.1524803819,0
61,61,61,2,FHSS,15,6,-89.71760690701379,693626.2623049127,689465.2886759836,0
62,62,62,2,FHSS,14,8,-79.85846272177979,690731.3122188668,689715.1336229212,0
63,63,63,2,FHSS,27,5,-73.8664049451225,689877.0581265556,688916.281613303,0
64,64,64,2,FHSS,15,5,-91.96355376153224,684156.4187771038,690892.9633763266,0
65,65,65,2,FHSS,11,3,-70.82408904267349,689219.9293577005,689850.0600662151,0
66,66,66,2,FHSS,7,5,-116.77832701532412,712328.1097528323,597177.6006412456,0
67,67,67,2,FHSS,20,8,-88.47178680816234,685882.164562435,690352.706216285,0
68,68,68,2,FHSS,11,7,-119.83146557049974,814457.5460654749,740467.9978381328,0
69,69,69,2,FHSS,11,7,-108.7663721545948,693151.1977761047,651813.3660495644,0
70,70,70,2,FHSS,11,2,-100.67407708635908,692795.0613316719,674918.0590308054,0
71,71,71,2,FHSS,9,2,-81.96344452502106,689157.7047805432,687703.2381640394,0
72,72,72,2,FHSS,15,2,-73.78882335285438,689150.0850062508,688789.9518621222,0
73,73,73,2,FHSS,14,4,-75.07704459834797,690181.4324016429,689541.0187468522,0
74,74,74,2,FHSS,15,7,-93.80304113656815,684328.0146085061,693848.3191673055,0
75,75,75,2,FHSS,17,8,-123.14767345022804,860968.2674264561,787989.6740298308,0
76,76,76,2,FHSS,15,2,-86.34865363368569,692177.312823928,688683.7578930595,0
77,77,77,2,FHSS,9,5,-75.86454814501367,690102.0027499438,688906.6649058082,0
78,78,78,2,FHSS,18,3,-80.7763878110312,688015.498570671,688845.0075462887,0
79,79,79,2,FHSS,11,5,-115.43773955024216,770583.6648371689,682749.7091304014,0
80,80,80,2,FHSS,16,7,-79.22167504929052,689597.4480604809,688165.7700219406,0
81,81,81,2,FHSS,22,7,-92.96624666362436,695061.6856604201,691781.1505911426,0
82,82,82,2,FHSS,10,2,-72.74212950899981,688819.3904580858,689492.1893708429,0
83,83,83,2,FHSS,18,9,-102.3147082499422,692468.8786504418,671696.045061261,0
84,84,84,2,FHSS,15,5,-91.21593090274246,692315.0286728559,685329.3730784691,0
85,85,85,2,FHSS,19,8,-111.26506958648856,662801.4032485052,732187.0268126201,0
86,86,86,2,FHSS,13,4,-71.34362530653279,688949.4342599056,689197.985311362,0
87,87,87,2,FHSS,19,8,-114.4011041244924,635055.0396001821,737058.0891514408,0
88,88,88,2,FHSS,9,3,-72.56090584113421,689069.5453917956,689885.7930707404,0
89,89,89,2,FHSS,17,10,-84.81000484351819,691020.0906767424,691186.2399069893,0
90,90,90,2,FHSS,15,9,-80.38538326790552,687971.7867751893,689445.438224277,0
91,91,91,2,FHSS,11,6,-117.24877670225726,657420.934908622,784501.4946673993,0
92,92,92,2,FHSS,12,7,-100.5106094261714,678834.7743620661,699483.6609589694,0
93,93,93,2,FHSS,19,3,-78.29500969605549,690368.4638651343,688807.6720990123,0
94,94,94,2,FHSS,17,9,-108.02011478507762,694281.5289407935,655082.2227127639,0
95,95,95,2,FHSS,18,8,-108.94954733846876,670337.8326628241,655865.7340354974,0
96,96,96,2,FHSS,10,2,-123.5704682831672,675907.4144672022,482118.2264931331,0
97,97,97,2,FHSS,11,3,-77.68219224179826,690241.2819829831,688760.7509349891,0
98,98,98,2,FHSS,17,5,-81.80315828417095,688327.655923347,690714.4468511987,0
99,99,99,2,FHSS,20,9,-82.57324932706446,687676.8269916623,690061.0582731656,0
100,100,100,2,FHSS,14,5,-90.74348298298531,694132.5390503161,688948.8151179618,0
101,101,101,2,FHSS,18,5,-76.33873794551141,689728.3983153085,688565.1103701976,0
102,102,102,2,FHSS,12,2,-89.04280227273733,692269.6512621115,686757.3194137408,0
103,103,103,2,FHSS,15,5,-121.47408828250956,543907.6749625563,763293.8311165932,0
104,104,104,2,FHSS,25,8,-75.34970157257136,689109.818495491,688663.1258998635,0
105,105,105,2,FHSS,13,9,-106.14402029877206,661684.4951923307,685987.2052559478,0
106,106,106,2,FHSS,16,7,-83.76907824379954,691035.411898441,688040.4248833238,0
107,107,107,2,FHSS,13,5,-101.62044767647832,675511.7872454275,698479.5239870704,0
108,108,108,2,FHSS,17,10,-112.43769850838068,670046.8871011152,635101.1276438991,0
109,109,109,2,FHSS,17,9,-97.86753103738508,685721.3789300707,679288.9940561099,0
110,110,110,2,FHSS,18,9,-100.67228115446196,674888.3427259056,692651.0707148536,0
111,111,111,2,FHSS,12,5,-84.35963740785965,689233.0141805717,691678.9257293931,0
112,112,112,2,FHSS,13,6,-100.14145991929794,703340.4431530631,688031.4561356745,0
113,113,113,2,FHSS,23,11,-85.3700767053258,688055.3771290851,691577.3596752833,0
114,114,114,2,FHSS,14,4,-73.3785133317924,689852.1282030273,688943.8013962926,0
115,115,115,2,FHSS,16,6,-99.53751704354818,692709.6205550235,676777.1430814295,0
116,116,116,2,FHSS,13,4,-106.92041274654066,718646.0956203047,680547.1743523019,0
117,117,117,2,FHSS,15,12,-122.57363929539925,850500.5207816501,780803.3634825976,0
118,118,118,2,FHSS,11,4,-76.65407004361391,689626.186834295,690322.8322152883,0
119,119,119,2,FHSS,15,8,-85.18904133832028,691644.3065918508,688281.1645128918,0
120,120,120,2,FHSS,13,3,-88.1271954781256,686786.17068043,687080.2834503265,0
121,121,121,2,FHSS,16,7,-98.61864285646703,677840.1474583409,687386.6151846491,0
122,122,122,2,FHSS,10,4,-109.37175296265632,652370.881561615,705816.2628971623,0
123,123,123,2,FHSS,13,8,-110.55255657781728,730642.3934556146,668107.809452495,0
124,124,124,2,FHSS,22,9,-76.43812704650894,688878.9112311628,688668.0004005538,0
125,125,125,2,FHSS,9,4,-113.15435367087127,644722.5039884731,645548.3739064503,0
126,126,126,2,FHSS,10,4,-99.80228422737214,677010.694026187,694649.8218238946,0
127,127,127,2,FHSS,16,5,-73.34885699596876,689310.967484593,690043.4969583895,0
